generation,MSE,time,run_id
112,0.001287812,140.1965,0
113,0.001287386,140.8248,0
114,0.001212452,141.3895,0
115,0.001212468,141.8307,0
116,0.001212367,142.3142,0
117,0.001212344,142.7507,0
118,0.001212292,143.2231,0
119,0.001212631,143.696,0
120,0.001212199,144.2055,0
121,0.001212224,144.6865,0
122,0.00121226,145.1759,0
123,0.001212334,145.6292,0
124,0.00121268,146.0684,0
125,0.00121239,146.528,0
126,0.001183146,146.9796,0
127,0.001183397,147.4361,0
128,0.001183693,147.8823,0
129,0.001183322,148.3419,0
130,0.001183711,148.8193,0
131,0.001184607,149.3033,0
132,0.001184651,149.7387,0
133,0.001184561,150.1925,0
134,0.001183454,150.655,0
135,0.001179148,151.1011,0
136,0.00115577,151.5596,0
137,0.00115577,152.015,0
138,0.001155741,152.5387,0
139,0.001063379,152.9974,0
140,0.001060924,153.4683,0
141,0.00106084,153.9164,0
142,0.001060724,154.3891,0
143,0.001060905,154.8643,0
144,0.001060727,155.3479,0
145,0.00106079,155.8558,0
146,0.001060749,156.3521,0
147,0.001051704,156.8189,0
148,0.001051702,157.2647,0
149,0.00105166,157.7227,0
150,0.00105166,158.1874,0
151,0.001051704,158.666,0
152,0.00105166,159.1656,0
153,0.00105166,159.6135,0
154,0.001010892,160.0849,0
155,0.001011232,160.534,0
156,0.001010838,161.0264,0
157,0.001011139,161.5258,0
158,0.001010819,162.0208,0
159,0.001010838,162.4786,0
160,0.001010839,162.9879,0
161,0.0009936195,163.4276,0
162,0.001042728,163.9223,0
163,0.0009888842,164.3717,0
164,0.0009787341,164.8285,0
165,0.0009382929,165.3248,0
166,0.0009384722,165.7805,0
167,0.0008958797,166.2438,0
168,0.0008955058,166.7145,0
169,0.0008958026,167.1748,0
170,0.0008955058,167.6652,0
171,0.0008956061,168.1395,0
172,0.0008959475,168.5929,0
173,0.0008959035,169.0812,0
174,0.000895548,169.5373,0
175,0.000895462,169.9705,0
176,0.0008611088,170.4229,0
177,0.0008609433,170.9041,0
178,0.0007714133,171.3646,0
179,0.0007714631,171.8362,0
180,0.0007712194,172.2727,0
181,0.0007441901,172.7239,0
182,0.0007282048,173.1886,0
183,0.0007283208,173.6654,0
184,0.0007295936,174.1208,0
185,0.0007298183,174.5821,0
186,0.000728244,175.0249,0
187,0.0006605496,175.4971,0
188,0.0006604821,175.9535,0
189,0.0006604274,176.4165,0
190,0.0006607013,176.8576,0
191,0.0006604821,177.3169,0
192,0.0005932062,177.7977,0
193,0.0005929941,178.2712,0
194,0.0005936378,178.768,0
195,0.0005932051,179.2332,0
196,0.0005932267,179.6785,0
197,0.0005942958,180.1323,0
198,0.0005678207,180.6368,0
199,0.000568074,181.1017,0
200,0.0005671229,181.5184,0
201,0.0005660563,181.9918,0
202,0.0005415294,182.4612,0
203,0.0005415748,182.9673,0
204,0.0005414856,183.4536,0
205,0.0005415294,183.9575,0
206,0.0005370086,184.4291,0
207,0.0005371789,184.9048,0
208,0.0005196042,185.4096,0
209,0.0005194251,185.9334,0
210,0.0005069513,186.5793,0
211,0.0005025206,187.132,0
212,0.0005027529,187.5859,0
213,0.0005026855,188.018,0
214,0.000479273,188.4861,0
215,0.0004081958,188.969,0
216,0.0004078865,189.4101,0
217,0.0004078897,189.8682,0
218,0.0004078897,190.3443,0
219,0.0004079121,190.8003,0
220,0.0004078865,191.2565,0
221,0.0004079303,191.6827,0
222,0.0004078865,192.1684,0
223,0.0003985522,192.6418,0
224,0.0003985869,193.1375,0
225,0.0003984144,193.5972,0
226,0.0003986096,194.0376,0
227,0.0003867423,194.5079,0
228,0.0003867423,194.9606,0
229,0.0003662122,195.4523,0
230,0.0003662544,195.9152,0
231,0.0003662122,196.36,0
232,0.0003586055,196.8361,0
233,0.0003552433,197.3346,0
234,0.0003527654,197.7929,0
235,0.0003529068,198.2569,0
236,0.0003527503,198.7407,0
237,0.0003426427,199.2144,0
238,0.0003426849,199.6667,0
239,0.0003426236,200.0902,0
240,0.0003366392,200.5612,0
241,0.0003365396,201.0134,0
242,0.0003367719,201.4583,0
243,0.0003352882,201.9252,0
244,0.0003352898,202.3819,0
245,0.0003352898,202.8159,0
246,0.0003345779,203.2887,0
247,0.0003345795,203.7343,0
248,0.0003343453,204.1796,0
249,0.0003343453,204.6082,0
250,0.0003330666,205.072,0
251,0.0003295984,205.5255,0
252,0.0003263406,205.9772,0
253,0.0003198202,206.4525,0
254,0.0003177855,206.929,0
255,0.0003177855,207.4499,0
256,0.0003177855,207.9019,0
257,0.0003077505,208.3788,0
258,0.0003040222,208.8469,0
259,0.0003040222,209.3261,0
260,0.000295462,209.8046,0
261,0.0002849069,210.2941,0
262,0.0002852004,210.7644,0
263,0.0002849069,211.2672,0
264,0.0002816325,211.6945,0
265,0.0002735009,212.1461,0
266,0.0002685699,212.622,0
267,0.000268526,213.1276,0
268,0.0002685699,213.574,0
269,0.0002656448,214.0522,0
270,0.0002656448,214.5123,0
271,0.0002656448,214.993,0
272,0.0002561459,215.4473,0
273,0.000256102,215.8965,0
274,0.000256102,216.3792,0
275,0.0002547387,216.8139,0
276,0.0002549361,217.2754,0
277,0.0002549254,217.7004,0
278,0.0002502955,218.1781,0
279,0.0002503385,218.6243,0
280,0.000250548,219.115,0
281,0.0002432744,219.6041,0
282,0.0002370998,220.0389,0
283,0.0002366299,220.5227,0
284,0.0002366628,220.9592,0
285,0.00022751,221.4148,0
286,0.0002277238,221.8854,0
287,0.0002275189,222.3466,0
288,0.0002237779,222.8311,0
289,0.0002236572,223.3027,0
290,0.0002155586,223.7425,0
291,0.0002155586,224.2135,0
292,0.0002113941,224.6531,0
293,0.0002114045,225.0947,0
294,0.0002112235,225.5656,0
295,0.0002113941,226.0354,0
296,0.0002097097,226.4662,0
297,0.0002083118,226.9171,0
298,0.0002061375,227.3697,0
299,0.0002053641,227.797,0
300,0.0002042237,228.2456,0
301,0.0002000979,228.6843,0
302,0.0002000279,229.1232,0
303,0.000199867,229.5687,0
304,0.0001979749,230.0042,0
305,0.0001960261,230.462,0
306,0.0001935867,230.8903,0
307,0.0001923752,231.3335,0
308,0.0001917978,231.7666,0
309,0.0001893586,232.1911,0
310,0.0001860514,232.6262,0
311,0.0001860514,233.0771,0
312,0.0001859968,233.5128,0
313,0.0001829986,233.9712,0
314,0.0001829986,234.4196,0
315,0.0001804345,234.8509,0
316,0.0001797316,235.3244,0
317,0.0001790673,235.7396,0
318,0.0001790627,236.1804,0
319,0.0001778362,236.61,0
320,0.0001755951,237.0581,0
321,0.0001730726,237.5058,0
322,0.0001730726,237.9101,0
323,0.0001730726,238.3868,0
324,0.0001728681,238.8177,0
325,0.0001713202,239.2721,0
326,0.0001708246,239.7272,0
327,0.0001689851,240.1662,0
328,0.0001679374,240.6043,0
329,0.0001672913,241.0535,0
330,0.0001670993,241.4776,0
331,0.0001664217,241.8899,0
332,0.0001664217,242.3526,0
333,0.0001663144,242.7861,0
334,0.0001647933,243.2126,0
335,0.0001644094,243.6735,0
336,0.0001629723,244.1263,0
337,0.0001629701,244.5716,0
338,0.0001618623,244.9952,0
339,0.000161109,245.4423,0
340,0.0001608944,245.8657,0
341,0.0001598126,246.3053,0
342,0.0001598126,246.7251,0
343,0.0001594075,247.1553,0
344,0.0001589922,247.5881,0
345,0.0001585452,248.013,0
346,0.000157931,248.4827,0
347,0.0001576607,248.923,0
348,0.000157287,249.3771,0
349,0.0001572261,249.8028,0
350,0.0001557717,250.2781,0
351,0.0001557717,250.7426,0
352,0.0001555196,251.1871,0
353,0.0001555196,251.5905,0
354,0.0001550507,252.0132,0
355,0.0001545925,252.4795,0
356,0.0001544335,252.9071,0
357,0.0001541504,253.3452,0
358,0.0001541504,253.7776,0
359,0.0001537941,254.2197,0
360,0.0001535009,254.6362,0
361,0.0001533818,255.1061,0
362,0.0001527723,255.673,0
363,0.0001522464,256.3003,0
364,0.0001522464,256.8809,0
365,0.0001518096,257.4151,0
366,0.0001518096,257.9623,0
367,0.0001515519,258.4414,0
368,0.0001513631,258.9252,0
369,0.0001511724,259.5074,0
370,0.0001507805,259.9884,0
371,0.0001506426,260.4088,0
372,0.0001504059,260.8513,0
373,0.0001504059,261.2759,0
374,0.000150343,261.6955,0
375,0.0001502787,262.1442,0
376,0.0001502499,262.5915,0
377,0.00015004,263.0342,0
378,0.0001498244,263.4793,0
379,0.0001497915,263.9133,0
380,0.000149752,264.334,0
381,0.0001497196,264.772,0
382,0.000149649,265.232,0
383,0.0001493835,265.6716,0
384,0.000148928,266.0889,0
385,0.0001489013,266.5172,0
386,0.0001486091,266.9476,0
387,0.0001483481,267.3789,0
388,0.0001483481,267.8036,0
389,0.0001481935,268.2314,0
390,0.0001480331,268.6512,0
391,0.0001477014,269.0886,0
392,0.0001475066,269.563,0
393,0.0001472716,270.029,0
394,0.0001470347,270.4846,0
395,0.0001470347,270.9486,0
396,0.0001470347,271.3954,0
397,0.0001470347,271.8411,0
398,0.0001468759,272.3032,0
399,0.0001468759,272.7481,0
400,0.0001467754,273.2066,0
401,0.0001467754,273.6561,0
402,0.0001466231,274.0927,0
403,0.0001464643,274.5088,0
404,0.0001464503,274.9513,0
405,0.000146394,275.445,0
406,0.0001463248,275.8778,0
407,0.0001463248,276.3323,0
408,0.0001463248,276.809,0
409,0.0001461753,277.2518,0
410,0.0001461753,277.7122,0
411,0.0001460355,278.202,0
412,0.0001460355,278.642,0
413,0.0001460355,279.051,0
414,0.0001460007,279.5148,0
415,0.0001459948,279.9313,0
416,0.0001459753,280.3408,0
417,0.0001458413,280.7602,0
418,0.0001458413,281.1754,0
419,0.0001458021,281.5728,0
420,0.0001457379,281.9849,0
421,0.0001457379,282.4293,0
422,0.0001456987,282.8557,0
423,0.0001456283,283.2928,0
424,0.0001456283,283.7432,0
425,0.0001456166,284.1886,0
426,0.0001455613,284.6492,0
427,0.0001453863,285.0722,0
428,0.0001451359,285.5144,0
429,0.0001451028,285.9668,0
430,0.0001450818,286.3871,0
431,0.0001450381,286.8183,0
432,0.0001450381,287.2581,0
433,0.0001450381,287.7033,0
434,0.0001450188,288.1,0
435,0.0001450058,288.5249,0
436,0.0001450054,288.9493,0
437,0.0001449944,289.3543,0
438,0.0001449664,289.8001,0
439,0.0001449317,290.2587,0
440,0.0001449317,290.6658,0
441,0.0001449167,291.0753,0
442,0.0001448693,291.4674,0
443,0.0001448304,291.9247,0
444,0.0001448304,292.374,0
445,0.0001448186,292.8211,0
446,0.0001448018,293.2399,0
447,0.0001447996,293.7085,0
448,0.0001447996,294.1023,0
449,0.0001447847,294.5301,0
450,0.0001447719,294.9415,0
451,0.0001447477,295.3627,0
452,0.0001447477,295.8001,0
453,0.0001447477,296.2273,0
454,0.0001447313,296.6444,0
455,0.0001447133,297.0436,0
456,0.0001447133,297.4616,0
457,0.0001447049,297.8726,0
458,0.0001447029,298.3017,0
459,0.0001447029,298.7302,0
460,0.0001447029,299.1594,0
461,0.0001447029,299.6381,0
462,0.0001447029,300.1163,0
463,0.0001447007,300.5407,0
464,0.0001447007,300.9852,0
465,0.0001447007,301.3908,0
466,0.0001447007,301.8079,0
467,0.0001447007,302.2718,0
468,0.0001447007,302.7214,0
469,0.0001447007,303.1201,0
470,0.0001447007,303.5663,0
471,0.0001447007,303.9789,0
472,0.000144694,304.3892,0
473,0.000144694,304.8215,0
474,0.000144694,305.2593,0
475,0.000144694,305.7114,0
476,0.000144694,306.1316,0
477,0.000144694,306.538,0
478,0.000144694,307.0091,0
479,0.000144694,307.444,0
480,0.000144694,307.8767,0
481,0.000144694,308.3215,0
482,0.000144694,308.7546,0
483,0.000144694,309.1554,0
484,0.000144694,309.5612,0
485,0.000144694,309.9775,0
486,0.000144694,310.3872,0
487,0.000144694,310.8278,0
488,0.000144692,311.2957,0
489,0.0001446431,311.7406,0
490,0.0001446153,312.2184,0
491,0.0001446131,312.6462,0
492,0.0001446131,313.0399,0
493,0.0001446131,313.4502,0
494,0.0001446064,313.907,0
495,0.0001446064,314.3493,0
496,0.0001446064,314.7743,0
497,0.0001446064,315.235,0
498,0.0001446064,315.6793,0
499,0.0001446064,316.1294,0
500,0.0001446064,316.5344,0
501,0.0001446064,316.9537,0
502,0.0001446064,317.3846,0
503,0.0001446064,317.7862,0
504,0.0001446064,318.2871,0
505,0.0001446064,318.7259,0
506,0.0001446064,319.1599,0
507,0.0001446064,319.5886,0
508,0.0001446064,320.0082,0
509,0.0001446064,320.4141,0
510,0.0001446064,320.8663,0
511,0.0001446064,321.3206,0
512,0.0001446064,321.7389,0
513,0.0001446064,322.2081,0
514,0.0001446064,322.6183,0
515,0.0001446064,323.0748,0
516,0.0001446064,323.5336,0
517,0.0001446064,323.9738,0
518,0.0001446064,324.3979,0
519,0.0001446064,324.83,0
520,0.0001446064,325.2863,0
521,0.0001446064,325.7148,0
522,0.0001446064,326.1873,0
523,0.0001446064,326.658,0
524,0.0001446064,327.095,0
525,0.0001446064,327.5012,0
526,0.0001446064,327.9274,0
527,0.0001446064,328.3475,0
528,0.0001446064,328.7642,0
529,0.0001446064,329.1972,0
530,0.0001446064,329.6191,0
531,0.0001446064,330.038,0
532,0.0001446064,330.4768,0
533,0.0001446064,330.9274,0
534,0.0001446064,331.3461,0
535,0.0001446064,331.7665,0
536,0.0001446064,332.1955,0
537,0.0001446064,332.6261,0
538,0.0001446064,333.0684,0
539,0.0001446064,333.478,0
540,0.0001446064,333.9105,0
541,0.0001446064,334.3119,0
542,0.0001446064,334.7183,0
543,0.0001446064,335.1396,0
544,0.0001446064,335.5527,0
545,0.0001446064,335.9746,0
546,0.0001446064,336.4041,0
547,0.0001446064,336.8136,0
548,0.0001446064,337.2211,0
549,0.0001446064,337.6616,0
550,0.0001446064,338.1329,0
551,0.0001446064,338.5863,0
552,0.0001446064,339.0266,0
553,0.0001446064,339.449,0
554,0.0001446064,339.8849,0
555,0.0001446064,340.3307,0
556,0.0001446064,340.79,0
557,0.0001446064,341.1933,0
558,0.0001446064,341.5948,0
559,0.0001446064,342.0399,0
560,0.0001446064,342.4644,0
561,0.0001446064,342.9128,0
562,0.0001446064,343.3316,0
563,0.0001446064,343.7439,0
564,0.0001446064,344.1595,0
565,0.0001446064,344.5813,0
566,0.0001446064,345.0089,0
567,0.0001446064,345.4283,0
568,0.0001446064,345.8426,0
569,0.0001446064,346.2737,0
570,0.0001446064,346.7123,0
571,0.0001446064,347.1874,0
572,0.0001446064,347.5979,0
573,0.0001446064,348.0286,0
574,0.0001446064,348.4537,0
575,0.0001446064,348.874,0
576,0.0001446064,349.2127,0
577,0.0001446064,349.6797,0
578,0.0001446064,350.0762,0
579,0.0001446064,350.4898,0
580,0.0001446064,350.9556,0
581,0.0001446064,351.4027,0
582,0.0001446064,351.8434,0
583,0.0001446064,352.2888,0
584,0.0001446064,352.6862,0
585,0.0001446064,353.1523,0
586,0.0001446064,353.5903,0
587,0.0001446064,353.9948,0
588,0.0001446064,354.4067,0
589,0.0001446064,354.8455,0
590,0.0001446064,355.2864,0
591,0.0001446064,355.7671,0
592,0.0001446064,356.198,0
593,0.0001446064,356.608,0
594,0.0001446064,357.0238,0
595,0.0001446064,357.4653,0
596,0.0001446064,357.8815,0
597,0.0001446064,358.2888,0
598,0.0001446064,358.7361,0
599,0.0001446064,359.141,0
600,0.0001446064,359.5395,0
601,0.0001445215,359.9785,0
602,0.0001445215,360.435,0
603,0.0001443793,360.8571,0
604,0.000144332,361.2822,0
605,0.000144332,361.6699,0
606,0.000144332,362.1394,0
607,0.000144332,362.5693,0
608,0.000144332,363.0258,0
609,0.000144332,363.4471,0
610,0.000144332,363.846,0
611,0.000144332,364.3089,0
612,0.000144332,364.7213,0
613,0.000144332,365.1383,0
614,0.000144332,365.5782,0
615,0.000144332,365.9839,0
616,0.000144332,366.4139,0
617,0.000144332,366.8235,0
618,0.000144332,367.2358,0
619,0.000144332,367.6538,0
620,0.000144332,368.0891,0
621,0.000144332,368.495,0
622,0.000144332,368.9051,0
623,0.000144332,369.3057,0
624,0.000144332,369.7501,0
625,0.000144332,370.1929,0
626,0.000144332,370.6161,0
627,0.000144332,371.0309,0
628,0.000144332,371.4423,0
629,0.000144332,371.8741,0
630,0.000144332,372.276,0
631,0.000144332,372.6885,0
632,0.000144332,373.0886,0
633,0.000144332,373.5417,0
634,0.000144332,373.9529,0
635,0.000144332,374.3696,0
636,0.000144332,374.7793,0
637,0.000144332,375.258,0
638,0.000144332,375.7219,0
639,0.000144332,376.1913,0
640,0.000144332,376.6498,0
641,0.000144332,377.1189,0
642,0.000144332,377.5574,0
643,0.000144332,377.9793,0
644,0.000144332,378.3918,0
645,0.000144332,378.8372,0
646,0.000144332,379.2534,0
647,0.000144332,379.6904,0
648,0.000144332,380.1415,0
649,0.000144332,380.5788,0
650,0.000144332,381.0186,0
651,0.000144332,381.4236,0
652,0.000144332,381.8382,0
653,0.000144332,382.2699,0
654,0.000144332,382.6874,0
655,0.000144332,383.0995,0
656,0.000144332,383.5649,0
657,0.000144332,383.9932,0
658,0.000144332,384.4659,0
659,0.000144332,384.9031,0
660,0.000144332,385.3737,0
661,0.000144332,385.7806,0
662,0.000144332,386.1854,0
663,0.000144332,386.6494,0
664,0.000144332,387.1425,0
665,0.000144332,387.5634,0
666,0.000144332,387.961,0
667,0.000144332,388.3548,0
668,0.000144332,388.7885,0
669,0.000144332,389.1903,0
670,0.000144332,389.5898,0
671,0.000144332,389.9885,0
672,0.000144332,390.387,0
673,0.000144332,390.8068,0
674,0.000144332,391.2289,0
675,0.000144332,391.6101,0
676,0.000144332,392.0196,0
677,0.000144332,392.466,0
678,0.000144332,392.904,0
679,0.000144332,393.2901,0
680,0.000144332,393.7616,0
681,0.000144332,394.2487,0
682,0.000144332,394.6726,0
683,0.000144332,395.1071,0
684,0.000144332,395.5142,0
685,0.000144332,395.9245,0
686,0.000144332,396.3654,0
687,0.000144332,396.8236,0
688,0.000144332,397.2757,0
689,0.000144332,397.726,0
690,0.000144332,398.147,0
691,0.000144332,398.6138,0
692,0.000144332,399.0217,0
693,0.000144332,399.4611,0
694,0.000144332,399.8716,0
695,0.000144332,400.2815,0
696,0.000144332,400.7077,0
697,0.000144332,401.1201,0
698,0.000144332,401.5189,0
699,0.000144332,401.9298,0
700,5.360408e-5,402.4054,0
1,0.004732535,92.02502,1
2,0.004732535,92.93046,1
3,0.004732535,93.78797,1
4,0.002772215,94.48641,1
5,0.002772081,95.20286,1
6,0.002772435,95.81066,1
7,0.00301671,96.43373,1
8,0.002772107,98.19451,1
9,0.002772118,98.77985,1
10,0.00277208,99.43581,1
11,0.002782325,100.0589,1
12,0.002772123,100.6062,1
13,0.002772799,102.0761,1
14,0.0027728,102.6466,1
15,0.002772081,103.1666,1
16,0.002773444,103.6799,1
17,0.002772191,104.1901,1
18,0.002772104,104.7266,1
19,0.002772148,105.2295,1
20,0.002772081,105.7105,1
21,0.002772241,106.2114,1
22,0.002772368,106.7046,1
23,0.002772637,107.1956,1
24,0.002772731,107.693,1
25,0.002772123,108.1663,1
26,0.002772157,108.6638,1
27,0.002772935,109.1417,1
28,0.002772477,109.6509,1
29,0.002772339,110.1802,1
30,0.002772104,110.67,1
31,0.002772391,111.1802,1
32,0.002772592,111.6845,1
33,0.002772148,112.2161,1
34,0.00277208,112.7008,1
35,0.002772081,113.2054,1
36,0.00277208,113.6813,1
37,0.002772203,114.2242,1
38,0.002772211,114.7642,1
39,0.002772177,115.3007,1
40,0.002772458,115.7872,1
41,0.002772091,116.288,1
42,0.002772433,116.769,1
43,0.00277208,117.2926,1
44,0.002772081,117.771,1
45,0.002772361,118.2731,1
46,0.002772203,118.7509,1
47,0.002783549,119.2448,1
48,0.002772494,119.7213,1
49,0.002772161,120.2234,1
50,0.002772157,120.6865,1
51,0.00277208,121.1687,1
52,0.002772418,121.6745,1
53,0.002772158,122.2081,1
54,0.002772336,122.7153,1
55,0.002772081,123.2542,1
56,0.002772179,123.7483,1
57,0.002772137,124.2571,1
58,0.002772127,124.758,1
59,0.00277276,125.2247,1
60,0.00277379,125.7285,1
61,0.002772535,126.2085,1
62,0.002772146,126.702,1
63,0.002772161,127.1734,1
64,0.002772118,127.6522,1
65,0.002772762,128.1285,1
66,0.002772676,128.5982,1
67,0.002772391,129.1069,1
68,0.002772158,129.5858,1
69,0.002772135,130.0956,1
70,0.002772241,130.5563,1
71,0.00277208,131.0352,1
72,0.002772161,131.5518,1
73,0.002744954,132.0448,1
74,0.002743605,132.5103,1
75,0.00274387,133.0074,1
76,0.002745126,133.466,1
77,0.002743818,133.9304,1
78,0.002822348,134.3917,1
79,0.002744658,134.8433,1
80,0.002743658,135.2995,1
81,0.002751809,135.7594,1
82,0.002744482,136.2115,1
83,0.002744696,136.6857,1
84,0.002746182,137.1988,1
85,0.002746804,137.6876,1
86,0.002745,138.1617,1
87,0.002745072,138.6282,1
88,0.0027455,139.1047,1
89,0.002752205,139.606,1
90,0.002503385,140.0561,1
91,0.002502942,140.5404,1
92,0.002502999,141.0043,1
93,0.00250323,141.4528,1
94,0.002508179,141.935,1
95,0.002503116,142.4435,1
96,0.002503474,142.9025,1
97,0.002503031,143.3921,1
98,0.002503309,143.8769,1
99,0.002532326,144.3555,1
100,0.0025031,144.853,1
101,0.00250276,145.3449,1
102,0.002503005,145.7964,1
103,0.002503378,146.2906,1
104,0.002503056,146.7738,1
105,0.002502817,147.256,1
106,0.002504068,147.7412,1
107,0.002478182,148.255,1
108,0.002477647,148.7318,1
109,0.002424191,149.2053,1
110,0.002420866,149.6894,1
111,0.002427284,150.1525,1
112,0.002373243,150.6212,1
113,0.002372053,151.0891,1
114,0.002421585,151.5569,1
115,0.002372498,152.0097,1
116,0.002372181,152.4603,1
117,0.002372481,152.9509,1
118,0.002372105,153.429,1
119,0.002372914,153.9242,1
120,0.002372113,154.3886,1
121,0.002133572,154.8669,1
122,0.00213673,155.3525,1
123,0.0021397,155.8053,1
124,0.002134447,156.2998,1
125,0.002134271,156.7776,1
126,0.002133775,157.2922,1
127,0.002134705,157.7469,1
128,0.001643388,158.2207,1
129,0.001642725,158.7175,1
130,0.001643644,159.1613,1
131,0.001645323,159.658,1
132,0.001643581,160.1337,1
133,0.001643073,160.6016,1
134,0.001643453,161.0472,1
135,0.001643342,161.5354,1
136,0.001716454,161.991,1
137,0.001643101,162.4355,1
138,0.001643656,162.9432,1
139,0.001643315,163.4085,1
140,0.001643506,163.8952,1
141,0.001646387,164.3539,1
142,0.00164396,164.8271,1
143,0.001643367,165.3197,1
144,0.001643008,165.7723,1
145,0.001646976,166.2288,1
146,0.001643206,166.6599,1
147,0.001643461,167.1148,1
148,0.001643584,167.5807,1
149,0.001643068,168.0599,1
150,0.001643373,168.5028,1
151,0.001644043,169.0033,1
152,0.001539036,169.4851,1
153,0.001538955,169.9424,1
154,0.001637456,170.3917,1
155,0.001538735,170.8325,1
156,0.001538492,171.2882,1
157,0.001539067,171.7472,1
158,0.001538799,172.2114,1
159,0.001535882,172.7141,1
160,0.001535461,173.2183,1
161,0.00149125,173.6566,1
162,0.001491058,174.1076,1
163,0.00149106,174.5685,1
164,0.001491983,175.0502,1
165,0.001406895,175.5462,1
166,0.001412283,176.0269,1
167,0.001350711,176.4817,1
168,0.00125048,176.9539,1
169,0.001250555,177.4292,1
170,0.00125048,177.9033,1
171,0.001206279,178.3697,1
172,0.001206581,178.854,1
173,0.001193518,179.3153,1
174,0.001136616,179.8136,1
175,0.001097923,180.2726,1
176,0.001099025,180.7263,1
177,0.000833942,181.1925,1
178,0.0008346722,181.6626,1
179,0.0008346116,182.1637,1
180,0.00083398,182.6459,1
181,0.000835292,183.1236,1
182,0.0008344817,183.6016,1
183,0.0008179194,184.0723,1
184,0.0008172487,184.5403,1
185,0.0007373083,185.0464,1
186,0.0007371972,185.5754,1
187,0.0007369432,186.0465,1
188,0.0006902291,186.5091,1
189,0.0006902291,186.9716,1
190,0.0006902838,187.4129,1
191,0.0006902291,187.8769,1
192,0.000664025,188.3738,1
193,0.0006653136,188.8503,1
194,0.0006501543,189.3266,1
195,0.0006110819,189.8329,1
196,0.0006110832,190.2842,1
197,0.0006014092,190.7691,1
198,0.0005970347,191.2362,1
199,0.0005961839,191.7279,1
200,0.0005958698,192.2342,1
201,0.0005910422,192.7674,1
202,0.0005909399,193.2213,1
203,0.0005866962,193.6677,1
204,0.0005636759,194.1146,1
205,0.0005634218,194.5602,1
206,0.0005634861,195.0388,1
207,0.0005634214,195.4885,1
208,0.0005634672,195.9747,1
