generation,MSE,time,run_id
54,5.491594,3.470423,3
55,5.491594,3.527869,3
56,5.491594,3.593195,3
57,5.491594,3.659944,3
58,5.491594,3.713931,3
59,5.491594,3.765086,3
60,5.491594,3.810152,3
61,5.491594,3.851273,3
62,5.491594,3.895258,3
63,5.491594,3.945367,3
64,5.491594,4.00303,3
65,5.491594,4.058334,3
66,5.491594,4.114745,3
67,5.491594,4.170236,3
68,5.491594,4.227495,3
69,5.491594,4.286995,3
70,5.491594,4.344007,3
71,5.491594,4.400013,3
72,5.471211,4.412165,3
1,5.825487,1.068442,4
2,5.825487,1.101609,4
3,5.825487,1.135395,4
4,5.825487,1.172349,4
5,5.825487,1.205795,4
6,5.825487,1.239695,4
7,5.825487,1.273429,4
8,5.825487,1.307226,4
9,5.825487,1.341516,4
10,5.813155,1.375717,4
11,5.813155,1.413274,4
12,5.813155,1.44836,4
13,5.813155,1.487488,4
14,5.813155,1.53159,4
15,5.813155,1.571816,4
16,5.813155,1.609151,4
17,5.782481,1.647616,4
18,5.782481,1.688842,4
19,5.629259,1.753358,4
20,5.629259,1.805674,4
21,5.629259,1.856121,4
22,5.629259,1.899518,4
23,5.629259,1.940235,4
24,5.629259,1.979464,4
25,5.629259,2.016259,4
26,5.629259,2.053552,4
27,5.629259,2.091282,4
28,5.629259,2.136219,4
29,5.629259,2.180454,4
30,5.629259,2.223405,4
31,5.629259,2.27347,4
32,5.629259,2.330124,4
33,5.629259,2.385896,4
34,5.629259,2.443679,4
35,5.629259,2.505052,4
36,5.586853,2.580699,4
37,5.586853,2.639434,4
38,5.586853,2.696101,4
39,5.586853,2.752594,4
40,5.586853,2.808253,4
41,5.586853,2.862128,4
42,5.586853,2.913053,4
43,5.586853,2.962153,4
44,5.586853,3.011123,4
45,5.586853,3.05774,4
46,5.586853,3.105274,4
47,5.586853,3.155046,4
48,5.586853,3.21023,4
49,5.586853,3.267651,4
50,5.586853,3.322684,4
51,5.586853,3.376177,4
52,5.586853,3.430907,4
53,5.586853,3.487048,4
54,5.572216,3.561043,4
55,5.572216,3.616421,4
56,5.572216,3.671003,4
57,5.572216,3.726119,4
58,5.572216,3.782633,4
59,5.572216,3.839479,4
60,5.572216,3.894753,4
61,5.572216,3.948767,4
62,5.572216,3.999555,4
63,5.572216,4.046343,4
64,5.572216,4.08974,4
65,5.572216,4.132517,4
66,5.572216,4.173717,4
67,5.572216,4.22574,4
68,5.572216,4.280065,4
69,5.572216,4.337168,4
70,5.572216,4.394065,4
71,5.572216,4.450546,4
72,5.570598,4.465019,4
1,5.87629,1.100578,5
2,5.87629,1.132412,5
3,5.87629,1.16605,5
4,5.87629,1.199912,5
5,5.87629,1.231799,5
6,5.87629,1.265723,5
7,5.602238,1.303683,5
8,5.602238,1.338406,5
9,5.602238,1.371892,5
10,5.602238,1.404769,5
11,5.602238,1.441962,5
12,5.569671,1.475639,5
13,5.569671,1.508094,5
14,5.497794,1.543213,5
15,5.497794,1.579451,5
16,5.497794,1.619319,5
17,5.497794,1.660065,5
18,5.482815,1.703447,5
19,5.430475,1.760297,5
20,5.430475,1.799245,5
21,5.427457,1.840372,5
22,5.427457,1.877583,5
23,5.427457,1.916957,5
24,5.427457,1.954414,5
25,5.427457,1.994461,5
26,5.40583,2.032542,5
27,5.394083,2.068475,5
28,5.360188,2.106693,5
29,5.360188,2.144621,5
30,5.357257,2.182749,5
31,5.357257,2.223191,5
32,5.357257,2.262728,5
33,5.349374,2.307668,5
34,5.347868,2.346692,5
35,5.347868,2.386124,5
36,5.230708,2.437072,5
37,5.230708,2.478316,5
38,5.18627,2.528789,5
39,5.18627,2.565133,5
40,5.18627,2.604161,5
41,5.18627,2.645146,5
42,5.18627,2.686898,5
43,5.18627,2.727839,5
44,5.18627,2.765638,5
45,5.18627,2.804944,5
46,5.182263,2.852144,5
47,5.171795,2.891694,5
48,5.171795,2.933492,5
49,5.167788,2.975122,5
50,5.167788,3.011131,5
51,5.167788,3.048352,5
52,5.167788,3.090599,5
53,5.167788,3.132197,5
54,5.167788,3.188015,5
55,5.167788,3.232677,5
56,5.167788,3.278113,5
57,5.167788,3.327133,5
58,5.167788,3.383857,5
59,5.167788,3.441685,5
60,5.167788,3.496309,5
61,5.167788,3.551997,5
62,5.167788,3.608847,5
63,5.167788,3.664891,5
64,5.167788,3.721916,5
65,5.167788,3.784803,5
66,5.167788,3.837449,5
67,5.167788,3.891952,5
68,5.167788,3.959445,5
69,5.167788,4.016145,5
70,5.167788,4.068591,5
71,5.167788,4.133265,5
72,5.216531,4.144054,5
1,6.445889,1.12612,6
2,6.445889,1.157903,6
3,6.248963,1.193178,6
4,6.248963,1.226368,6
5,6.248963,1.259489,6
6,6.248963,1.292603,6
7,6.248963,1.325275,6
8,6.248963,1.359016,6
9,6.158188,1.391354,6
10,6.141995,1.422167,6
11,6.134049,1.456644,6
12,6.134049,1.500187,6
13,6.065332,1.53295,6
14,6.005726,1.564488,6
15,6.005726,1.596955,6
16,5.985029,1.628652,6
17,5.985029,1.66241,6
18,5.919626,1.695042,6
19,5.477309,1.742524,6
20,5.477309,1.774844,6
21,5.477309,1.806771,6
22,5.477309,1.838723,6
23,5.477309,1.870598,6
24,5.477309,1.904279,6
25,5.477309,1.939913,6
26,5.477309,1.972455,6
27,5.477309,2.005208,6
28,5.477309,2.037848,6
29,5.473527,2.068855,6
30,5.473527,2.10455,6
31,5.473527,2.137409,6
32,5.473527,2.172654,6
33,5.473527,2.208585,6
34,5.473527,2.252358,6
35,5.473527,2.301853,6
36,5.446527,2.369603,6
37,5.446527,2.424207,6
38,5.446527,2.480508,6
39,5.446527,2.536914,6
40,5.446527,2.592975,6
41,5.446527,2.653822,6
42,5.428397,2.709372,6
43,5.428397,2.762094,6
44,5.428397,2.815227,6
45,5.428397,2.866354,6
46,5.428397,2.914174,6
47,5.428397,2.963068,6
48,5.427462,3.016636,6
49,5.427462,3.081718,6
50,5.427462,3.135447,6
51,5.427462,3.189829,6
52,5.427462,3.244641,6
53,5.427462,3.304256,6
54,5.407556,3.370632,6
55,5.407556,3.418959,6
56,5.407556,3.472827,6
57,5.388491,3.532576,6
58,5.388491,3.588969,6
59,5.388491,3.643273,6
60,5.388491,3.698181,6
61,5.388491,3.754587,6
62,5.388491,3.809657,6
63,5.388491,3.865523,6
64,5.386643,3.930362,6
65,5.386643,3.988001,6
66,5.386643,4.043165,6
67,5.386643,4.100392,6
68,5.386643,4.158454,6
69,5.386643,4.213826,6
70,5.386643,4.264588,6
71,5.386643,4.311969,6
72,5.35778,4.326739,6
1,5.997923,1.080636,7
2,5.997923,1.114434,7
3,5.997923,1.148678,7
4,5.997923,1.18475,7
5,5.997923,1.218339,7
6,5.997923,1.251486,7
7,5.962268,1.285285,7
8,5.840382,1.318992,7
9,5.840382,1.352629,7
10,5.840382,1.388235,7
11,5.810116,1.421244,7
12,5.810116,1.45338,7
13,5.755144,1.489067,7
14,5.755144,1.522521,7
15,5.755144,1.555771,7
16,5.749207,1.589048,7
17,5.749207,1.621616,7
18,5.699754,1.657175,7
19,5.455046,1.707807,7
20,5.455046,1.739617,7
21,5.455046,1.773472,7
22,5.455046,1.804937,7
23,5.455046,1.84005,7
24,5.455046,1.872821,7
25,5.455046,1.905846,7
26,5.455046,1.939981,7
27,5.455046,1.972469,7
28,5.455046,2.007939,7
29,5.455046,2.042786,7
30,5.455046,2.07727,7
31,5.440816,2.115493,7
32,5.418134,2.155839,7
33,5.413108,2.203038,7
34,5.413108,2.253928,7
35,5.408084,2.299214,7
36,5.408084,2.357,7
37,5.408084,2.397278,7
38,5.408084,2.444289,7
39,5.408084,2.490714,7
40,5.405768,2.538476,7
41,5.405768,2.579018,7
42,5.405768,2.617376,7
43,5.405768,2.661957,7
44,5.405768,2.712363,7
45,5.405768,2.758647,7
46,5.405338,2.804801,7
47,5.405338,2.844492,7
48,5.405338,2.890212,7
49,5.405338,2.941242,7
50,5.405338,2.99397,7
51,5.405338,3.045618,7
52,5.405338,3.094844,7
53,5.405338,3.149264,7
54,5.405338,3.222712,7
55,5.405338,3.278945,7
56,5.405338,3.335725,7
57,5.405338,3.392508,7
58,5.405338,3.456778,7
59,5.405338,3.513631,7
60,5.405338,3.56962,7
61,5.405338,3.624717,7
62,5.405338,3.681633,7
63,5.405338,3.737202,7
64,5.405338,3.795636,7
65,5.405338,3.851203,7
66,5.405338,3.909159,7
67,5.405338,3.965335,7
68,5.405338,4.01946,7
69,5.405338,4.073677,7
70,5.405338,4.130245,7
71,5.405338,4.187596,7
72,5.447157,4.203373,7
1,6.151191,1.165034,8
2,6.151191,1.196254,8
3,6.151191,1.230639,8
4,6.151191,1.264473,8
5,6.151191,1.297291,8
6,6.151191,1.331418,8
7,6.019839,1.364204,8
8,6.019839,1.397697,8
9,6.019839,1.430728,8
10,6.019839,1.464549,8
11,6.019839,1.499268,8
12,5.989086,1.536509,8
13,5.989086,1.571745,8
14,5.976595,1.605736,8
15,5.976595,1.641482,8
16,5.964369,1.67746,8
17,5.921128,1.71463,8
18,5.827249,1.750268,8
19,5.558861,1.804194,8
20,5.558861,1.840638,8
21,5.558861,1.875625,8
22,5.558861,1.910526,8
23,5.558861,1.944688,8
24,5.558861,1.98111,8
25,5.519374,2.015956,8
26,5.519374,2.048141,8
27,5.519374,2.082037,8
28,5.518582,2.114532,8
29,5.518582,2.149649,8
30,5.48015,2.184942,8
31,5.476372,2.21974,8
32,5.455529,2.255858,8
33,5.455529,2.292455,8
34,5.45241,2.32842,8
35,5.45241,2.364536,8
36,5.363485,2.419581,8
37,5.363485,2.455571,8
38,5.363485,2.490879,8
39,5.363485,2.529528,8
40,5.363485,2.571962,8
41,5.363485,2.612786,8
42,5.363485,2.652165,8
43,5.363485,2.688853,8
44,5.363485,2.726585,8
45,5.363485,2.76359,8
46,5.363485,2.804752,8
47,5.363485,2.852271,8
48,5.363485,2.912396,8
49,5.363485,2.969336,8
50,5.363485,3.03318,8
51,5.363485,3.092304,8
52,5.363485,3.14749,8
53,5.363485,3.203082,8
54,5.31,3.274199,8
55,5.31,3.330374,8
56,5.31,3.386741,8
57,5.31,3.442378,8
58,5.31,3.498228,8
59,5.31,3.551586,8
60,5.31,3.610314,8
61,5.31,3.657374,8
62,5.31,3.708668,8
63,5.31,3.757357,8
64,5.31,3.804687,8
65,5.31,3.851356,8
66,5.31,3.909367,8
67,5.31,3.980048,8
68,5.31,4.044385,8
69,5.31,4.106873,8
70,5.31,4.161659,8
71,5.31,4.216696,8
72,5.303791,4.231942,8
1,6.485779,1.108456,9
2,6.485779,1.13996,9
3,6.485779,1.172295,9
4,6.34436,1.202924,9
5,6.34436,1.235128,9
6,6.34436,1.269098,9
7,6.278319,1.301852,9
8,6.278319,1.334831,9
9,6.171297,1.366371,9
10,6.147969,1.398148,9
11,6.074501,1.429733,9
12,6.014501,1.462629,9
13,6.014501,1.494281,9
14,6.014501,1.53012,9
15,6.014501,1.563175,9
16,6.012734,1.596842,9
17,5.994288,1.628769,9
18,5.94565,1.665676,9
19,5.764375,1.716261,9
20,5.764375,1.751282,9
21,5.764375,1.788846,9
22,5.764375,1.825054,9
23,5.764375,1.862622,9
24,5.719875,1.895903,9
25,5.698191,1.92935,9
26,5.698191,1.962494,9
27,5.673239,1.995217,9
28,5.622885,2.030276,9
29,5.622885,2.065829,9
30,5.587634,2.101827,9
31,5.55127,2.138089,9
32,5.54675,2.173117,9
33,5.530345,2.208379,9
34,5.526844,2.24583,9
35,5.521869,2.281621,9
36,5.322867,2.332509,9
37,5.322867,2.366974,9
38,5.322867,2.402154,9
39,5.322867,2.438169,9
40,5.322867,2.472016,9
41,5.322867,2.505563,9
42,5.322867,2.542591,9
43,5.322867,2.578803,9
44,5.322867,2.617768,9
45,5.322867,2.653696,9
46,5.322867,2.688828,9
47,5.322867,2.727398,9
48,5.322867,2.769286,9
49,5.322867,2.82119,9
50,5.322867,2.877316,9
51,5.322867,2.936838,9
52,5.322867,2.991656,9
53,5.322867,3.047798,9
54,5.322867,3.118528,9
55,5.322867,3.177457,9
56,5.322867,3.236781,9
57,5.322867,3.294672,9
58,5.322867,3.354197,9
59,5.322867,3.411141,9
60,5.322867,3.466901,9
61,5.322867,3.525943,9
62,5.322867,3.579178,9
63,5.322867,3.638711,9
64,5.322867,3.694858,9
65,5.322867,3.752106,9
66,5.322867,3.811453,9
67,5.322867,3.868938,9
68,5.322867,3.924126,9
69,5.322867,3.979857,9
70,5.322867,4.036284,9
71,5.322867,4.091935,9
72,5.332674,4.107511,9
1,6.048914,1.105344,10
2,6.048914,1.134428,10
3,5.967677,1.166765,10
4,5.967677,1.199727,10
5,5.967677,1.233591,10
6,5.967677,1.267979,10
7,5.940424,1.300699,10
8,5.940424,1.334345,10
9,5.866582,1.365784,10
10,5.786821,1.397542,10
11,5.786821,1.428225,10
12,5.786821,1.471005,10
13,5.786821,1.50351,10
14,5.711241,1.537443,10
15,5.679017,1.57033,10
16,5.679017,1.604071,10
17,5.66818,1.638708,10
18,5.657407,1.669788,10
19,5.355541,1.719279,10
20,5.355541,1.749891,10
21,5.355541,1.781673,10
22,5.355541,1.81433,10
23,5.355541,1.845524,10
24,5.355541,1.877217,10
25,5.355541,1.909618,10
26,5.355541,1.940893,10
27,5.347824,1.972695,10
28,5.347824,2.004769,10
29,5.347824,2.036536,10
30,5.347824,2.068394,10
31,5.327793,2.10322,10
32,5.327793,2.141615,10
33,5.327793,2.184555,10
34,5.327793,2.229377,10
35,5.327793,2.270222,10
36,5.236937,2.33594,10
37,5.236937,2.384741,10
38,5.236937,2.431782,10
39,5.236937,2.472319,10
40,5.236937,2.515899,10
41,5.236937,2.565761,10
42,5.236937,2.60987,10
43,5.236937,2.648201,10
44,5.236937,2.689542,10
45,5.236937,2.726796,10
46,5.236937,2.762053,10
47,5.236937,2.79716,10
48,5.236937,2.832347,10
49,5.236937,2.870459,10
50,5.236937,2.908529,10
51,5.236937,2.958033,10
52,5.236937,3.025465,10
53,5.236937,3.086745,10
54,5.234642,3.160171,10
55,5.232873,3.215901,10
56,5.232873,3.273779,10
57,5.232873,3.338036,10
58,5.232873,3.398802,10
59,5.232873,3.456744,10
60,5.231606,3.509526,10
61,5.231606,3.558512,10
62,5.231606,3.611986,10
63,5.231606,3.666262,10
64,5.231606,3.720242,10
65,5.231606,3.771157,10
66,5.231606,3.821193,10
67,5.231606,3.873274,10
68,5.231606,3.930185,10
69,5.231606,3.999972,10
70,5.231606,4.060779,10
71,5.231606,4.125129,10
72,5.234642,4.140826,10
1,6.192929,1.05685,11
2,6.192929,1.08846,11
3,6.102181,1.123756,11
4,6.102181,1.157751,11
5,6.102181,1.190989,11
6,6.102181,1.234675,11
7,6.039734,1.27942,11
8,5.966073,1.31512,11
9,5.906483,1.347309,11
10,5.906483,1.380709,11
11,5.859786,1.413631,11
12,5.84771,1.447107,11
13,5.824252,1.490106,11
14,5.820685,1.522707,11
15,5.820685,1.555211,11
16,5.800764,1.587398,11
17,5.800764,1.627289,11
18,5.800764,1.658706,11
19,5.545662,1.710324,11
20,5.545662,1.744138,11
21,5.545662,1.776155,11
22,5.545662,1.809975,11
23,5.545662,1.845285,11
24,5.545662,1.877956,11
25,5.545662,1.911843,11
26,5.545662,1.944051,11
27,5.545662,1.978065,11
28,5.545662,2.010765,11
29,5.545662,2.045053,11
30,5.545662,2.080669,11
31,5.545662,2.115434,11
32,5.536931,2.153062,11
33,5.536931,2.194481,11
34,5.536931,2.243394,11
35,5.536931,2.295312,11
36,5.422956,2.364705,11
37,5.422956,2.418492,11
38,5.422956,2.467495,11
39,5.422956,2.514713,11
40,5.422956,2.562263,11
41,5.422956,2.613339,11
42,5.422956,2.663631,11
43,5.422956,2.708518,11
44,5.422956,2.751333,11
45,5.422956,2.791551,11
46,5.422956,2.831389,11
47,5.422956,2.870853,11
48,5.422956,2.917668,11
49,5.422956,2.970638,11
50,5.422956,3.028946,11
51,5.422956,3.088101,11
52,5.422956,3.155889,11
53,5.422956,3.211787,11
54,5.402186,3.290607,11
55,5.402186,3.356333,11
56,5.402186,3.41397,11
57,5.402186,3.468857,11
58,5.402186,3.523967,11
59,5.402186,3.57665,11
60,5.402186,3.628454,11
61,5.402186,3.678838,11
62,5.402186,3.734427,11
63,5.402186,3.776403,11
64,5.402186,3.826937,11
65,5.402186,3.877439,11
66,5.402186,3.928781,11
67,5.402186,3.984592,11
68,5.402186,4.042339,11
69,5.402186,4.096446,11
70,5.402186,4.15198,11
71,5.402186,4.207725,11
72,5.383632,4.221853,11
1,6.045618,1.119483,12
2,6.045618,1.152158,12
3,6.018835,1.18518,12
4,6.018835,1.218974,12
5,6.018835,1.251351,12
6,5.996828,1.283923,12
7,5.954314,1.324183,12
8,5.848435,1.425365,12
9,5.848435,1.462178,12
10,5.848435,1.501182,12
11,5.848435,1.533622,12
12,5.79718,1.568681,12
13,5.790638,1.602875,12
14,5.780946,1.634547,12
15,5.692093,1.668299,12
16,5.692093,1.716277,12
17,5.645014,1.753657,12
18,5.645014,1.787784,12
19,5.380435,1.835323,12
20,5.380435,1.869038,12
21,5.380435,1.901737,12
22,5.380435,1.934054,12
23,5.380435,1.971703,12
24,5.380435,2.003656,12
25,5.380435,2.046946,12
26,5.347224,2.081993,12
27,5.347224,2.122042,12
28,5.347224,2.16711,12
29,5.347224,2.203535,12
30,5.347224,2.23879,12
31,5.347224,2.275884,12
32,5.34637,2.316366,12
33,5.34637,2.362395,12
34,5.34637,2.40971,12
35,5.34637,2.459405,12
36,5.34637,2.503787,12
37,5.34637,2.564373,12
38,5.34637,2.6133,12
39,5.34637,2.66659,12
40,5.34637,2.722319,12
41,5.34637,2.777176,12
42,5.34637,2.830989,12
43,5.34637,2.888532,12
44,5.34637,2.951492,12
45,5.34637,3.006434,12
46,5.34637,3.060462,12
47,5.34637,3.119529,12
48,5.34637,3.174009,12
49,5.34637,3.230171,12
50,5.34637,3.285793,12
51,5.34637,3.341473,12
52,5.34637,3.396791,12
53,5.34637,3.460628,12
54,5.34637,3.542089,12
55,5.34637,3.598197,12
56,5.34637,3.655346,12
57,5.34637,3.709939,12
58,5.34637,3.767364,12
59,5.34637,3.822476,12
60,5.34637,3.883645,12
61,5.34637,3.939189,12
62,5.34637,3.995588,12
63,5.34637,4.052086,12
64,5.34637,4.108776,12
65,5.34637,4.165365,12
66,5.34637,4.222242,12
67,5.34637,4.277126,12
68,5.34637,4.333204,12
69,5.34637,4.388974,12
70,5.34637,4.444539,12
71,5.34637,4.499565,12
72,5.403729,4.511646,12
1,6.397989,1.100474,13
2,6.397989,1.130067,13
3,6.397989,1.164408,13
4,6.234517,1.198352,13
5,6.234517,1.231718,13
6,6.234517,1.265611,13
7,6.234517,1.298365,13
8,6.234517,1.32964,13
9,6.205337,1.362063,13
10,6.172706,1.3953,13
11,6.135397,1.428187,13
12,6.135397,1.460787,13
13,6.041648,1.49065,13
14,6.041648,1.525358,13
15,6.004748,1.557956,13
16,6.002351,1.59212,13
17,5.905493,1.624817,13
18,5.905493,1.655893,13
19,5.57107,1.705444,13
20,5.57107,1.738711,13
21,5.57107,1.773287,13
22,5.57107,1.807477,13
23,5.57107,1.839477,13
24,5.57107,1.874468,13
25,5.57107,1.909593,13
26,5.526122,1.944446,13
27,5.526122,1.977661,13
28,5.526122,2.015054,13
29,5.526122,2.048116,13
30,5.525435,2.085372,13
31,5.495883,2.118378,13
32,5.469717,2.152966,13
33,5.469717,2.187071,13
34,5.469717,2.219058,13
35,5.462749,2.25395,13
36,5.294228,2.303379,13
37,5.294228,2.337465,13
38,5.294228,2.372749,13
39,5.294228,2.406238,13
40,5.294228,2.442612,13
41,5.294228,2.477867,13
42,5.294228,2.514548,13
43,5.294228,2.551329,13
44,5.294228,2.588113,13
45,5.294228,2.624892,13
46,5.294228,2.661749,13
47,5.294228,2.703211,13
48,5.294228,2.744064,13
49,5.292093,2.782179,13
50,5.287203,2.826309,13
51,5.287203,2.865925,13
52,5.287203,2.900839,13
53,5.287203,2.946902,13
54,5.253823,3.000177,13
55,5.253823,3.041197,13
56,5.253823,3.087517,13
57,5.253823,3.139893,13
58,5.252616,3.193301,13
59,5.242961,3.247253,13
60,5.242961,3.298051,13
61,5.242961,3.346197,13
62,5.242961,3.394246,13
63,5.242961,3.436571,13
