generation,MSE,time,run_id
116,0.009203667,43.42669,0
117,0.009203667,43.59172,0
118,0.009185896,43.76047,0
119,0.009185896,43.92901,0
120,0.009181064,44.09807,0
121,0.009181064,44.28392,0
122,0.009181064,44.45349,0
123,0.009181064,44.63254,0
124,0.009181064,44.79749,0
125,0.009181064,44.98872,0
126,0.009181064,45.16751,0
127,0.009181064,45.36596,0
128,0.009181064,45.58576,0
129,0.009181064,45.78526,0
130,0.009181064,45.9901,0
131,0.009181064,46.22617,0
132,0.009181064,46.44413,0
133,0.009181064,46.65628,0
134,0.009181064,46.8716,0
135,0.009181064,47.07662,0
136,0.009181064,47.30851,0
137,0.009181064,47.51017,0
138,0.009181064,47.72459,0
139,0.009181064,47.9467,0
140,0.009181064,48.16356,0
141,0.009181064,48.37518,0
142,0.009181064,48.58201,0
143,0.009181064,48.79389,0
144,0.009181064,49.01219,0
145,0.009181064,49.23068,0
146,0.009181064,49.4343,0
147,0.009181064,49.66817,0
148,0.009181064,49.86777,0
149,0.009181064,50.07572,0
150,0.009181064,50.28009,0
151,0.009181064,50.49447,0
152,0.009181064,50.71835,0
153,0.009181064,50.9503,0
154,0.009181064,51.19474,0
155,0.009181064,51.40329,0
156,0.009181064,51.61522,0
157,0.009181064,51.82506,0
158,0.009181064,52.04942,0
159,0.009181064,52.26473,0
160,0.009181064,52.48554,0
161,0.009181064,52.70331,0
162,0.009181064,52.90637,0
163,0.009181064,53.13955,0
164,0.009181064,53.34951,0
165,0.009181064,53.56292,0
166,0.009181064,53.76728,0
167,0.009181064,53.97174,0
168,0.009181064,54.19977,0
169,0.009181064,54.4266,0
170,0.009181064,54.6485,0
171,0.009181064,54.85012,0
172,0.009181064,55.05879,0
173,0.009181064,55.26027,0
174,0.009155565,55.56713,0
175,0.009155565,55.79579,0
176,0.009133926,56.00511,0
177,0.009066487,56.24549,0
178,0.009066487,56.46127,0
179,0.009056679,56.6693,0
180,0.009056679,56.84702,0
181,0.009056679,56.99923,0
182,0.009056679,57.15033,0
183,0.009053563,57.30946,0
184,0.00903726,57.46678,0
185,0.00903726,57.64069,0
186,0.00903726,57.82541,0
187,0.009029563,58.01441,0
188,0.009029563,58.20833,0
189,0.009017822,58.40359,0
190,0.009017822,58.59405,0
191,0.009017822,58.7796,0
192,0.009017646,58.97237,0
193,0.009014861,59.16752,0
194,0.009005905,59.36338,0
195,0.009005905,59.57561,0
196,0.009005905,59.76412,0
197,0.009005321,59.95775,0
198,0.009005321,60.17443,0
199,0.009005321,60.36291,0
200,0.00900078,60.56207,0
201,0.00900078,60.7729,0
202,0.00900078,60.97471,0
203,0.00900078,61.179,0
204,0.009000195,61.37689,0
205,0.009000195,61.58222,0
206,0.009000195,61.78559,0
207,0.009000195,61.99152,0
208,0.009000195,62.19208,0
209,0.009000195,62.39025,0
210,0.009000195,62.59468,0
211,0.009000195,62.81171,0
212,0.009000195,63.02101,0
213,0.009000195,63.24341,0
214,0.009000195,63.45057,0
215,0.009000195,63.65483,0
216,0.009000195,63.86544,0
217,0.009000195,64.08215,0
218,0.009000195,64.28841,0
219,0.009000195,64.49678,0
220,0.009000195,64.70906,0
221,0.009000195,64.91574,0
222,0.009000195,65.13646,0
223,0.009000195,65.33828,0
224,0.009000195,65.5408,0
225,0.009000195,65.75369,0
226,0.009000195,65.95301,0
227,0.009000195,66.1605,0
228,0.009000195,66.37484,0
229,0.009000195,66.58676,0
230,0.009000195,66.8055,0
231,0.009000195,67.04685,0
232,0.009000195,67.2621,0
233,0.009000195,67.48975,0
234,0.009000195,67.70056,0
235,0.009000195,67.91269,0
236,0.009000195,68.13145,0
237,0.009000195,68.35088,0
238,0.009000195,68.57127,0
239,0.009000195,68.78932,0
240,0.009000195,69.011,0
241,0.009000195,69.22692,0
242,0.009000195,69.43613,0
243,0.009000195,69.63911,0
244,0.009000195,69.85164,0
245,0.009000195,70.04651,0
246,0.009000195,70.26737,0
247,0.009000195,70.47078,0
248,0.009000195,70.67924,0
249,0.009000195,70.88117,0
250,0.009000195,71.09008,0
251,0.009000195,71.29312,0
252,0.009000195,71.50149,0
253,0.009000195,71.7082,0
254,0.009000195,71.92064,0
255,0.009000195,72.12673,0
256,0.009000195,72.33776,0
257,0.009000195,72.55799,0
258,0.009000195,72.76655,0
259,0.009000195,72.98647,0
260,0.009000195,73.21816,0
261,0.009000195,73.54024,0
262,0.009000195,73.74171,0
263,0.009000195,73.95853,0
264,0.009000195,74.16528,0
265,0.009000195,74.36679,0
266,0.009000195,74.57373,0
267,0.009000195,74.78474,0
268,0.009000195,75.00508,0
269,0.009000195,75.22274,0
270,0.009000195,75.43175,0
271,0.009000195,75.64887,0
272,0.009000195,75.85535,0
273,0.009000195,76.06966,0
274,0.009000195,76.30569,0
275,0.009000195,76.51254,0
276,0.009000195,76.71637,0
277,0.009000195,76.93261,0
278,0.009000195,77.15099,0
279,0.009000195,77.37183,0
280,0.009000195,77.5761,0
281,0.009000195,77.79052,0
282,0.009000195,77.99031,0
283,0.009000195,78.19585,0
284,0.009000195,78.40775,0
285,0.009000195,78.60891,0
286,0.009000195,78.82362,0
287,0.009000195,79.0421,0
288,0.009000195,79.24852,0
289,0.009000195,79.4653,0
290,0.009000195,79.67163,0
291,0.009000195,79.87579,0
292,0.009000195,80.08257,0
293,0.009000195,80.29253,0
294,0.009000195,80.49869,0
295,0.009000195,80.7275,0
296,0.009000195,80.93107,0
297,0.009000195,81.1403,0
298,0.009000195,81.3563,0
299,0.009000195,81.55871,0
300,0.009000195,81.7781,0
301,0.009000195,81.9801,0
302,0.009000195,82.18223,0
303,0.009000195,82.38905,0
304,0.009000195,82.5947,0
305,0.009000195,82.80568,0
306,0.009000195,83.01907,0
307,0.009000195,83.24814,0
308,0.009000195,83.46068,0
309,0.009000195,83.68327,0
310,0.009000195,83.89128,0
311,0.009000195,84.10033,0
312,0.009000195,84.31201,0
313,0.009000195,84.52941,0
314,0.009000195,84.74554,0
315,0.009000195,84.97497,0
316,0.009000195,85.17911,0
317,0.009000195,85.38445,0
318,0.009000195,85.58788,0
319,0.009000195,85.7994,0
320,0.009000195,85.99957,0
321,0.009000195,86.21431,0
322,0.009000195,86.41751,0
323,0.009000195,86.62776,0
324,0.009000195,86.83416,0
325,0.009000195,87.03788,0
326,0.009000195,87.26198,0
327,0.009000195,87.46904,0
328,0.009000195,87.69897,0
329,0.009000195,87.90804,0
330,0.009000195,88.10649,0
331,0.009000195,88.32487,0
332,0.009000195,88.53348,0
333,0.009000195,88.74161,0
334,0.009000195,88.95151,0
335,0.009000195,89.16334,0
336,0.009000195,89.37332,0
337,0.009000195,89.59291,0
338,0.009000195,89.81667,0
339,0.009000195,90.03927,0
340,0.009000195,90.24991,0
341,0.009000195,90.45375,0
342,0.009000195,90.65443,0
343,0.009000195,90.86828,0
344,0.009000195,91.08107,0
345,0.009000195,91.29074,0
346,0.009000195,91.50519,0
347,0.009000195,91.7359,0
348,0.009071623,91.83887,0
1,0.01049848,16.39909,1
2,0.01049848,16.53302,1
3,0.01049848,16.68855,1
4,0.01049848,16.84139,1
5,0.01049848,16.99082,1
6,0.01049848,17.17055,1
7,0.01049848,17.323,1
8,0.01049848,17.45971,1
9,0.01049848,17.60254,1
10,0.01049848,17.76369,1
11,0.01049848,17.92293,1
12,0.01049848,18.06345,1
13,0.01049848,18.19675,1
14,0.01043926,18.33292,1
15,0.01043926,18.46933,1
16,0.01043926,18.61148,1
17,0.01043882,18.74776,1
18,0.01043882,18.87616,1
19,0.01035044,19.01744,1
20,0.01031105,19.14774,1
21,0.0102164,19.30157,1
22,0.01016463,19.44707,1
23,0.01007975,19.59213,1
24,0.01007975,19.75474,1
25,0.01001312,19.89978,1
26,0.00996546,20.03637,1
27,0.009845298,20.18687,1
28,0.009792077,20.32223,1
29,0.00972486,20.45316,1
30,0.00972486,20.59208,1
31,0.00972486,20.72999,1
32,0.009695025,20.86628,1
33,0.009695025,21.01542,1
34,0.009695025,21.15607,1
35,0.009682921,21.29983,1
36,0.009668799,21.45599,1
37,0.009668799,21.60069,1
38,0.009652128,21.77129,1
39,0.009651771,21.92398,1
40,0.009626475,22.09265,1
41,0.009612539,22.2485,1
42,0.009612539,22.42258,1
43,0.009608412,22.57082,1
44,0.009608412,22.73536,1
45,0.009608412,22.89006,1
46,0.009608412,23.06095,1
47,0.009594149,23.23546,1
48,0.009593219,23.41648,1
49,0.009582031,23.59797,1
50,0.009580978,23.78736,1
51,0.009580978,23.9451,1
52,0.009580405,24.10436,1
53,0.009580405,24.29357,1
54,0.009580405,24.4736,1
55,0.009580405,24.6386,1
56,0.009580405,24.80312,1
57,0.009580405,24.97947,1
58,0.009580405,25.19518,1
59,0.009580405,25.39998,1
60,0.009580405,25.61571,1
61,0.009580405,25.82521,1
62,0.009580405,26.03251,1
63,0.009580405,26.23653,1
64,0.009580405,26.44143,1
65,0.009580405,26.65504,1
66,0.009580405,26.85897,1
67,0.009580405,27.07058,1
68,0.009580405,27.2817,1
69,0.009580405,27.4911,1
70,0.009580405,27.73177,1
71,0.009580405,27.93614,1
72,0.009580405,28.13513,1
73,0.009580405,28.36234,1
74,0.009580405,28.56394,1
75,0.009580405,28.77764,1
76,0.009580405,28.99236,1
77,0.009580405,29.21843,1
78,0.009580405,29.42774,1
79,0.009580405,29.6391,1
80,0.009580405,29.84392,1
81,0.009580405,30.07363,1
82,0.009580405,30.27834,1
83,0.009580405,30.4892,1
84,0.009580405,30.73197,1
85,0.009580405,30.96466,1
86,0.009580405,31.17164,1
87,0.009580405,31.37633,1
88,0.009362895,31.71203,1
89,0.009362895,31.93241,1
90,0.009362895,32.13231,1
91,0.009362895,32.33889,1
92,0.009362895,32.56938,1
93,0.009362895,32.78384,1
94,0.009362895,33.00157,1
95,0.009362895,33.21548,1
96,0.009362895,33.40523,1
97,0.009362895,33.57837,1
98,0.009362895,33.73491,1
99,0.009347804,33.88189,1
100,0.009347804,34.03706,1
101,0.009347804,34.19072,1
102,0.009336032,34.3619,1
103,0.009314667,34.54085,1
104,0.009311161,34.70749,1
105,0.009311161,34.91147,1
106,0.009292189,35.07796,1
107,0.009288683,35.25389,1
108,0.009268437,35.41198,1
109,0.009260559,35.56927,1
110,0.009245579,35.72959,1
111,0.009245579,35.88363,1
112,0.009212985,36.04344,1
113,0.009212985,36.19592,1
114,0.009212985,36.35103,1
115,0.009212985,36.51677,1
116,0.00920362,36.66962,1
117,0.00920362,36.85737,1
118,0.009176196,37.03644,1
119,0.009176196,37.22002,1
120,0.009176196,37.39007,1
121,0.00917584,37.5564,1
122,0.00917584,37.76951,1
123,0.009174269,37.98695,1
124,0.009173914,38.16285,1
125,0.009173914,38.33744,1
126,0.009173914,38.50567,1
127,0.009173914,38.67427,1
128,0.009173914,38.85693,1
129,0.009173914,39.06046,1
130,0.009173914,39.2556,1
131,0.009173914,39.4612,1
132,0.009173914,39.67407,1
133,0.009173914,39.88836,1
134,0.009173914,40.10726,1
135,0.009173914,40.31286,1
136,0.009173914,40.51805,1
137,0.009173914,40.72887,1
138,0.009173914,40.93935,1
139,0.009173914,41.16541,1
140,0.009173914,41.39386,1
141,0.009173914,41.61906,1
142,0.009173914,41.82547,1
143,0.009173914,42.03948,1
144,0.009173914,42.24744,1
145,0.009173914,42.47044,1
146,0.009173914,42.69137,1
147,0.009173914,42.89374,1
148,0.009173914,43.10953,1
149,0.009173914,43.30782,1
150,0.009173914,43.532,1
151,0.009173914,43.74912,1
152,0.009173914,43.98295,1
153,0.009173914,44.19208,1
154,0.009173914,44.40532,1
155,0.009173914,44.6399,1
156,0.009173914,44.85435,1
157,0.009173914,45.05845,1
158,0.009173914,45.27113,1
159,0.009173914,45.4893,1
160,0.009173914,45.69494,1
161,0.009173914,45.90102,1
162,0.009173914,46.10301,1
163,0.009173914,46.30982,1
164,0.009173914,46.52155,1
165,0.009173914,46.7347,1
166,0.009173914,46.93857,1
167,0.009173914,47.15082,1
168,0.009173914,47.35846,1
169,0.009173914,47.56613,1
170,0.009173914,47.7782,1
171,0.009173914,47.97728,1
172,0.009173914,48.18877,1
173,0.009173914,48.39145,1
174,0.009173914,48.70221,1
175,0.009173914,48.92369,1
176,0.009173914,49.13728,1
177,0.009173914,49.3525,1
178,0.009173914,49.56081,1
179,0.009173914,49.77381,1
180,0.009173914,49.98568,1
181,0.009173914,50.18911,1
182,0.009173914,50.40185,1
183,0.009173914,50.60894,1
184,0.009173914,50.82176,1
185,0.009173914,51.03485,1
186,0.009173914,51.25042,1
187,0.009173914,51.48411,1
188,0.009173914,51.71171,1
189,0.009173914,51.9187,1
190,0.009173914,52.14397,1
191,0.009173914,52.34735,1
192,0.009173914,52.56801,1
193,0.009173914,52.78585,1
194,0.009173914,52.9898,1
195,0.009173914,53.19547,1
196,0.009173914,53.41329,1
197,0.009173914,53.62552,1
198,0.009173914,53.84065,1
199,0.009173914,54.05303,1
200,0.009173914,54.27267,1
201,0.009173914,54.4832,1
202,0.009173914,54.69108,1
203,0.009173914,54.90126,1
204,0.009173914,55.10921,1
205,0.009173914,55.33221,1
206,0.009173914,55.55408,1
207,0.009173914,55.802,1
208,0.009173914,56.02023,1
209,0.009173914,56.24012,1
210,0.009173914,56.45547,1
211,0.009173914,56.6552,1
212,0.009173914,56.85656,1
213,0.009173914,57.10158,1
214,0.009173914,57.32653,1
215,0.009173914,57.53606,1
216,0.009173914,57.74089,1
217,0.009173914,57.95093,1
218,0.009173914,58.15931,1
219,0.009173914,58.36858,1
220,0.009173914,58.57903,1
221,0.009173914,58.79844,1
222,0.009173914,59.01665,1
223,0.009173914,59.22242,1
224,0.009173914,59.4473,1
225,0.009173914,59.66875,1
226,0.009173914,59.87872,1
227,0.009173914,60.0843,1
228,0.009173914,60.289,1
229,0.009173914,60.49773,1
230,0.009173914,60.70599,1
231,0.009173914,60.91841,1
232,0.009173914,61.15508,1
233,0.009173914,61.38219,1
234,0.009173914,61.58671,1
235,0.009173914,61.79178,1
236,0.009173914,62.0079,1
237,0.009173914,62.21564,1
238,0.009173914,62.42031,1
239,0.009173914,62.62415,1
240,0.009173914,62.83457,1
241,0.009173914,63.04842,1
242,0.009173914,63.25738,1
243,0.009173914,63.46017,1
244,0.009173914,63.67836,1
245,0.009173914,63.8866,1
246,0.009173914,64.09182,1
247,0.009173914,64.29916,1
248,0.009173914,64.51433,1
249,0.009173914,64.73883,1
250,0.009173914,64.9443,1
251,0.009173914,65.15257,1
252,0.009173914,65.36051,1
253,0.009173914,65.57881,1
254,0.009173914,65.79016,1
255,0.009173914,65.99723,1
256,0.009173914,66.21545,1
257,0.009173914,66.43123,1
258,0.009173914,66.66047,1
259,0.009173914,66.86734,1
260,0.009173914,67.09582,1
261,0.009173914,67.40303,1
262,0.009173914,67.6111,1
263,0.009173914,67.81412,1
264,0.009173914,68.03431,1
265,0.009173914,68.25956,1
266,0.009173914,68.48572,1
267,0.009173914,68.69515,1
268,0.009173914,68.90279,1
269,0.009173914,69.12161,1
270,0.009173914,69.33677,1
271,0.009173914,69.54142,1
272,0.009173914,69.75557,1
273,0.009173914,69.96718,1
274,0.009173914,70.18964,1
275,0.009173914,70.40932,1
276,0.009173914,70.61332,1
277,0.009173914,70.8231,1
278,0.009173914,71.03313,1
279,0.009173914,71.24091,1
280,0.009173914,71.45201,1
281,0.009173914,71.66854,1
282,0.009173914,71.87603,1
283,0.009173914,72.11466,1
284,0.009173914,72.3815,1
285,0.009173914,72.59981,1
286,0.009173914,72.80622,1
287,0.009173914,73.02763,1
288,0.009173914,73.23915,1
289,0.009173914,73.44076,1
290,0.009173914,73.64725,1
291,0.009173914,73.86082,1
292,0.009173914,74.07564,1
293,0.009173914,74.27698,1
294,0.009173914,74.4816,1
295,0.009173914,74.69623,1
296,0.009173914,74.90626,1
297,0.009173914,75.10924,1
298,0.009173914,75.31083,1
299,0.009173914,75.52165,1
300,0.009173914,75.73257,1
301,0.009173914,75.94288,1
302,0.009173914,76.15439,1
303,0.009173914,76.36445,1
304,0.009173914,76.56591,1
305,0.009173914,76.77019,1
306,0.009173914,76.97194,1
307,0.009173914,77.1836,1
308,0.009173914,77.39243,1
309,0.009173914,77.59249,1
310,0.009173914,77.80466,1
311,0.009173914,78.00551,1
312,0.009173914,78.21302,1
313,0.009173914,78.41866,1
314,0.009173914,78.61758,1
315,0.009173914,78.8287,1
316,0.009173914,79.04771,1
317,0.009173914,79.26859,1
318,0.009173914,79.47762,1
319,0.009173914,79.68718,1
320,0.009173914,79.89764,1
321,0.009173914,80.11399,1
322,0.009173914,80.32387,1
323,0.009173914,80.53413,1
324,0.009173914,80.74066,1
325,0.009173914,80.95221,1
326,0.009173914,81.16059,1
327,0.009173914,81.36539,1
328,0.009173914,81.56945,1
329,0.009173914,81.77678,1
330,0.009173914,81.979,1
331,0.009173914,82.18391,1
332,0.009173914,82.3936,1
333,0.009173914,82.5967,1
334,0.009173914,82.804,1
335,0.009173914,83.01644,1
336,0.009173914,83.2342,1
337,0.009173914,83.44013,1
338,0.009173914,83.65324,1
339,0.009173914,83.86137,1
340,0.009173914,84.08921,1
341,0.009173914,84.29724,1
342,0.009173914,84.51678,1
343,0.009173914,84.73524,1
344,0.009173914,84.96722,1
345,0.009173914,85.2208,1
346,0.009173914,85.43625,1
347,0.009173914,85.65188,1
348,0.009200044,85.74243,1
1,0.01118517,16.22683,2
2,0.01118517,16.38152,2
3,0.01118517,16.52673,2
4,0.01118517,16.67092,2
5,0.01118517,16.81557,2
6,0.01118517,16.96668,2
7,0.01118517,17.11089,2
8,0.01118517,17.26042,2
9,0.01118517,17.40684,2
10,0.01113554,17.54657,2
11,0.01113554,17.69535,2
12,0.01113051,17.84494,2
13,0.01107368,17.98514,2
14,0.01102295,18.12337,2
15,0.01102295,18.26022,2
16,0.01100701,18.4213,2
17,0.01100593,18.55871,2
18,0.01066271,18.69959,2
19,0.01066271,18.84326,2
20,0.01048363,19.00329,2
21,0.01042933,19.17218,2
22,0.01042933,19.30761,2
23,0.01040496,19.44264,2
24,0.01033981,19.57199,2
25,0.01033981,19.70047,2
26,0.01033981,19.83553,2
27,0.01031764,19.97877,2
28,0.01024754,20.12966,2
29,0.01024754,20.29746,2
30,0.01021246,20.44501,2
31,0.01021246,20.58691,2
32,0.01021246,20.73227,2
33,0.01019746,20.88482,2
34,0.01010904,21.03601,2
35,0.01010904,21.17998,2
36,0.01010683,21.32367,2
37,0.01009783,21.45649,2
38,0.01004951,21.59343,2
39,0.01004951,21.73546,2
40,0.01000245,21.87398,2
41,0.009992303,22.00973,2
42,0.009992303,22.15209,2
43,0.009992303,22.29711,2
44,0.009977243,22.44399,2
45,0.009963533,22.58089,2
46,0.009963533,22.73228,2
47,0.009925274,22.86997,2
48,0.009920938,23.00376,2
49,0.009911498,23.1367,2
50,0.00989577,23.28496,2
51,0.009887977,23.43224,2
52,0.009866196,23.58297,2
53,0.00985821,23.71893,2
54,0.00982679,23.87522,2
55,0.00982679,24.01187,2
56,0.009805677,24.15797,2
57,0.009800933,24.30649,2
58,0.009800933,24.45519,2
59,0.009800933,24.60549,2
60,0.009800933,24.7661,2
61,0.009800933,24.91139,2
62,0.009799013,25.08135,2
63,0.009799013,25.22837,2
64,0.009799013,25.38084,2
65,0.009799013,25.56204,2
66,0.009799013,25.76109,2
67,0.009799013,25.96746,2
68,0.009799013,26.16901,2
69,0.009799013,26.37301,2
70,0.009799013,26.6014,2
71,0.009799013,26.80518,2
72,0.009799013,27.01374,2
73,0.009799013,27.22103,2
74,0.009799013,27.43232,2
75,0.009799013,27.64802,2
76,0.009799013,27.86215,2
77,0.009799013,28.07938,2
78,0.009799013,28.28777,2
79,0.009799013,28.49922,2
80,0.009799013,28.73035,2
81,0.009799013,28.93197,2
82,0.009799013,29.14792,2
83,0.009799013,29.38519,2
84,0.009799013,29.60372,2
85,0.009799013,29.80925,2
86,0.009799013,30.0325,2
87,0.009799013,30.23677,2
88,0.0092734,30.53943,2
89,0.0092734,30.79134,2
90,0.0092734,30.9984,2
91,0.0092734,31.21009,2
92,0.0092734,31.42562,2
93,0.0092734,31.63163,2
94,0.0092734,31.8257,2
95,0.0092734,32.03504,2
96,0.0092734,32.20641,2
97,0.0092734,32.3856,2
98,0.0092734,32.53258,2
99,0.0092734,32.68208,2
100,0.009207562,32.83592,2
101,0.009207562,32.99248,2
102,0.009207562,33.14049,2
103,0.009207562,33.28516,2
104,0.009200802,33.43387,2
105,0.009195716,33.58279,2
106,0.009179851,33.72884,2
107,0.009113852,33.88545,2
108,0.009113852,34.05303,2
109,0.009113852,34.20722,2
110,0.009113852,34.36622,2
111,0.009113852,34.52919,2
112,0.009113852,34.69469,2
113,0.009065508,34.8695,2
114,0.009065508,35.05596,2
115,0.009065508,35.25548,2
116,0.009065508,35.45516,2
117,0.009049765,35.65908,2
118,0.009049765,35.83499,2
119,0.009049765,36.01495,2
120,0.009047515,36.18278,2
121,0.009047515,36.35829,2
122,0.009047515,36.55664,2
123,0.009047515,36.79523,2
124,0.009047515,37.00096,2
125,0.009047515,37.21438,2
126,0.009047515,37.43276,2
127,0.009047515,37.64436,2
128,0.009047515,37.85521,2
129,0.009047515,38.08823,2
130,0.009047515,38.3099,2
131,0.009047515,38.5142,2
132,0.009047515,38.72287,2
133,0.009047515,38.93309,2
134,0.009047515,39.14809,2
135,0.009047515,39.35792,2
136,0.009047515,39.57052,2
137,0.009047515,39.80768,2
138,0.009047515,40.02496,2
139,0.009047515,40.24944,2
140,0.009047515,40.46196,2
141,0.009047515,40.68879,2
142,0.009047515,40.89653,2
143,0.009047515,41.10118,2
144,0.009047515,41.33443,2
145,0.009047515,41.56005,2
146,0.009047515,41.77971,2
147,0.009047515,41.99687,2
148,0.009047515,42.20726,2
149,0.009047515,42.41743,2
150,0.009047515,42.62684,2
151,0.009047515,42.83225,2
152,0.009047515,43.04281,2
153,0.009047515,43.27423,2
154,0.009047515,43.50063,2
155,0.009047515,43.72787,2
156,0.009047515,43.96172,2
157,0.009047515,44.16843,2
158,0.009047515,44.37488,2
159,0.009047515,44.58281,2
160,0.009047515,44.79972,2
161,0.009047515,45.00478,2
162,0.009047515,45.23291,2
163,0.009047515,45.45859,2
164,0.009047515,45.66759,2
165,0.009047515,45.88048,2
166,0.009047515,46.09189,2
167,0.009047515,46.32947,2
168,0.009047515,46.55095,2
169,0.009047515,46.76836,2
170,0.009047515,46.98154,2
171,0.009047515,47.1915,2
172,0.009047515,47.4073,2
173,0.009047515,47.61169,2
174,0.009047515,47.90723,2
175,0.009047515,48.10868,2
176,0.009047515,48.31551,2
177,0.009047515,48.52863,2
178,0.009047515,48.72903,2
179,0.009047515,48.93417,2
180,0.009047515,49.13893,2
181,0.009047515,49.34814,2
182,0.009047515,49.55239,2
183,0.009047515,49.75762,2
184,0.009047515,49.97726,2
185,0.009047515,50.18037,2
186,0.009047515,50.4062,2
187,0.009047515,50.6099,2
188,0.009047515,50.81886,2
189,0.009047515,51.03371,2
190,0.009047515,51.24002,2
191,0.009047515,51.46534,2
192,0.009047515,51.7007,2
193,0.009047515,51.93264,2
194,0.009047515,52.139,2
195,0.009047515,52.36553,2
196,0.009047515,52.572,2
197,0.009047515,52.77889,2
198,0.009047515,52.99315,2
199,0.009047515,53.22329,2
200,0.009047515,53.4375,2
201,0.009047515,53.67038,2
202,0.009047515,53.87716,2
203,0.009047515,54.08276,2
204,0.009047515,54.33089,2
205,0.009047515,54.54754,2
206,0.009047515,54.76103,2
207,0.009047515,54.97554,2
208,0.009047515,55.19135,2
209,0.009047515,55.41404,2
210,0.009047515,55.62428,2
211,0.009047515,55.83687,2
212,0.009047515,56.04091,2
213,0.009047515,56.25308,2
214,0.009047515,56.47069,2
215,0.009047515,56.6746,2
216,0.009047515,56.90527,2
217,0.009047515,57.11805,2
218,0.009047515,57.32515,2
219,0.009047515,57.53545,2
220,0.009047515,57.74521,2
221,0.009047515,57.95227,2
222,0.009047515,58.1605,2
223,0.009047515,58.36653,2
224,0.009047515,58.59732,2
225,0.009047515,58.82483,2
226,0.009047515,59.02925,2
227,0.009047515,59.23686,2
228,0.009047515,59.44869,2
229,0.009047515,59.69134,2
230,0.009047515,59.91662,2
231,0.009047515,60.11965,2
232,0.009047515,60.32804,2
233,0.009047515,60.53601,2
234,0.009047515,60.75178,2
235,0.009047515,60.96068,2
236,0.009047515,61.16296,2
