generation,GA_MSE,GA_time,HA_MSE,HA_time,run_id
127,1.177994,46.27745,0.8631573,46.35605,0
128,1.189291,46.52976,0.8631573,46.62592,0
129,1.197098,46.7514,0.8631573,46.85192,0
130,1.186403,46.99762,0.8631573,47.07711,0
131,1.193807,47.24412,0.8631573,47.33376,0
132,1.192535,47.48341,0.8631573,47.57425,0
133,1.19188,47.71154,0.8631573,47.79783,0
134,1.174577,47.93448,0.8631573,48.01558,0
135,1.194968,48.17779,0.8631573,48.26506,0
136,1.198735,48.4054,0.8631573,48.49289,0
137,1.176607,48.6499,0.8631573,48.72448,0
138,1.176794,48.84814,0.8631573,48.95021,0
139,1.178881,49.09757,0.8631573,49.18435,0
140,1.187539,49.33366,0.8631573,49.41211,0
141,1.190643,49.57649,0.8631573,49.65766,0
142,1.171685,49.80496,0.8631573,49.90074,0
143,1.191356,50.02806,0.8631573,50.13235,0
144,1.18111,50.26658,0.8631573,50.36324,0
145,1.212014,50.4939,0.8631573,50.59282,0
146,1.193227,50.73999,0.8631573,50.83384,0
147,1.189801,50.97336,0.8631573,51.07133,0
148,1.186914,51.21247,0.8631573,51.30382,0
149,1.200053,51.44995,0.8631573,51.54084,0
150,1.176729,51.69591,0.8631573,51.79752,0
151,1.179666,51.92601,0.8631573,52.01478,0
152,1.20524,52.21064,0.8631573,52.31435,0
153,1.186813,52.44714,0.8631573,52.54325,0
154,1.172087,52.65486,0.8631573,52.74314,0
155,1.19809,52.88599,0.8631573,52.97951,0
156,1.19988,53.11196,0.8631573,53.19274,0
157,1.183808,53.33204,0.8631573,53.41413,0
158,1.197952,53.54556,0.8631573,53.62991,0
159,1.194946,53.74903,0.8631573,53.83745,0
160,1.178934,53.98302,0.8631573,54.05992,0
161,1.187896,54.22579,0.8631573,54.32026,0
162,1.213709,54.46372,0.8631573,54.55536,0
163,1.19027,54.66701,0.8631573,54.75848,0
164,1.186514,54.8827,0.8631573,54.9906,0
165,1.203262,55.11429,0.8631573,55.22027,0
166,1.197309,55.35491,0.8631573,55.46302,0
167,1.185101,55.58409,0.8631573,55.67158,0
168,1.186604,55.78056,0.8631573,55.87331,0
169,1.181848,55.9995,0.8631573,56.08008,0
170,1.186144,56.20737,0.8631573,56.28402,0
171,1.213552,56.41393,0.8631573,56.49918,0
172,1.204067,56.67799,0.8631573,56.76279,0
173,1.189688,56.91465,0.8631573,57.00529,0
174,1.188097,57.14865,0.8631573,57.24607,0
175,1.187042,57.37614,0.8631573,57.47431,0
176,1.18834,57.59759,0.8631573,57.69899,0
177,1.18736,57.80265,0.8631573,57.89593,0
178,1.188333,58.0941,0.8631573,58.19756,0
179,1.183939,58.34397,0.8631573,58.42677,0
180,1.201183,58.54714,0.8631573,58.62772,0
181,1.230993,58.76785,0.8631573,58.86866,0
182,1.204404,58.98368,0.8631573,59.06413,0
183,1.198543,59.23644,0.8631573,59.34051,0
184,1.187973,59.47183,0.8631573,59.55722,0
185,1.174177,59.68491,0.8631573,59.76743,0
186,1.200676,59.8849,0.8631573,59.98348,0
187,1.195861,60.11875,0.8631573,60.1973,0
188,1.195845,60.34048,0.8631573,60.43436,0
189,1.190311,60.55516,0.8631573,60.6319,0
190,1.189521,60.74969,0.8631573,60.8423,0
191,1.1861,60.98629,0.8631573,61.09541,0
192,1.178433,61.20178,0.8631573,61.28709,0
193,1.173995,61.45967,0.8631573,61.54092,0
194,1.183072,61.67863,0.8631573,61.7585,0
195,1.197277,61.89635,0.8631573,61.98101,0
196,1.176615,62.1133,0.8631573,62.21054,0
197,1.192416,62.35724,0.8631573,62.45085,0
198,1.191699,62.57596,0.8631573,62.66774,0
199,1.207074,62.81814,0.8631573,62.9046,0
200,1.192109,63.05162,0.8631573,63.14511,0
201,1.211986,63.28681,0.8631573,63.36684,0
202,1.201064,63.51569,0.8631573,63.61788,0
203,1.199428,63.74147,0.8631573,63.83019,0
204,1.178089,63.97026,0.8631573,64.05493,0
205,1.207398,64.20151,0.8631573,64.30464,0
206,1.214798,64.45156,0.8631573,64.54628,0
207,1.189768,64.69728,0.8631573,64.79719,0
208,1.207074,64.91365,0.8631573,64.9901,0
209,1.198932,65.14531,0.8631573,65.22922,0
210,1.209664,65.37129,0.8631573,65.45636,0
211,1.188959,65.59309,0.8631573,65.68528,0
212,1.202896,65.8148,0.8631573,65.90396,0
213,1.215631,66.04912,0.8631573,66.14545,0
214,1.211726,66.28558,0.8631573,66.38281,0
215,1.208687,66.55238,0.8631573,66.65477,0
216,1.17916,66.79836,0.8631573,66.89661,0
217,1.184454,67.01256,0.8631573,67.09812,0
218,1.192162,67.22808,0.8631573,67.30791,0
219,1.19729,67.46828,0.8631573,67.58,0
220,1.18949,67.70835,0.8631573,67.80387,0
221,1.209163,67.93603,0.8631573,68.03194,0
222,1.190977,68.13754,0.8631573,68.22734,0
223,1.17888,68.33186,0.8631573,68.40915,0
224,1.190967,68.53831,0.8631573,68.62091,0
225,1.173938,68.76497,0.8631573,68.86072,0
226,1.177922,68.97607,0.8631573,69.07057,0
227,1.206576,69.18471,0.8631573,69.26221,0
228,1.18982,69.42973,0.8631573,69.53066,0
229,1.205001,69.66338,0.8631573,69.74426,0
230,1.205313,69.88275,0.8631573,69.99484,0
231,1.204292,70.13646,0.8631573,70.2349,0
232,1.190888,70.40272,0.8631573,70.50466,0
233,1.209877,70.64011,0.8631573,70.72499,0
234,1.186664,70.84421,0.8631573,70.92882,0
235,1.205454,71.04346,0.8631573,71.11616,0
236,1.191564,71.27046,0.8631573,71.36686,0
237,1.207625,71.51638,0.8631573,71.61182,0
238,1.191559,71.75041,0.8631573,71.83611,0
239,1.203139,71.96965,0.8631573,72.05659,0
240,1.205339,72.2049,0.8631573,72.30264,0
241,1.197458,72.4394,0.8631573,72.54422,0
242,1.166136,72.66944,0.8524069,72.75528,0
243,1.166136,72.87479,0.8524069,72.97014,0
244,1.166136,73.0978,0.8524069,73.19639,0
245,1.166136,73.3368,0.8524069,73.41451,0
246,1.166136,73.57168,0.8524069,73.65576,0
247,1.166136,73.82516,0.8524069,73.92822,0
248,1.166136,74.04473,0.8524069,74.13483,0
249,1.166136,74.26973,0.8524069,74.36535,0
250,1.166136,74.49828,0.8524069,74.59616,0
251,1.166136,74.73882,0.8524069,74.82954,0
252,1.166136,74.93963,0.8524069,75.0195,0
253,1.166136,75.14908,0.8524069,75.22284,0
254,1.166136,75.35924,0.8524069,75.43332,0
255,1.166136,75.59115,0.8524069,75.67564,0
256,1.166136,75.79426,0.8524069,75.88121,0
257,1.166136,76.02772,0.8524069,76.10707,0
258,1.166136,76.24896,0.8524069,76.35499,0
259,1.166136,76.4571,0.8524069,76.55758,0
260,1.166136,76.68853,0.8524069,76.79671,0
261,1.166136,76.91334,0.8524069,77.00458,0
262,1.166136,77.16383,0.8524069,77.2647,0
263,1.166136,77.40704,0.8524069,77.49643,0
264,1.166136,77.64002,0.8524069,77.72719,0
265,1.166136,77.86492,0.8524069,77.94537,0
266,1.166136,78.07024,0.8524069,78.15371,0
267,1.166136,78.28759,0.8524069,78.37965,0
268,1.166136,78.50701,0.8524069,78.59184,0
269,1.166136,78.73468,0.8524069,78.82216,0
270,1.166136,78.947,0.8524069,79.03476,0
271,1.166136,79.17599,0.8524069,79.26745,0
272,1.166136,79.40412,0.8524069,79.50082,0
273,1.166136,79.65685,0.8524069,79.7548,0
274,1.166136,79.88693,0.8524069,79.96332,0
275,1.166136,80.12985,0.8524069,80.21345,0
276,1.166136,80.35332,0.8524069,80.43411,0
277,1.166136,80.56492,0.8524069,80.65334,0
278,1.166136,80.83907,0.8524069,80.93673,0
279,1.166136,81.05838,0.8524069,81.13655,0
280,1.166136,81.28669,0.8524069,81.37269,0
281,1.166136,81.51241,0.8524069,81.61817,0
282,1.166136,81.7357,0.8524069,81.81955,0
283,1.166136,81.95353,0.8524069,82.03858,0
284,1.166136,82.15644,0.8524069,82.24104,0
285,1.166136,82.39035,0.8524069,82.49651,0
286,1.166136,82.61077,0.8524069,82.69421,0
287,1.166136,82.83995,0.8524069,82.93133,0
288,1.166136,83.04366,0.8524069,83.12588,0
289,1.166136,83.28085,0.8524069,83.36628,0
290,1.166136,83.50719,0.8524069,83.59829,0
291,1.166136,83.75305,0.8524069,83.84123,0
292,1.166136,83.99054,0.8524069,84.08935,0
293,1.166136,84.21931,0.8524069,84.31947,0
294,1.166136,84.47948,0.8524069,84.5798,0
295,1.166136,84.71862,0.8524069,84.81173,0
296,1.166136,84.95011,0.8524069,85.03906,0
297,1.166136,85.17833,0.8524069,85.26026,0
298,1.166136,85.42526,0.8524069,85.51765,0
299,1.166136,85.65575,0.8524069,85.75447,0
300,1.166136,85.90786,0.8524069,86.00332,0
301,1.166136,86.13541,0.8524069,86.21361,0
302,1.166136,86.36877,0.8524069,86.45498,0
303,1.166136,86.5975,0.8524069,86.6923,0
304,1.166136,86.82868,0.8524069,86.91229,0
305,1.166136,87.03456,0.8524069,87.11632,0
306,1.166136,87.23662,0.8524069,87.31057,0
307,1.166136,87.44634,0.8524069,87.53551,0
308,1.166136,87.69534,0.8524069,87.81536,0
309,1.166136,88.0118,0.8524069,88.15069,0
310,1.166136,88.39763,0.8524069,88.59381,0
311,1.166136,88.77069,0.8524069,88.97152,0
312,1.166136,89.05873,0.8524069,89.20029,0
313,1.166136,89.44408,0.8524069,89.6549,0
314,1.166136,89.81395,0.8524069,89.90441,0
315,1.166136,90.0747,0.8524069,90.25847,0
316,1.166136,90.3462,0.8524069,90.43627,0
317,1.166136,90.57667,0.8524069,90.67184,0
318,1.166136,90.84067,0.8524069,90.92742,0
319,1.166136,91.10077,0.8524069,91.2225,0
320,1.166136,91.37267,0.8524069,91.47245,0
321,1.166136,91.63971,0.8524069,91.71682,0
322,1.166136,91.88598,0.8524069,91.97964,0
323,1.166136,92.12471,0.8524069,92.22053,0
324,1.166136,92.38401,0.8524069,92.46848,0
325,1.166136,92.61829,0.8524069,92.71633,0
326,1.166136,92.85406,0.8524069,92.93838,0
327,1.166136,93.08652,0.8524069,93.18243,0
328,1.166136,93.29345,0.8524069,93.3846,0
329,1.166136,93.53848,0.8524069,93.64179,0
330,1.166136,93.79731,0.8524069,93.88732,0
331,1.166136,94.05663,0.8524069,94.14268,0
332,1.166136,94.28943,0.8524069,94.37822,0
333,1.166136,94.49771,0.8524069,94.58779,0
334,1.163418,94.70019,0.8610063,94.78851,0
335,1.163418,94.91879,0.8610063,95.00108,0
336,1.178677,95.1586,0.8610063,95.25909,0
337,1.178732,95.38686,0.8610063,95.47813,0
338,1.167634,95.59151,0.8587533,95.68421,0
339,1.167966,95.79574,0.8610063,95.88951,0
340,1.179814,96.12342,0.8610063,96.22911,0
341,1.163418,96.32622,0.8610063,96.4159,0
342,1.20254,96.55022,0.8610063,96.64775,0
343,1.168247,96.80146,0.8610063,96.89859,0
344,1.177073,97.01241,0.8610063,97.10095,0
345,1.168401,97.25589,0.8610063,97.3616,0
346,1.179277,97.49467,0.8610063,97.59946,0
347,1.165791,97.73455,0.8610063,97.82932,0
348,1.164523,97.9743,0.8605835,98.06394,0
349,1.203904,98.1921,0.8610063,98.27278,0
350,1.163418,98.41421,0.8610063,98.49336,0
351,1.168247,98.65653,0.8610063,98.73765,0
352,1.165791,98.88458,0.8610063,98.98969,0
353,1.195051,99.11808,0.8666862,99.23359,0
354,1.163418,99.34929,0.8610063,99.42618,0
355,1.188033,99.58332,0.8444758,99.66486,0
356,1.168247,99.78858,0.8610063,99.86461,0
357,1.168247,100.0166,0.8610063,100.1021,0
358,1.163418,100.2233,0.8610063,100.3142,0
359,1.175865,100.4357,0.8499232,100.5153,0
360,1.168247,100.6435,0.8610063,100.7147,0
361,1.163426,100.8539,0.8610063,100.9312,0
362,1.178677,101.0693,0.8610063,101.1494,0
363,1.178677,101.2798,0.8610063,101.3654,0
364,1.196929,101.4988,0.8610063,101.5908,0
365,1.1782,101.7373,0.8610063,101.8274,0
366,1.186465,101.9715,0.8610063,102.0669,0
367,1.168247,102.2066,0.8610063,102.2826,0
368,1.178677,102.4477,0.8610063,102.5318,0
369,1.174691,102.6627,0.8698663,102.7487,0
370,1.163418,102.8805,0.8610063,102.9769,0
371,1.177017,103.1095,0.8610063,103.2047,0
372,1.163418,103.3539,0.8610063,103.4363,0
373,1.14859,103.5869,0.8395037,103.6791,0
374,1.14859,103.8007,0.8395037,103.89,0
375,1.14859,104.0583,0.8395037,104.154,0
376,1.14859,104.3115,0.8395037,104.3946,0
377,1.14859,104.5246,0.8395037,104.6012,0
378,1.14859,104.7346,0.8395037,104.8217,0
379,1.14859,104.9543,0.8395037,105.0423,0
380,1.14859,105.152,0.8395037,105.2458,0
381,1.14859,105.4028,0.8395037,105.4957,0
382,1.14859,105.6252,0.8395037,105.7277,0
383,1.14859,105.8891,0.8395037,105.9887,0
384,1.14859,106.1012,0.8395037,106.1834,0
385,1.14859,106.3097,0.8395037,106.3925,0
386,1.14859,106.5145,0.8395037,106.5926,0
387,1.14859,106.7262,0.8395037,106.805,0
388,1.14859,106.9545,0.8395037,107.0349,0
389,1.14859,107.1729,0.8395037,107.2548,0
390,1.14859,107.3961,0.8395037,107.4911,0
391,1.14859,107.6262,0.8395037,107.7139,0
392,1.14859,107.8615,0.8395037,107.9576,0
393,1.14859,108.1088,0.8395037,108.1991,0
394,1.14859,108.3514,0.8395037,108.4577,0
395,1.14859,108.5922,0.8395037,108.6937,0
396,1.14859,108.804,0.8395037,108.8961,0
397,1.14859,109.0548,0.8395037,109.142,0
398,1.14859,109.282,0.8395037,109.3713,0
399,1.14859,109.5162,0.8395037,109.598,0
400,1.14859,109.7545,0.8395037,109.8331,0
401,1.14859,109.9895,0.8395037,110.0771,0
402,1.14859,110.1985,0.8395037,110.2815,0
403,1.14859,110.4031,0.8395037,110.4983,0
404,1.14859,110.6217,0.8395037,110.7189,0
405,1.14859,110.8497,0.8395037,110.9269,0
406,1.14859,111.0736,0.8395037,111.16,0
407,1.14859,111.2796,0.8395037,111.3696,0
408,1.14859,111.5202,0.8395037,111.6173,0
409,1.14859,111.7435,0.8395037,111.8317,0
410,1.14859,111.9747,0.8395037,112.0736,0
411,1.14859,112.2117,0.8395037,112.2979,0
412,1.14859,112.4318,0.8395037,112.5255,0
413,1.14859,112.6529,0.8395037,112.7552,0
414,1.14859,112.8547,0.8395037,112.9381,0
415,1.14859,113.0906,0.8395037,113.185,0
416,1.14859,113.3476,0.8395037,113.4291,0
417,1.14859,113.5593,0.8395037,113.6573,0
418,1.14859,113.8016,0.8395037,113.8933,0
419,1.14859,114.0453,0.8395037,114.1362,0
420,1.14859,114.2748,0.8395037,114.372,0
421,1.14859,114.4838,0.8395037,114.5603,0
422,1.14859,114.7044,0.8395037,114.7955,0
423,1.14859,114.9588,0.8395037,115.0535,0
424,1.14859,115.1853,0.8395037,115.2687,0
425,1.14859,115.4207,0.8395037,115.5113,0
426,1.14859,115.6659,0.8395037,115.7583,0
427,1.14859,115.9082,0.8395037,116.0034,0
428,1.14859,116.1347,0.8395037,116.2253,0
429,1.14859,116.3638,0.8395037,116.4499,0
430,1.14859,116.5926,0.8395037,116.6768,0
431,1.14859,116.7996,0.8395037,116.8898,0
432,1.14859,117.0204,0.8395037,117.1035,0
433,1.14859,117.2283,0.8395037,117.3155,0
434,1.14859,117.4743,0.8395037,117.5709,0
435,1.14859,117.7168,0.8395037,117.8157,0
436,1.14859,117.9647,0.8395037,118.0499,0
437,1.14859,118.199,0.8395037,118.2907,0
438,1.14859,118.4383,0.8395037,118.5356,0
439,1.14859,118.6783,0.8395037,118.7822,0
440,1.14859,118.9166,0.8395037,118.994,0
441,1.14859,119.1556,0.8395037,119.253,0
442,1.14859,119.3705,0.8395037,119.4551,0
443,1.14859,119.5832,0.8395037,119.6704,0
444,1.14859,119.8048,0.8395037,119.8985,0
445,1.14859,120.0384,0.8395037,120.1293,0
446,1.14859,120.2986,0.8395037,120.3947,0
447,1.14859,120.5272,0.8395037,120.6119,0
448,1.14859,120.7305,0.8395037,120.8091,0
449,1.14859,120.9301,0.8395037,121.0164,0
450,1.14859,121.1272,0.8395037,121.2031,0
451,1.14859,121.3595,0.8395037,121.442,0
452,1.14859,121.5922,0.8395037,121.6726,0
453,1.14859,121.8283,0.8395037,121.9348,0
454,1.14859,122.0623,0.8395037,122.1577,0
455,1.14859,122.3093,0.8395037,122.3973,0
456,1.14859,122.5341,0.8395037,122.6111,0
457,1.14859,122.7547,0.8395037,122.8428,0
458,1.14859,122.9828,0.8395037,123.0693,0
459,1.14859,123.2144,0.8395037,123.2936,0
460,1.14859,123.4422,0.8395037,123.5227,0
461,1.14859,123.6646,0.8395037,123.7532,0
462,1.14859,123.8943,0.8395037,123.9771,0
463,1.14859,124.1145,0.8395037,124.2095,0
464,1.14859,124.3492,0.8395037,124.4371,0
465,1.14859,124.5881,0.8395037,124.6806,0
466,1.14859,124.8078,0.8395037,124.8842,0
467,1.14859,125.0387,0.8395037,125.1258,0
468,1.14859,125.2588,0.8395037,125.3519,0
469,1.14859,125.4752,0.8395037,125.5578,0
470,1.14859,125.6772,0.8395037,125.7536,0
471,1.14859,125.907,0.8395037,125.9825,0
472,1.14859,126.1097,0.8395037,126.1892,0
473,1.14859,126.3462,0.8395037,126.4335,0
474,1.14859,126.5592,0.8395037,126.6478,0
475,1.125686,126.7767,0.8371218,126.8501,0
476,1.125686,126.9834,0.8371218,127.0721,0
477,1.125686,127.2221,0.8371218,127.3066,0
478,1.125686,127.452,0.8371218,127.5251,0
479,1.125686,127.6838,0.8371218,127.7813,0
480,1.125686,127.9042,0.8371218,127.9919,0
481,1.125686,128.123,0.8371218,128.197,0
482,1.125686,128.3417,0.8371218,128.4255,0
483,1.125686,128.5665,0.8371218,128.6444,0
484,1.125686,128.8243,0.8371218,128.9019,0
485,1.125686,129.0474,0.8371218,129.1368,0
486,1.125686,129.2702,0.8371218,129.3608,0
487,1.125686,129.4978,0.8371218,129.5899,0
488,1.125686,129.7032,0.8371218,129.7782,0
489,1.125686,129.8978,0.8371218,129.9755,0
490,1.125686,130.1139,0.8371218,130.2049,0
491,1.125686,130.338,0.8371218,130.4265,0
492,1.125686,130.5563,0.8371218,130.6568,0
493,1.125686,130.7777,0.8371218,130.8749,0
494,1.125686,131.0257,0.8371218,131.13,0
495,1.125686,131.2594,0.8371218,131.3398,0
496,1.125686,131.4647,0.8371218,131.5353,0
497,1.125686,131.6642,0.8371218,131.747,0
498,1.125686,131.8991,0.8371218,131.9855,0
499,1.125686,132.144,0.8371218,132.2418,0
500,1.125686,132.3916,0.8371218,132.4833,0
501,1.125686,132.6488,0.8371218,132.7453,0
502,1.125686,132.859,0.8371218,132.9399,0
503,1.125686,133.0729,0.8371218,133.1655,0
504,1.125686,133.3167,0.8371218,133.3921,0
505,1.125686,133.5432,0.8371218,133.6248,0
506,1.125686,133.7676,0.8371218,133.8468,0
507,1.125686,133.9828,0.8371218,134.0686,0
508,1.125686,134.2138,0.8371218,134.3026,0
509,1.125686,134.4285,0.8371218,134.5138,0
510,1.125686,134.6717,0.8371218,134.7553,0
511,1.125686,134.9137,0.8371218,135.0017,0
512,1.125686,135.1329,0.8371218,135.2156,0
513,1.125686,135.3415,0.8371218,135.4266,0
514,1.125686,135.5682,0.8371218,135.6504,0
515,1.125686,135.7686,0.8371218,135.8534,0
516,1.125686,135.9798,0.8371218,136.0542,0
517,1.125686,136.1956,0.8371218,136.2706,0
518,1.125686,136.4036,0.8371218,136.4949,0
519,1.125686,136.6199,0.8371218,136.7056,0
520,1.12071,136.8423,0.8516256,136.928,0
521,1.12071,137.0692,0.8516256,137.1444,0
522,1.12071,137.2901,0.8516256,137.3913,0
523,1.12071,137.5079,0.8516256,137.6013,0
524,1.12071,137.7474,0.8516256,137.835,0
525,1.12071,137.9646,0.8516256,138.0603,0
526,1.12071,138.2164,0.8516256,138.3208,0
527,1.12071,138.4519,0.8516256,138.5473,0
528,1.12071,138.6665,0.8516256,138.7536,0
529,1.12071,138.8804,0.8516256,138.9825,0
530,1.12071,139.1291,0.8516256,139.2099,0
531,1.12071,139.3317,0.8516256,139.4115,0
532,1.12071,139.5745,0.8516256,139.6454,0
533,1.12071,139.7801,0.8516256,139.866,0
534,1.12071,139.991,0.8516256,140.0665,0
535,1.12071,140.1974,0.8516256,140.2871,0
536,1.12071,140.4316,0.8516256,140.527,0
537,1.12071,140.6583,0.8516256,140.7387,0
538,1.12071,140.9089,0.8516256,141.0042,0
539,1.12071,141.1327,0.8516256,141.2293,0
540,1.12071,141.3672,0.8516256,141.4504,0
541,1.12071,141.5728,0.8516256,141.6505,0
542,1.12071,141.8105,0.8516256,141.9043,0
543,1.12071,142.0786,0.8516256,142.1734,0
544,1.12071,142.3164,0.8516256,142.4177,0
545,1.12071,142.556,0.8516256,142.646,0
546,1.12071,142.7761,0.8516256,142.8553,0
547,1.12071,142.9838,0.8516256,143.0799,0
548,1.12071,143.202,0.8516256,143.2907,0
549,1.12071,143.4287,0.8516256,143.5219,0
550,1.12071,143.6441,0.8516256,143.7239,0
551,1.12071,143.8669,0.8516256,143.9466,0
552,1.12071,144.0957,0.8516256,144.1851,0
553,1.12071,144.3212,0.8516256,144.4084,0
554,1.12071,144.5727,0.8516256,144.675,0
555,1.12071,144.8237,0.8516256,144.917,0
556,1.12071,145.0365,0.8516256,145.1106,0
557,1.12071,145.2402,0.8516256,145.3161,0
558,1.12071,145.4779,0.8516256,145.5917,0
559,1.12071,145.6925,0.8516256,145.773,0
