generation,GA_MSE,GA_time,HA_MSE,HA_time,run_id
91,0.8756684,108.8794,0.5982086,109.0701,0
92,0.8756684,109.0232,0.5982086,109.2223,0
93,0.8756684,109.1657,0.5982086,109.3653,0
94,0.8756684,109.2967,0.5982086,109.4789,0
95,0.8756684,109.4335,0.5982086,109.6193,0
96,0.8756684,109.5692,0.5982086,109.7524,0
97,0.8756684,109.7025,0.5982086,109.8781,0
98,0.8756684,109.8365,0.5982086,110.0081,0
99,0.8756684,109.9694,0.5982086,110.1468,0
100,0.8756684,110.1032,0.5982086,110.2768,0
101,0.8756684,110.2382,0.5982086,110.4573,0
102,0.8756684,110.3623,0.5982086,110.5378,0
103,0.8756684,110.4921,0.5982086,110.6969,0
104,0.8756684,110.6217,0.5982086,110.8063,0
105,0.8756684,110.7461,0.5982086,110.9196,0
106,0.8756684,110.8687,0.5982086,111.0441,0
107,0.8756684,111.0064,0.5982086,111.1979,0
108,0.8756684,111.1351,0.5982086,111.3261,0
109,0.8756684,111.2727,0.5982086,111.4474,0
110,0.8756684,111.3989,0.5982086,111.5943,0
111,0.8756684,111.5337,0.5982086,111.724,0
112,0.8756684,111.6633,0.5982086,111.849,0
113,0.8756684,111.7981,0.5982086,111.9955,0
114,0.8756684,111.9235,0.5982086,112.1,0
115,0.8756684,112.0487,0.5982086,112.2515,0
116,0.8756684,112.1677,0.5982086,112.3594,0
117,0.8756684,112.2903,0.5982086,112.4986,0
118,0.8756684,112.4134,0.5982086,112.6038,0
119,0.8756684,112.5427,0.5982086,112.7358,0
120,0.8756684,112.6694,0.5982086,112.845,0
121,0.8756684,112.7955,0.5982086,112.9689,0
122,0.8756684,112.93,0.5982086,113.1074,0
123,0.8756684,113.0505,0.5982086,113.2352,0
124,0.8756684,113.1725,0.5982086,113.3512,0
125,0.8756684,113.3111,0.5982086,113.4835,0
126,0.8756684,113.4346,0.5982086,113.6438,0
127,0.8756684,113.5607,0.5982086,113.7466,0
128,0.8756684,113.6883,0.5982086,113.8747,0
129,0.8756684,113.8114,0.5982086,113.9818,0
130,0.8756684,113.9394,0.5982086,114.1106,0
131,0.8756684,114.0677,0.5982086,114.2484,0
132,0.8756684,114.1911,0.5982086,114.3668,0
133,0.8756684,114.3124,0.5982086,114.4974,0
134,0.8756684,114.4413,0.5982086,114.6192,0
135,0.8756684,114.5672,0.5982086,114.739,0
136,0.8756684,114.6885,0.5982086,114.8678,0
137,0.8756684,114.8374,0.5982086,115.0096,0
138,0.8756684,114.9513,0.5982086,115.1318,0
139,0.8756684,115.08,0.5982086,115.2505,0
140,0.8756684,115.2081,0.5982086,115.3911,0
141,0.8756684,115.344,0.5982086,115.5247,0
142,0.8756684,115.4674,0.5982086,115.6638,0
143,0.8756684,115.5875,0.5982086,115.7707,0
144,0.8756684,115.7109,0.5982086,115.898,0
145,0.8756684,115.8358,0.5982086,116.0097,0
146,0.8756684,115.9632,0.5982086,116.1447,0
147,0.8756684,116.0831,0.5982086,116.2798,0
148,0.8756684,116.1996,0.5982086,116.4127,0
149,0.8756684,116.3278,0.5982086,116.5118,0
150,0.8756684,116.4625,0.5982086,116.6526,0
151,0.8756684,116.586,0.5982086,116.7745,0
152,0.8756684,116.7079,0.5982086,116.8873,0
153,0.8756684,116.8335,0.5982086,117.0033,0
154,0.8756684,116.9534,0.5982086,117.1338,0
155,0.8756684,117.0754,0.5982086,117.2575,0
156,0.8756684,117.2014,0.5982086,117.398,0
157,0.8756684,117.3212,0.5982086,117.5098,0
158,0.8756684,117.4434,0.5982086,117.628,0
159,0.8756684,117.5693,0.5982086,117.7476,0
160,0.8756684,117.6917,0.5982086,117.8828,0
161,0.8756684,117.8161,0.5982086,118.0142,0
162,0.8756684,117.9602,0.5982086,118.1393,0
163,0.8756684,118.0819,0.5982086,118.2551,0
164,0.8756684,118.2039,0.5982086,118.3933,0
165,0.8756684,118.3307,0.5982086,118.5209,0
166,0.8756684,118.458,0.5982086,118.6338,0
167,0.8756684,118.5835,0.5982086,118.7624,0
168,0.8756684,118.7031,0.5982086,118.8939,0
169,0.8756684,118.823,0.5982086,119.0049,0
170,0.8756684,118.9395,0.5982086,119.1215,0
171,0.8756684,119.0644,0.5982086,119.2558,0
172,0.8756684,119.2049,0.5982086,119.4352,0
173,0.8756684,119.357,0.5982086,119.5548,0
174,0.8756684,119.4789,0.5982086,119.6655,0
175,0.8756684,119.5933,0.5982086,119.7632,0
176,0.8756684,119.7162,0.5982086,119.9008,0
177,0.8756684,119.8324,0.5982086,120.0367,0
178,0.8756684,119.9845,0.5982086,120.1932,0
179,0.8756684,120.122,0.5982086,120.2948,0
180,0.8756684,120.2706,0.5982086,120.4818,0
181,0.8756684,120.4036,0.5982086,120.6022,0
182,0.8756684,120.5291,0.5982086,120.7006,0
183,0.8756684,120.647,0.5982086,120.845,0
184,0.8756684,120.7909,0.5982086,120.9799,0
185,0.8756684,120.9147,0.5982086,121.0936,0
186,0.8756684,121.0312,0.5982086,121.2119,0
187,0.8756684,121.175,0.5982086,121.3809,0
188,0.8756684,121.2976,0.5982086,121.492,0
189,0.8756684,121.4206,0.5982086,121.6136,0
190,0.8756684,121.5336,0.5982086,121.7394,0
191,0.8756684,121.6565,0.5982086,121.8284,0
192,0.8756684,121.7725,0.5982086,121.9628,0
193,0.8756684,121.8886,0.5982086,122.0675,0
194,0.8756684,122.006,0.5982086,122.1846,0
195,0.8756684,122.1324,0.5982086,122.3314,0
196,0.8756684,122.2528,0.5982086,122.4422,0
197,0.8756684,122.3738,0.5982086,122.5592,0
198,0.8756684,122.4941,0.5982086,122.6902,0
199,0.8756684,122.6126,0.5982086,122.8069,0
200,0.8756684,122.7483,0.5982086,122.9507,0
201,0.8756684,122.8724,0.5982086,123.0444,0
202,0.8756684,122.9871,0.5982086,123.1603,0
203,0.8756684,123.114,0.5982086,123.2883,0
204,0.8756684,123.233,0.5982086,123.424,0
205,0.8756684,123.3865,0.5982086,123.5848,0
206,0.8756684,123.5124,0.5982086,123.6927,0
207,0.8756684,123.6621,0.5982086,123.8914,0
208,0.8756684,123.8129,0.5982086,124.0193,0
209,0.8756684,123.9276,0.5982086,124.1114,0
210,0.8756684,124.0464,0.5982086,124.2253,0
211,0.8756684,124.161,0.5982086,124.3398,0
212,0.8756684,124.2821,0.5982086,124.467,0
213,0.8756684,124.397,0.5982086,124.5868,0
214,0.8756684,124.5305,0.5982086,124.7391,0
215,0.8756684,124.6461,0.5982086,124.8178,0
216,0.8756684,124.7667,0.5982086,124.9368,0
217,0.8756684,124.884,0.5982086,125.0551,0
218,0.8756684,125.0027,0.5982086,125.1875,0
219,0.8756684,125.1292,0.5982086,125.3188,0
220,0.8756684,125.2514,0.5982086,125.4542,0
221,0.8756684,125.3728,0.5982086,125.5501,0
222,0.8756684,125.4988,0.5982086,125.6713,0
223,0.8756684,125.6212,0.5982086,125.8081,0
224,0.8756684,125.7446,0.5982086,125.916,0
225,0.8756684,125.8696,0.5982086,126.0701,0
226,0.8756684,125.9898,0.5982086,126.1848,0
227,0.8756684,126.1107,0.5982086,126.2849,0
228,0.8756684,126.2266,0.5982086,126.4083,0
229,0.8756684,126.3507,0.5982086,126.5416,0
230,0.8756684,126.4718,0.5982086,126.6518,0
231,0.8756684,126.5935,0.5982086,126.7901,0
232,0.8756684,126.7081,0.5982086,126.8811,0
233,0.8756684,126.8349,0.5982086,127.075,0
234,0.8756684,126.9525,0.5982086,127.1457,0
235,0.8756684,127.0725,0.5982086,127.258,0
236,0.8756684,127.1947,0.5982086,127.3903,0
237,0.8756684,127.3359,0.5982086,127.5458,0
238,0.8756684,127.4581,0.5982086,127.6339,0
239,0.8756684,127.5738,0.5982086,127.7602,0
240,0.8756684,127.6945,0.5982086,127.9043,0
241,0.8756684,127.8246,0.5982086,128.0062,0
242,0.8756684,127.9447,0.5982086,128.123,0
243,0.8756684,128.0679,0.5982086,128.2367,0
244,0.8756684,128.1942,0.5982086,128.3698,0
245,0.8756684,128.3128,0.5982086,128.4993,0
246,0.8756684,128.4302,0.5982086,128.6059,0
247,0.8756684,128.5511,0.5982086,128.736,0
248,0.8756684,128.6769,0.5982086,128.8501,0
249,0.8756684,128.7996,0.5982086,128.9939,0
250,0.8756684,128.9161,0.5982086,129.1033,0
251,0.8756684,129.0362,0.5982086,129.218,0
252,0.8756684,129.1621,0.5982086,129.3472,0
253,0.8756684,129.2798,0.5982086,129.4704,0
254,0.8756684,129.411,0.5982086,129.6071,0
255,0.8756684,129.5448,0.5982086,129.7342,0
256,0.8756684,129.6741,0.5982086,129.8754,0
257,0.8756684,129.8011,0.5982086,129.9909,0
258,0.8756684,129.9152,0.5982086,130.0879,0
259,0.8756684,130.0303,0.5982086,130.206,0
260,0.8756684,130.1418,0.5982086,130.3111,0
261,0.8756684,130.2608,0.5982086,130.4425,0
262,0.8756684,130.3788,0.5982086,130.5824,0
263,0.8756684,130.5151,0.5982086,130.7307,0
264,0.8756684,130.6661,0.5982086,130.8422,0
265,0.8756684,130.786,0.5982086,130.996,0
266,0.8756684,130.9094,0.5982086,131.0919,0
267,0.8756684,131.0321,0.5982086,131.2383,0
268,0.8756684,131.1478,0.5982086,131.3368,0
269,0.8756684,131.2673,0.5982086,131.4671,0
270,0.8756684,131.3925,0.5982086,131.6117,0
271,0.8756684,131.5176,0.5982086,131.729,0
272,0.8756684,131.6375,0.5982086,131.8342,0
273,0.8756684,131.7778,0.5982086,131.9898,0
274,0.8756684,131.9014,0.5982086,132.1084,0
275,0.8756684,132.0274,0.5982086,132.2193,0
276,0.8756684,132.1466,0.5982086,132.36,0
277,0.8756684,132.2693,0.5982086,132.456,0
278,0.8756684,132.3923,0.5982086,132.603,0
279,0.8756684,132.5125,0.5982086,132.6904,0
280,0.8756684,132.6317,0.5982086,132.8166,0
281,0.8756684,132.7495,0.5982086,132.9265,0
282,0.8756684,132.8755,0.5982086,133.0637,0
283,0.8756684,132.9945,0.5982086,133.1949,0
284,0.8756684,133.1062,0.5982086,133.3022,0
285,0.8756684,133.22,0.5982086,133.4222,0
286,0.8756684,133.3394,0.5982086,133.5391,0
287,0.8756684,133.4979,0.5982086,133.6791,0
288,0.8756684,133.6138,0.5982086,133.8043,0
289,0.8756684,133.7287,0.5982086,133.984,0
290,0.8756684,133.8725,0.5982086,134.0545,0
291,0.8756684,133.9955,0.5982086,134.2177,0
292,0.8756684,134.1451,0.5982086,134.3411,0
293,0.8756684,134.2659,0.5982086,134.4602,0
294,0.8756684,134.3813,0.5982086,134.5859,0
295,0.8756684,134.4969,0.5982086,134.704,0
296,0.8756684,134.6197,0.5982086,134.7938,0
297,0.8756684,134.7458,0.5982086,134.9474,0
298,0.8756684,134.894,0.5982086,135.0722,0
299,0.8756684,135.013,0.5982086,135.2283,0
300,0.8756684,135.1669,0.5982086,135.3853,0
301,0.8756684,135.33,0.5982086,135.5259,0
302,0.8756684,135.4728,0.5982086,135.6775,0
303,0.8756684,135.5907,0.5982086,135.7688,0
304,0.8756684,135.71,0.5982086,135.9079,0
305,0.8756684,135.8214,0.5982086,136.0083,0
306,0.8756684,135.9412,0.5982086,136.1261,0
307,0.8756684,136.0572,0.5982086,136.2317,0
308,0.8756684,136.182,0.5982086,136.3684,0
309,0.8756684,136.3339,0.5982086,136.5342,0
310,0.8756684,136.4498,0.5982086,136.6563,0
311,0.8756684,136.5739,0.5982086,136.7558,0
312,0.8756684,136.6931,0.5982086,136.8973,0
313,0.8756684,136.8116,0.5982086,137.0021,0
314,0.8756684,136.9284,0.5982086,137.1111,0
315,0.8756684,137.0427,0.5982086,137.2381,0
316,0.8756684,137.1627,0.5982086,137.3449,0
317,0.8756684,137.2792,0.5982086,137.4775,0
318,0.8756684,137.394,0.5982086,137.5853,0
319,0.8756684,137.523,0.5982086,137.7089,0
320,0.8756684,137.6356,0.5982086,137.8252,0
321,0.8756684,137.751,0.5982086,137.9297,0
322,0.8756684,137.8738,0.5982086,138.0517,0
323,0.8756684,137.9869,0.5982086,138.1852,0
324,0.8756684,138.1011,0.5982086,138.3031,0
325,0.8756684,138.2331,0.5982086,138.4221,0
326,0.8756684,138.3542,0.5982086,138.5832,0
327,0.8756684,138.4768,0.5982086,138.6874,0
328,0.8756684,138.6006,0.5982086,138.7716,0
329,0.8756684,138.7399,0.5982086,138.9412,0
330,0.8756684,138.8535,0.5982086,139.0562,0
331,0.8756684,138.9672,0.5982086,139.1725,0
332,0.8756684,139.1105,0.5982086,139.3093,0
333,0.8756684,139.2259,0.5982086,139.4081,0
334,0.8756684,139.3552,0.5982086,139.5383,0
335,0.8756684,139.47,0.5982086,139.6796,0
336,0.8756684,139.5867,0.5982086,139.7839,0
337,0.8756684,139.7072,0.5982086,139.8991,0
338,0.8756684,139.8255,0.5982086,140.0154,0
339,0.8756684,139.9584,0.5982086,140.1414,0
340,0.8756684,140.0894,0.5982086,140.2609,0
341,0.8756684,140.2064,0.5982086,140.3826,0
342,0.8756684,140.3246,0.5982086,140.5136,0
343,0.8756684,140.4512,0.5982086,140.65,0
344,0.8756684,140.606,0.5982086,140.7854,0
345,0.8756684,140.7317,0.5982086,140.9199,0
346,0.8756684,140.8426,0.5982086,141.0175,0
347,0.8756684,140.9737,0.5982086,141.1827,0
348,0.8756684,141.0864,0.5982086,141.2644,0
349,0.8756684,141.2054,0.5982086,141.418,0
350,0.8756684,141.3354,0.5982086,141.5281,0
351,0.8756684,141.4536,0.5982086,141.633,0
352,0.8756684,141.5759,0.5982086,141.7722,0
353,0.8756684,141.7044,0.5982086,141.9156,0
354,0.8756684,141.8172,0.5982086,141.9891,0
355,0.8756684,141.9425,0.5982086,142.1392,0
356,0.8756684,142.0917,0.5982086,142.3072,0
357,0.8756684,142.2099,0.5982086,142.396,0
358,0.8756684,142.3518,0.5982086,142.5378,0
359,0.8756684,142.4641,0.5982086,142.6362,0
360,0.8756684,142.5789,0.5982086,142.7705,0
361,0.8756684,142.6974,0.5982086,142.8775,0
362,0.8756684,142.8133,0.5982086,143.0002,0
363,0.8756684,142.9371,0.5982086,143.1274,0
364,0.8756684,143.0561,0.5982086,143.2349,0
365,0.8756684,143.1757,0.5982086,143.3543,0
366,0.8756684,143.3011,0.5982086,143.4717,0
367,0.8756684,143.4341,0.5982086,143.6272,0
368,0.8756684,143.5487,0.5982086,143.7397,0
369,0.8756684,143.6637,0.5982086,143.8694,0
370,0.8756684,143.7765,0.5982086,143.9699,0
371,0.8756684,143.895,0.5982086,144.091,0
372,0.8756684,144.0098,0.5982086,144.1996,0
373,0.8756684,144.1256,0.5982086,144.3089,0
374,0.8756684,144.2405,0.5982086,144.4271,0
375,0.8756684,144.3617,0.5982086,144.5332,0
376,0.8756684,144.4905,0.5982086,144.6646,0
377,0.8756684,144.6136,0.5982086,144.8326,0
378,0.8756684,144.74,0.5982086,144.9659,0
379,0.8756684,144.8695,0.5982086,145.0489,0
380,0.8756684,144.987,0.5982086,145.1877,0
381,0.8756684,145.1039,0.5982086,145.2859,0
382,0.8756684,145.2267,0.5982086,145.4014,0
383,0.8756684,145.3484,0.5982086,145.54,0
384,0.8756684,145.4737,0.5982086,145.6604,0
385,0.8756684,145.5892,0.5982086,145.7792,0
386,0.8756684,145.7093,0.5982086,145.8907,0
387,0.8756684,145.8616,0.5982086,146.0338,0
388,0.8756684,145.9878,0.5982086,146.1867,0
389,0.8756684,146.1026,0.5982086,146.3063,0
390,0.8756684,146.232,0.5982086,146.4501,0
391,0.8756684,146.3575,0.5982086,146.5563,0
392,0.8756684,146.4752,0.5982086,146.6537,0
393,0.8756684,146.5914,0.5982086,146.7811,0
394,0.8756684,146.7167,0.5982086,146.9146,0
395,0.8756684,146.8382,0.5982086,147.0454,0
396,0.8756684,146.9597,0.5982086,147.1691,0
397,0.8756684,147.0765,0.5982086,147.2585,0
398,0.8756684,147.2025,0.5982086,147.3804,0
399,0.8756684,147.3343,0.5982086,147.5309,0
400,0.8756684,147.4471,0.5982086,147.6425,0
401,0.8756684,147.563,0.5982086,147.7566,0
402,0.8756684,147.6829,0.5982086,147.8624,0
403,0.8756684,147.8126,0.5982086,148.0018,0
404,0.8756684,147.9275,0.5982086,148.1142,0
405,0.8756684,148.0428,0.5982086,148.2231,0
406,0.8756684,148.1659,0.5982086,148.3511,0
407,0.8756684,148.2897,0.5982086,148.461,0
408,0.8756684,148.4091,0.5982086,148.6072,0
409,0.8756684,148.5265,0.5982086,148.7096,0
410,0.8756684,148.6444,0.5982086,148.832,0
411,0.8756684,148.7603,0.5982086,148.9831,0
412,0.8756684,148.8772,0.5982086,149.0725,0
413,0.8756684,149.0105,0.5982086,149.191,0
414,0.8756684,149.1263,0.5982086,149.3033,0
415,0.8756684,149.2455,0.5982086,149.4608,0
416,0.8756684,149.3637,0.5982086,149.5568,0
417,0.8756684,149.4795,0.5982086,149.6768,0
418,0.8756684,149.6267,0.5982086,149.8245,0
419,0.8756684,149.7412,0.5982086,149.9464,0
420,0.8756684,149.8531,0.5982086,150.0683,0
421,0.8756684,149.9749,0.5982086,150.1592,0
422,0.8756684,150.1003,0.5982086,150.2915,0
423,0.8756684,150.2155,0.5982086,150.4005,0
424,0.8756684,150.3335,0.5982086,150.5348,0
425,0.8756684,150.468,0.5982086,150.7014,0
426,0.8756684,150.5921,0.5982086,150.7774,0
427,0.8756684,150.7082,0.5982086,150.8979,0
428,0.8756684,150.8282,0.5982086,151.0248,0
429,0.8756684,150.9438,0.5982086,151.1403,0
430,0.8756684,151.0599,0.5982086,151.2537,0
431,0.8756684,151.1829,0.5982086,151.3781,0
432,0.8756684,151.3286,0.5982086,151.5246,0
433,0.8756684,151.4527,0.5982086,151.6282,0
434,0.8756684,151.5687,0.5982086,151.755,0
435,0.8756684,151.6835,0.5982086,151.888,0
436,0.8756684,151.8075,0.5982086,151.9997,0
437,0.8756684,151.925,0.5982086,152.1197,0
438,0.8756684,152.0368,0.5982086,152.2345,0
439,0.8756684,152.1556,0.5982086,152.345,0
440,0.8756684,152.2711,0.5982086,152.4604,0
441,0.8756684,152.3882,0.5982086,152.6177,0
442,0.8756684,152.5102,0.5982086,152.6994,0
443,0.8756684,152.6395,0.5982086,152.8182,0
444,0.8756684,152.7659,0.5982086,152.9571,0
445,0.8756684,152.8863,0.5982086,153.0734,0
446,0.8756684,153.0027,0.5982086,153.1931,0
447,0.8756684,153.1157,0.5982086,153.3068,0
448,0.8756684,153.2314,0.5982086,153.4334,0
449,0.8756684,153.3571,0.5982086,153.5512,0
450,0.8756684,153.4819,0.5982086,153.6585,0
451,0.8756684,153.6021,0.5982086,153.8055,0
452,0.8756684,153.7205,0.5982086,153.9164,0
453,0.8756684,153.8362,0.5982086,154.0209,0
454,0.8756684,153.9521,0.5982086,154.1302,0
455,0.8756684,154.0722,0.5982086,154.2452,0
456,0.8756684,154.1885,0.5982086,154.3798,0
457,0.8756684,154.3099,0.5982086,154.4859,0
458,0.8756684,154.4339,0.5982086,154.6275,0
459,0.8756684,154.5477,0.5982086,154.7263,0
460,0.8756684,154.682,0.5982086,154.8592,0
461,0.8756684,154.7986,0.5982086,154.9809,0
462,0.8756684,154.9152,0.5982086,155.107,0
463,0.8756684,155.0318,0.5982086,155.207,0
464,0.8756684,155.1461,0.5982086,155.327,0
465,0.8756684,155.2702,0.5982086,155.4837,0
466,0.8756684,155.3848,0.5982086,155.5826,0
467,0.8756684,155.515,0.5982086,155.702,0
468,0.8756684,155.6291,0.5982086,155.8316,0
469,0.8756684,155.7438,0.5982086,155.9273,0
470,0.8756684,155.896,0.5982086,156.0646,0
471,0.8756684,156.0128,0.5982086,156.1853,0
472,0.8756684,156.1293,0.5982086,156.3076,0
473,0.8756684,156.2405,0.5982086,156.4458,0
474,0.8756684,156.3557,0.5982086,156.5512,0
475,0.8756684,156.4733,0.5982086,156.6672,0
476,0.8756684,156.5876,0.5982086,156.7814,0
477,0.8756684,156.7023,0.5982086,156.8845,0
478,0.8756684,156.8184,0.5982086,157.0061,0
479,0.8756684,156.939,0.5982086,157.1514,0
480,0.8756684,157.0561,0.5982086,157.2299,0
481,0.8756684,157.1718,0.5982086,157.3611,0
482,0.8756684,157.2872,0.5982086,157.4786,0
483,0.8756684,157.4054,0.5982086,157.6088,0
484,0.8756684,157.5187,0.5982086,157.7197,0
485,0.8756684,157.6326,0.5982086,157.8233,0
486,0.8756684,157.7545,0.5982086,157.9313,0
487,0.8756684,157.8759,0.5982086,158.0619,0
488,0.8756684,157.9925,0.5982086,158.1857,0
489,0.8756684,158.1097,0.5982086,158.2929,0
490,0.8756684,158.2377,0.5982086,158.416,0
491,0.8756684,158.352,0.5982086,158.5346,0
492,0.8756684,158.4668,0.5982086,158.6415,0
493,0.8756684,158.5813,0.5982086,158.7612,0
494,0.8756684,158.6961,0.5982086,158.8988,0
495,0.8756684,158.8086,0.5982086,158.9989,0
496,0.8756684,158.938,0.5982086,159.1475,0
497,0.8756684,159.0548,0.5982086,159.2393,0
498,0.8756684,159.1714,0.5982086,159.3732,0
499,0.8756684,159.2865,0.5982086,159.4883,0
500,0.8756684,159.4111,0.5982086,159.5973,0
501,0.8756684,159.5626,0.5982086,159.753,0
502,0.8756684,159.6852,0.5982086,159.8875,0
503,0.8756684,159.8096,0.5982086,159.9828,0
504,0.8756684,159.9257,0.5982086,160.0981,0
505,0.8756684,160.0412,0.5982086,160.2284,0
506,0.8756684,160.1582,0.5982086,160.3623,0
507,0.8756684,160.2769,0.5982086,160.4497,0
508,0.8756684,160.3916,0.5982086,160.5883,0
509,0.8756684,160.5057,0.5982086,160.7146,0
510,0.8756684,160.6415,0.5982086,160.833,0
511,0.8756684,160.7732,0.5982086,160.9579,0
512,0.8756684,160.8929,0.5982086,161.1039,0
513,0.8756684,161.0215,0.5982086,161.1985,0
514,0.8756684,161.1447,0.5982086,161.3376,0
515,0.8756684,161.2963,0.5982086,161.4818,0
516,0.8756684,161.4167,0.5982086,161.5906,0
517,0.8756684,161.5368,0.5982086,161.7144,0
518,0.8756684,161.6915,0.5982086,161.87,0
519,0.8756684,161.8039,0.5982086,161.9835,0
520,0.8756684,161.9198,0.5982086,162.0904,0
521,0.8756684,162.0607,0.5982086,162.2592,0
522,0.8756684,162.1756,0.5982086,162.3472,0
523,0.8756684,162.2932,0.5982086,162.4718,0
524,0.8756684,162.4384,0.5982086,162.6257,0
525,0.8756684,162.5548,0.5982086,162.7541,0
526,0.8756684,162.6681,0.5982086,162.8467,0
527,0.8756684,162.8137,0.5982086,163.0173,0
528,0.8756684,162.927,0.5982086,163.1172,0
529,0.8756684,163.0402,0.5982086,163.2445,0
530,0.8756684,163.1976,0.5982086,163.406,0
531,0.8756684,163.3202,0.5982086,163.5008,0
532,0.8756684,163.436,0.5982086,163.6193,0
533,0.8756684,163.5543,0.5982086,163.7488,0
534,0.8756684,163.6724,0.5982086,163.8444,0
535,0.8756684,163.7872,0.5982086,163.9748,0
536,0.8756684,163.9046,0.5982086,164.077,0
537,0.8756684,164.0281,0.5982086,164.2242,0
538,0.8756684,164.184,0.5982086,164.3808,0
539,0.8756684,164.3079,0.5982086,164.5036,0
540,0.8756684,164.4597,0.5982086,164.679,0
