generation,GA_MSE,GA_time,HA_MSE,HA_time,run_id
50,0.001920411,51.93934,7.781324e-5,52.06316,0
51,0.001919901,52.27391,7.781324e-5,52.4163,0
52,0.001918895,52.59778,7.781324e-5,52.72536,0
53,0.001919524,52.9154,7.781324e-5,53.0442,0
54,0.001919462,53.23304,7.781324e-5,53.38211,0
55,0.001919612,53.61755,7.781324e-5,53.76682,0
56,0.001919916,53.93833,7.781324e-5,54.06631,0
57,0.001919504,54.2669,7.781324e-5,54.39582,0
58,0.0019201,54.64637,7.781324e-5,54.79713,0
59,0.001919539,55.01705,7.781324e-5,55.14184,0
60,0.00191886,55.34998,7.781324e-5,55.48368,0
61,0.001919384,55.66752,7.781324e-5,55.80394,0
62,0.001919607,56.05396,7.781324e-5,56.18837,0
63,0.001924022,56.42931,7.781324e-5,56.57263,0
64,0.001919477,56.75304,7.781324e-5,56.90413,0
65,0.001919833,57.12804,7.781324e-5,57.2577,0
66,0.001875764,57.44697,7.680096e-5,57.58732,0
67,0.001864246,57.76478,7.680096e-5,57.8929,0
68,0.001864367,58.08711,7.680096e-5,58.23307,0
69,0.001631848,58.41422,7.739461e-5,58.53844,0
70,0.001627958,58.76133,7.739461e-5,58.92476,0
71,0.001631455,59.13564,7.739461e-5,59.284,0
72,0.00200944,59.48133,7.388977e-5,59.63328,0
73,0.001628732,59.82692,7.739461e-5,59.97166,0
74,0.001629369,60.20293,7.739461e-5,60.33594,0
75,0.00162845,60.52527,7.739461e-5,60.65704,0
76,0.001504304,60.8542,7.964799e-5,61.00741,0
77,0.001511466,61.18295,7.964799e-5,61.30895,0
78,0.001481898,61.51804,7.564985e-5,61.66584,0
79,0.001482091,61.84673,7.564985e-5,61.96934,0
80,0.001360856,62.18159,7.994262e-5,62.31788,0
81,0.001340524,62.55601,7.994262e-5,62.70306,0
82,0.001400553,62.92259,7.843531e-5,63.04947,0
83,0.001341061,63.249,7.994262e-5,63.37657,0
84,0.001340367,63.60853,7.994262e-5,63.74345,0
85,0.001326141,63.93655,7.473699e-5,64.06914,0
86,0.001325675,64.27675,7.473699e-5,64.40937,0
87,0.001325321,64.62047,7.473699e-5,64.75978,0
88,0.001321093,64.98737,7.981887e-5,65.14197,0
89,0.001320181,65.3626,7.981887e-5,65.5101,0
90,0.001316855,65.73716,7.788231e-5,65.87236,0
91,0.001196426,66.06864,7.844505e-5,66.19536,0
92,0.001197026,66.37571,7.844505e-5,66.51538,0
93,0.001197115,66.75926,7.844505e-5,66.904,0
94,0.001196426,67.07447,7.844505e-5,67.19786,0
95,0.00119781,67.41008,7.844505e-5,67.54582,0
96,0.00119695,67.75315,7.844505e-5,67.90436,0
97,0.001196461,68.13396,7.844505e-5,68.25739,0
98,0.001197027,68.46056,7.844505e-5,68.58302,0
99,0.001196426,68.81135,7.844505e-5,68.94184,0
100,0.001197039,69.15671,7.844505e-5,69.30531,0
101,0.00119644,69.51444,7.844505e-5,69.66338,0
102,0.001192739,69.88776,7.909718e-5,70.0152,0
103,0.001192871,70.20688,7.909718e-5,70.34948,0
104,0.001192495,70.52419,7.909718e-5,70.66649,0
105,0.001158525,70.88098,7.630856e-5,71.01275,0
106,0.001182419,71.20912,7.630856e-5,71.34864,0
107,0.001125679,71.55305,7.593845e-5,71.67871,0
108,0.001137639,71.87944,7.593845e-5,72.00033,0
109,0.001128387,72.22355,8.151506e-5,72.36256,0
110,0.001128505,72.54996,7.593845e-5,72.6875,0
111,0.001137203,72.91742,7.593845e-5,73.0383,0
112,0.001126061,73.22639,7.593845e-5,73.3485,0
113,0.001125954,73.53802,7.593845e-5,73.70138,0
114,0.001110496,73.85668,8.093064e-5,73.98499,0
115,0.001016643,74.18238,7.681719e-5,74.31428,0
116,0.001016729,74.5006,7.681719e-5,74.63347,0
117,0.001016655,74.82522,7.681719e-5,74.95271,0
118,0.001016654,75.19027,7.681719e-5,75.32505,0
119,0.001016892,75.53383,7.681719e-5,75.66558,0
120,0.000991242,75.8758,7.59289e-5,76.02507,0
121,0.0009882667,76.22877,7.59289e-5,76.38933,0
122,0.0009315874,76.56977,7.505413e-5,76.69225,0
123,0.0009315667,76.88416,7.505413e-5,77.00735,0
124,0.0009322261,77.22814,7.505413e-5,77.38782,0
125,0.0009322865,77.57623,7.505413e-5,77.72793,0
126,0.0009316152,77.92046,7.505413e-5,78.06192,0
127,0.0009318035,78.29485,7.505413e-5,78.42287,0
128,0.000931575,78.61819,7.505413e-5,78.74557,0
129,0.0009450338,78.94789,7.505413e-5,79.08977,0
130,0.0008993941,79.26342,8.025671e-5,79.39233,0
131,0.0009120242,79.63714,8.025671e-5,79.76611,0
132,0.000923167,79.96779,8.025671e-5,80.10427,0
133,0.0008994221,80.29422,8.025671e-5,80.43536,0
134,0.0008982208,80.60756,8.025671e-5,80.73096,0
135,0.0009035016,80.93092,8.147875e-5,81.07382,0
136,0.001022553,81.32432,8.130382e-5,81.44865,0
137,0.0008801439,81.65436,7.585553e-5,81.78346,0
138,0.0008815516,82.0037,7.585553e-5,82.13768,0
139,0.000842865,82.31035,7.656334e-5,82.43837,0
140,0.0007539157,82.64682,8.316861e-5,82.7772,0
141,0.000754111,82.98323,8.316861e-5,83.11892,0
142,0.0007840415,83.30594,8.316861e-5,83.4442,0
143,0.0007661288,83.67732,8.316861e-5,83.81689,0
144,0.0007717428,84.00669,8.316861e-5,84.1562,0
145,0.0007918148,84.37217,8.316861e-5,84.52074,0
146,0.0007538947,84.70243,8.316861e-5,84.83595,0
147,0.0006717375,85.026,7.381305e-5,85.17492,0
148,0.0006717042,85.38023,7.381305e-5,85.51006,0
149,0.0006709025,85.73994,7.381305e-5,85.88157,0
150,0.0006724817,86.10015,7.381305e-5,86.2279,0
151,0.0006709001,86.45883,7.381305e-5,86.5946,0
152,0.0006718464,86.79641,7.381305e-5,86.92673,0
153,0.0006716472,87.15697,7.381305e-5,87.32706,0
154,0.0006598311,87.53234,7.48989e-5,87.65878,0
155,0.0006583539,87.84638,7.48989e-5,87.97857,0
156,0.0006594292,88.19166,7.48989e-5,88.33993,0
157,0.0006759274,88.53802,7.48989e-5,88.66376,0
158,0.0006589443,88.86801,7.48989e-5,88.99104,0
159,0.0006603305,89.19504,7.48989e-5,89.34515,0
160,0.0006589424,89.52553,7.48989e-5,89.6489,0
161,0.0006683364,89.88227,7.48989e-5,90.03544,0
162,0.0006588239,90.25043,7.48989e-5,90.4129,0
163,0.0006585373,90.57986,7.48989e-5,90.70733,0
164,0.0006587855,90.91052,7.48989e-5,91.05641,0
165,0.0006588926,91.28244,7.48989e-5,91.40645,0
166,0.0006584042,91.60307,7.48989e-5,91.731,0
167,0.0006767678,91.97037,7.48989e-5,92.11304,0
168,0.0006588373,92.33984,7.48989e-5,92.4953,0
169,0.0006590147,92.70995,7.48989e-5,92.83555,0
170,0.0006588357,93.07416,7.48989e-5,93.20919,0
171,0.0007215025,93.43136,7.573189e-5,93.58806,0
172,0.0006964472,93.75558,7.60034e-5,93.87931,0
173,0.0006591396,94.09505,7.48989e-5,94.24974,0
174,0.0006385692,94.41355,7.353721e-5,94.55761,0
175,0.0006394716,94.79647,7.353721e-5,94.94545,0
176,0.0006751262,95.17486,7.217247e-5,95.29526,0
177,0.0006538181,95.50538,7.353721e-5,95.63389,0
178,0.0006379803,95.81754,7.388786e-5,95.94862,0
179,0.0006188276,96.17927,7.464303e-5,96.30592,0
180,0.0006061995,96.48852,7.464303e-5,96.62039,0
181,0.0006061002,96.81553,7.464303e-5,96.96081,0
182,0.0006061392,97.2084,7.464303e-5,97.33311,0
183,0.0006064908,97.55666,7.464303e-5,97.71342,0
184,0.0006368236,97.9035,7.464303e-5,98.04071,0
185,0.0006075357,98.30265,7.464303e-5,98.43458,0
186,0.0006072586,98.64289,7.464303e-5,98.77585,0
187,0.0005801945,98.97408,7.553756e-5,99.11358,0
188,0.0005806019,99.31287,7.553756e-5,99.44276,0
189,0.0005798074,99.63035,7.553756e-5,99.76962,0
190,0.0005798726,99.9802,7.553756e-5,100.1208,0
191,0.0005842696,100.3571,7.553756e-5,100.5077,0
192,0.0006169644,100.7092,7.970862e-5,100.8419,0
193,0.00058393,101.0722,7.244311e-5,101.2287,0
194,0.0005837156,101.4356,7.553756e-5,101.5891,0
195,0.0005856046,101.7985,7.064294e-5,101.925,0
196,0.0005363057,102.1115,7.256024e-5,102.2418,0
197,0.0005390509,102.4585,7.256024e-5,102.594,0
198,0.0005366759,102.785,7.256024e-5,102.9144,0
199,0.0005368472,103.1048,7.256024e-5,103.2633,0
200,0.0005361492,103.4722,7.256024e-5,103.6024,0
201,0.0005032822,103.8021,7.532979e-5,103.9313,0
202,0.0005042481,104.1343,7.532979e-5,104.2625,0
203,0.0005027032,104.448,7.532979e-5,104.571,0
204,0.0005079191,104.7786,7.71584e-5,104.9162,0
205,0.0005075746,105.1113,7.532979e-5,105.2503,0
206,0.0005046905,105.4638,7.532979e-5,105.6097,0
207,0.0005026921,105.8271,7.532979e-5,105.9594,0
208,0.0005026949,106.1542,7.532979e-5,106.3004,0
209,0.0005034224,106.4994,7.532979e-5,106.6272,0
210,0.0005031216,106.8122,7.532979e-5,106.9359,0
211,0.0005030404,107.1559,7.532979e-5,107.3043,0
212,0.0004829549,107.5207,7.775957e-5,107.6477,0
213,0.0004844503,107.8418,7.775957e-5,107.9842,0
214,0.000482619,108.2201,7.775957e-5,108.3763,0
215,0.0004507986,108.591,7.851131e-5,108.7342,0
216,0.0004664899,108.949,7.851131e-5,109.0924,0
217,0.0004661199,109.2621,7.851131e-5,109.393,0
218,0.0004510092,109.5922,7.851131e-5,109.7196,0
219,0.0004521942,109.929,7.851131e-5,110.055,0
220,0.0004669201,110.2569,7.851131e-5,110.3789,0
221,0.0004544865,110.6271,7.14335e-5,110.7736,0
222,0.0004511614,110.9506,7.851131e-5,111.1006,0
223,0.0004514397,111.3285,7.851131e-5,111.4807,0
224,0.0004514579,111.6456,7.851131e-5,111.7947,0
225,0.0004514209,112.0039,7.851131e-5,112.1261,0
226,0.0004515049,112.3244,7.851131e-5,112.477,0
227,0.0004375889,112.6766,8.084486e-5,112.799,0
228,0.0004387537,112.9964,8.084486e-5,113.1188,0
229,0.0004264101,113.3067,7.797125e-5,113.4376,0
230,0.0004242694,113.6492,7.662097e-5,113.7998,0
231,0.0004285171,114.015,7.662097e-5,114.1635,0
232,0.000418917,114.381,7.6656e-5,114.5216,0
233,0.0004189405,114.7221,7.6656e-5,114.8481,0
234,0.0004183122,115.0345,7.6656e-5,115.1571,0
235,0.0004124482,115.3689,7.751775e-5,115.5169,0
236,0.0004035095,115.7273,7.585879e-5,115.8771,0
237,0.0004036161,116.0545,7.585879e-5,116.1821,0
238,0.0004037121,116.3825,7.585879e-5,116.5061,0
239,0.0003826247,116.7357,7.550635e-5,116.8756,0
240,0.0003819517,117.1143,7.550635e-5,117.2377,0
241,0.0003825624,117.4508,7.550635e-5,117.5799,0
242,0.0003828062,117.7975,7.550635e-5,117.932,0
243,0.0003831775,118.1163,7.550635e-5,118.2439,0
244,0.0003824965,118.4712,7.895799e-5,118.6102,0
245,0.000376528,118.7908,7.468476e-5,118.9271,0
246,0.0003767779,119.1365,7.468476e-5,119.263,0
247,0.0003750704,119.4605,7.468476e-5,119.6085,0
248,0.0003753085,119.8315,7.468476e-5,119.9768,0
249,0.0003676175,120.1923,7.393262e-5,120.3328,0
250,0.0003569514,120.558,8.116152e-5,120.6986,0
251,0.0003498552,120.881,7.435749e-5,121.0509,0
252,0.0003510559,121.2015,7.435749e-5,121.3278,0
253,0.0003499691,121.5266,7.435749e-5,121.6555,0
254,0.0003490486,121.8729,7.435749e-5,121.9988,0
255,0.000349253,122.2117,7.435749e-5,122.3546,0
256,0.0003411068,122.5369,7.342349e-5,122.6617,0
257,0.0003437035,122.8588,7.342349e-5,122.9881,0
258,0.0003431682,123.183,7.342349e-5,123.3085,0
259,0.0003417162,123.5481,7.342349e-5,123.6954,0
260,0.0003445072,123.917,7.51573e-5,124.0664,0
261,0.0003526826,124.2499,7.014932e-5,124.3857,0
262,0.0003395529,124.5884,7.653752e-5,124.732,0
263,0.0003297101,124.9438,7.508497e-5,125.0727,0
264,0.0003303168,125.2578,7.508497e-5,125.3976,0
265,0.0003289925,125.608,7.166354e-5,125.7363,0
266,0.0003209375,125.9785,7.424454e-5,126.1303,0
267,0.0003196902,126.3311,7.514526e-5,126.4593,0
268,0.0003152475,126.6877,7.539687e-5,126.816,0
269,0.000315292,127.0139,7.809672e-5,127.1368,0
270,0.0003185817,127.3329,7.539687e-5,127.4663,0
271,0.0003184618,127.6601,7.539687e-5,127.7969,0
272,0.0003071216,128.0303,7.589712e-5,128.1796,0
273,0.0003069928,128.3899,7.589712e-5,128.535,0
274,0.0003098816,128.7076,7.589712e-5,128.8367,0
275,0.0003076539,129.0583,7.589712e-5,129.1905,0
276,0.0003071549,129.4157,7.589712e-5,129.5493,0
277,0.0002995203,129.7309,7.419102e-5,129.8561,0
278,0.0002995203,130.0848,7.419102e-5,130.209,0
279,0.0002995203,130.3998,7.419102e-5,130.5334,0
280,0.0002944376,130.7133,7.283635e-5,130.8367,0
281,0.0002944274,131.0403,7.283635e-5,131.1672,0
282,0.0002944266,131.3584,7.283635e-5,131.4911,0
283,0.0002944274,131.6761,7.283635e-5,131.818,0
284,0.0002944266,131.997,7.283635e-5,132.1247,0
285,0.0002944266,132.3129,7.283635e-5,132.469,0
286,0.0002944288,132.6758,7.283635e-5,132.8449,0
287,0.0002938268,133.0514,7.283635e-5,133.2087,0
288,0.0002871978,133.3747,7.38363e-5,133.5085,0
289,0.000286598,133.7401,7.38363e-5,133.8615,0
290,0.0002871978,134.0588,7.38363e-5,134.2026,0
291,0.0002878057,134.3794,7.38363e-5,134.5077,0
292,0.0002871986,134.692,7.38363e-5,134.8157,0
293,0.0002872842,135.0186,7.38363e-5,135.1467,0
294,0.0002871986,135.3272,7.38363e-5,135.4502,0
295,0.0002878646,135.65,7.38363e-5,135.7781,0
296,0.0002872648,135.9722,7.38363e-5,136.0997,0
297,0.0002872672,136.3205,7.076737e-5,136.4712,0
298,0.0002871986,136.6549,7.38363e-5,136.7822,0
299,0.0002838648,136.9815,7.413171e-5,137.1149,0
300,0.0002844818,137.3,7.413171e-5,137.4255,0
301,0.0002798914,137.6365,7.837171e-5,137.7645,0
302,0.0002801117,137.9446,7.837171e-5,138.1054,0
303,0.0002790879,138.2724,7.837171e-5,138.4011,0
304,0.0002833751,138.5915,7.837171e-5,138.7156,0
305,0.0002727689,138.9087,7.814466e-5,139.044,0
306,0.0002723161,139.2542,7.814466e-5,139.394,0
307,0.0002719169,139.5981,7.814466e-5,139.7328,0
308,0.0002705739,139.9203,7.988963e-5,140.0677,0
309,0.0002705739,140.2843,7.988963e-5,140.4143,0
310,0.0002664941,140.6343,7.456723e-5,140.7631,0
311,0.000266239,140.9728,7.456723e-5,141.0953,0
312,0.0002660757,141.3266,7.456723e-5,141.4678,0
313,0.0002637802,141.6427,7.486996e-5,141.7714,0
314,0.0002603618,142.0128,7.376133e-5,142.1367,0
315,0.0002604551,142.3768,7.376133e-5,142.4968,0
316,0.0002606339,142.6868,7.37593e-5,142.8374,0
317,0.0002603466,143.0186,7.376133e-5,143.1445,0
318,0.0002603652,143.3388,7.376133e-5,143.4658,0
319,0.0002477591,143.6515,7.389404e-5,143.775,0
320,0.0002475244,144.0097,7.389404e-5,144.1628,0
321,0.0002480132,144.3892,7.389404e-5,144.5285,0
322,0.0002477604,144.7518,7.389404e-5,144.9035,0
323,0.0002477587,145.0977,7.389404e-5,145.2213,0
324,0.0002477749,145.414,7.389404e-5,145.5419,0
325,0.000247774,145.7377,7.389404e-5,145.8804,0
326,0.0002477716,146.0543,7.389404e-5,146.2028,0
327,0.000244167,146.3829,6.984311e-5,146.5275,0
328,0.0002448274,146.7381,7.013387e-5,146.8635,0
329,0.0002441622,147.0741,6.984311e-5,147.208,0
330,0.0002396402,147.3967,7.20526e-5,147.5468,0
331,0.0002267656,147.738,6.776679e-5,147.8649,0
332,0.0002267656,148.0533,6.776679e-5,148.1844,0
333,0.000227363,148.3749,6.776679e-5,148.502,0
334,0.0002267656,148.6805,6.776679e-5,148.8064,0
335,0.0002273807,149.0236,6.776679e-5,149.1606,0
336,0.0002267656,149.343,6.776679e-5,149.4786,0
337,0.0002267656,149.6971,6.776679e-5,149.8341,0
338,0.0002273662,150.0468,6.776679e-5,150.2015,0
339,0.0002251285,150.368,6.647179e-5,150.5166,0
340,0.0002238902,150.7214,6.957493e-5,150.8481,0
341,0.000223825,151.0507,6.957493e-5,151.2054,0
342,0.000223891,151.3892,6.957493e-5,151.5155,0
343,0.0002232401,151.7111,6.891976e-5,151.8632,0
344,0.000222512,152.0728,6.891976e-5,152.2033,0
345,0.0002201813,152.3884,6.471543e-5,152.5452,0
346,0.0002202217,152.751,6.471543e-5,152.8954,0
347,0.0002200355,153.0592,6.883667e-5,153.1848,0
348,0.0002161766,153.3698,6.956452e-5,153.507,0
349,0.0002161766,153.7145,6.956452e-5,153.8775,0
350,0.0002145409,154.0262,6.799546e-5,154.1583,0
351,0.0002092562,154.376,6.837737e-5,154.5095,0
352,0.0002080558,154.7506,6.837737e-5,154.9057,0
353,0.0002086564,155.0799,6.837737e-5,155.2127,0
354,0.0002066577,155.3989,6.789286e-5,155.5481,0
355,0.0002060535,155.7411,6.752911e-5,155.8718,0
356,0.0002054529,156.0579,6.752911e-5,156.1946,0
357,0.0002064172,156.372,6.752911e-5,156.5074,0
358,0.0002063274,156.6914,6.752911e-5,156.8222,0
359,0.0002052521,157.0055,6.945176e-5,157.1312,0
360,0.0002071729,157.3072,6.583683e-5,157.4372,0
361,0.0002058536,157.7043,6.945176e-5,157.8751,0
362,0.0002062182,158.0975,6.945176e-5,158.2574,0
363,0.0002050633,158.4611,6.585314e-5,158.6081,0
364,0.0002040018,158.7773,6.389789e-5,158.9063,0
365,0.0001998679,159.0871,6.31792e-5,159.2136,0
366,0.0002001048,159.3921,6.31792e-5,159.5165,0
367,0.0001998676,159.7088,6.31792e-5,159.839,0
368,0.0002003434,160.025,6.359333e-5,160.158,0
369,0.0001974705,160.3509,6.243239e-5,160.4851,0
370,0.0001974705,160.6575,6.243239e-5,160.7921,0
371,0.0001973906,160.9771,6.129582e-5,161.1027,0
372,0.0001929638,161.3401,6.154537e-5,161.4643,0
373,0.0001931043,161.6574,6.559482e-5,161.7892,0
374,0.0001926102,161.9733,6.208723e-5,162.1033,0
375,0.0001902163,162.2929,6.284989e-5,162.4244,0
376,0.0001902154,162.6077,6.284989e-5,162.7316,0
377,0.0001902163,162.9164,6.284989e-5,163.0563,0
378,0.0001893567,163.2543,6.199187e-5,163.3863,0
379,0.0001893567,163.5612,6.199187e-5,163.7109,0
380,0.0001893567,163.9243,6.199187e-5,164.0694,0
381,0.0001881071,164.2554,6.320718e-5,164.3947,0
382,0.0001862375,164.6198,5.941916e-5,164.7495,0
383,0.000183948,164.9717,6.4463e-5,165.1228,0
384,0.0001837838,165.3425,6.447689e-5,165.4743,0
385,0.0001808543,165.6527,5.933412e-5,165.7794,0
386,0.0001808543,165.9908,5.933412e-5,166.1261,0
387,0.0001808543,166.2916,5.933412e-5,166.4363,0
388,0.0001808543,166.6298,5.933412e-5,166.7611,0
389,0.0001787496,166.9888,6.511539e-5,167.1147,0
390,0.0001775027,167.3128,6.458543e-5,167.4382,0
391,0.0001775027,167.6778,6.458543e-5,167.822,0
392,0.0001775027,167.9982,6.458543e-5,168.1231,0
393,0.0001775027,168.3202,6.458543e-5,168.4646,0
394,0.0001772859,168.684,6.232467e-5,168.8105,0
395,0.0001762208,169.004,6.445753e-5,169.1325,0
396,0.0001753511,169.3107,6.118965e-5,169.4437,0
397,0.0001759518,169.6223,6.118965e-5,169.7511,0
398,0.0001753511,169.9334,6.118965e-5,170.0617,0
399,0.0001738477,170.2514,6.062492e-5,170.376,0
400,0.0001738477,170.5642,6.062492e-5,170.692,0
401,0.0001718599,170.8763,5.994058e-5,171.0053,0
402,0.0001718599,171.2378,5.994058e-5,171.3612,0
403,0.0001703702,171.5451,6.136161e-5,171.6702,0
404,0.0001701333,171.863,6.136161e-5,171.9875,0
405,0.0001686409,172.1711,6.205285e-5,172.325,0
406,0.0001684917,172.4985,6.50068e-5,172.6483,0
407,0.0001685814,172.8402,6.518365e-5,172.9702,0
408,0.0001678739,173.2119,6.503224e-5,173.3603,0
409,0.0001673797,173.5767,6.13271e-5,173.7094,0
410,0.0001654345,173.9034,6.215847e-5,174.033,0
411,0.0001654345,174.2825,6.215847e-5,174.4083,0
412,0.000164429,174.5839,6.093935e-5,174.7148,0
413,0.0001640272,174.8955,6.588776e-5,175.0319,0
414,0.0001640272,175.1922,6.588776e-5,175.3156,0
415,0.0001639214,175.5063,6.031165e-5,175.6399,0
416,0.0001635848,175.805,6.235966e-5,175.9345,0
417,0.0001638187,176.1117,6.235966e-5,176.24,0
418,0.0001627216,176.4113,6.340107e-5,176.5407,0
419,0.000161773,176.7107,6.54552e-5,176.8392,0
420,0.0001604887,177.0267,6.200374e-5,177.1519,0
421,0.0001593386,177.376,6.219626e-5,177.526,0
422,0.000158921,177.7409,5.862697e-5,177.8766,0
423,0.0001589043,178.0459,6.115417e-5,178.1731,0
424,0.0001577747,178.3918,6.136338e-5,178.5271,0
425,0.0001564714,178.708,6.06916e-5,178.8498,0
426,0.0001564714,179.0556,6.06916e-5,179.186,0
427,0.0001552374,179.3713,5.97886e-5,179.5195,0
428,0.0001552374,179.6908,5.97886e-5,179.8216,0
429,0.0001552374,180.0061,5.97886e-5,180.1313,0
430,0.0001543821,180.3114,6.028288e-5,180.4699,0
431,0.0001540567,180.6503,6.132564e-5,180.7883,0
432,0.0001531908,180.9489,6.113269e-5,181.0797,0
433,0.0001519618,181.2761,6.105128e-5,181.4094,0
434,0.000151961,181.5789,6.105128e-5,181.7312,0
435,0.0001519618,181.9377,6.105128e-5,182.0786,0
436,0.0001508333,182.2524,6.173754e-5,182.393,0
437,0.0001485601,182.6055,6.139445e-5,182.7432,0
438,0.0001485601,182.9272,6.139445e-5,183.0534,0
439,0.0001475553,183.2435,6.008873e-5,183.3739,0
440,0.000146947,183.6416,6.0922e-5,183.7782,0
441,0.0001453924,183.9548,5.984364e-5,184.0963,0
442,0.000144585,184.3133,5.874447e-5,184.4627,0
443,0.0001445842,184.6666,5.874447e-5,184.7938,0
444,0.0001445842,185.0285,5.874447e-5,185.1531,0
445,0.0001426215,185.3683,5.924288e-5,185.5027,0
446,0.0001426215,185.7064,5.924288e-5,185.8582,0
447,0.0001423712,186.0298,5.796804e-5,186.1582,0
448,0.0001423343,186.3322,6.138228e-5,186.4594,0
449,0.0001419974,186.6638,5.879341e-5,186.8049,0
450,0.0001418798,186.9615,5.896074e-5,187.0962,0
451,0.0001414639,187.2799,5.826951e-5,187.4115,0
452,0.0001408336,187.5831,5.803571e-5,187.7192,0
453,0.0001405015,187.8897,5.924368e-5,188.0155,0
454,0.0001401379,188.2105,5.859358e-5,188.3422,0
455,0.0001401379,188.5173,5.859358e-5,188.6476,0
456,0.0001396473,188.8298,5.82538e-5,188.9568,0
457,0.0001396473,189.1331,5.82538e-5,189.2648,0
458,0.0001392743,189.4952,5.801727e-5,189.6386,0
459,0.0001392743,189.8082,5.801727e-5,189.9374,0
460,0.0001392743,190.1028,5.801727e-5,190.2275,0
461,0.0001392743,190.4241,5.801727e-5,190.5649,0
462,0.0001390811,190.7337,5.813544e-5,190.8651,0
463,0.0001386135,191.0346,6.011496e-5,191.1613,0
464,0.000138147,191.3371,5.820831e-5,191.4786,0
465,0.000138147,191.6427,5.820831e-5,191.7726,0
466,0.0001375143,191.9486,5.861316e-5,192.0737,0
467,0.0001375143,192.257,5.861316e-5,192.3905,0
468,0.0001374648,192.6101,5.935757e-5,192.7583,0
469,0.0001367548,192.9345,5.876146e-5,193.0683,0
470,0.0001367548,193.2375,5.876146e-5,193.3635,0
471,0.0001367548,193.5917,5.876146e-5,193.7402,0
472,0.0001365201,193.9297,5.952828e-5,194.0743,0
473,0.0001365201,194.2817,5.952828e-5,194.4168,0
474,0.0001362695,194.5809,5.882996e-5,194.7081,0
475,0.0001361447,194.8904,5.85442e-5,195.0249,0
476,0.0001354409,195.1902,5.74699e-5,195.3244,0
477,0.0001354409,195.4955,5.74699e-5,195.6565,0
478,0.0001354409,195.8469,5.74699e-5,195.9879,0
479,0.0001354409,196.1798,5.74699e-5,196.3103,0
480,0.0001349858,196.4787,5.755216e-5,196.6126,0
481,0.0001349858,196.8051,5.755216e-5,196.9555,0
482,0.000134955,197.1544,5.697154e-5,197.2978,0
483,0.0001348946,197.4767,5.785226e-5,197.6304,0
484,0.0001346702,197.8132,5.754431e-5,197.9414,0
485,0.0001346702,198.1077,5.754431e-5,198.2512,0
486,0.0001346021,198.407,5.733804e-5,198.562,0
487,0.0001339362,198.7348,5.706057e-5,198.8708,0
488,0.0001339362,199.0451,5.706057e-5,199.1801,0
