generation,GA_MSE,GA_time,HA_MSE,HA_time,run_id
62,0.001448613,94.13902,6.060162e-5,94.32057,0
63,0.001448613,94.29997,6.060162e-5,94.48401,0
64,0.001448613,94.45279,6.060162e-5,94.63556,0
65,0.001448613,94.67872,6.060162e-5,94.85881,0
66,0.001448613,94.94739,6.060162e-5,95.13226,0
67,0.001448613,95.22025,6.060162e-5,95.40073,0
68,0.001448613,95.48955,6.060162e-5,95.67214,0
69,0.001448613,95.69887,6.060162e-5,95.89986,0
70,0.001448613,95.98729,6.060162e-5,96.19033,0
71,0.001448613,96.30419,6.060162e-5,96.51196,0
72,0.001448613,96.61497,6.060162e-5,96.8019,0
73,0.001448613,96.94654,6.060162e-5,97.12792,0
74,0.001448613,97.25102,6.060162e-5,97.45175,0
75,0.001448613,97.5511,6.060162e-5,97.75968,0
76,0.001448613,97.86187,6.060162e-5,98.03661,0
77,0.001448613,98.14747,6.060162e-5,98.33004,0
78,0.001448613,98.44548,6.060162e-5,98.6262,0
79,0.001448613,98.76268,6.060162e-5,98.93853,0
80,0.001448613,99.09198,6.060162e-5,99.32318,0
81,0.001448613,99.4078,6.060162e-5,99.58396,0
82,0.001448613,99.6952,6.060162e-5,99.88995,0
83,0.001448613,100.0176,6.060162e-5,100.2094,0
84,0.001448613,100.3085,6.060162e-5,100.4993,0
85,0.001448613,100.6388,6.060162e-5,100.8361,0
86,0.001448613,100.978,6.060162e-5,101.18,0
87,0.001448613,101.287,6.060162e-5,101.4635,0
88,0.001448613,101.6513,6.060162e-5,101.863,0
89,0.001448613,101.9603,6.060162e-5,102.1507,0
90,0.001448613,102.2611,6.060162e-5,102.4579,0
91,0.001448613,102.6318,6.060162e-5,102.821,0
92,0.001448613,102.9232,6.060162e-5,103.1152,0
93,0.001448613,103.2203,6.060162e-5,103.4019,0
94,0.001448613,103.5266,6.060162e-5,103.6999,0
95,0.001448613,103.8441,6.060162e-5,104.0211,0
96,0.001448613,104.1353,6.060162e-5,104.3121,0
97,0.001448613,104.4297,6.060162e-5,104.6162,0
98,0.001448613,104.7418,6.060162e-5,104.9348,0
99,0.001448613,105.0569,6.060162e-5,105.2441,0
100,0.001448613,105.3531,6.060162e-5,105.5302,0
101,0.001448613,105.6526,6.060162e-5,105.8383,0
102,0.001448613,105.9563,6.060162e-5,106.1356,0
103,0.001448613,106.2568,6.060162e-5,106.444,0
104,0.001448613,106.5616,6.060162e-5,106.7357,0
105,0.001448613,106.8543,6.060162e-5,107.039,0
106,0.001448613,107.1693,6.060162e-5,107.3486,0
107,0.001448613,107.4605,6.060162e-5,107.6418,0
108,0.001448613,107.7939,6.060162e-5,107.9689,0
109,0.001448613,108.1085,6.060162e-5,108.298,0
110,0.001448613,108.4222,6.060162e-5,108.606,0
111,0.001448613,108.7479,6.060162e-5,108.9398,0
112,0.001448613,109.0419,6.060162e-5,109.2391,0
113,0.001448613,109.355,6.060162e-5,109.562,0
114,0.001448613,109.6858,6.060162e-5,109.8786,0
115,0.001448613,109.9936,6.060162e-5,110.1836,0
116,0.001448613,110.3059,6.060162e-5,110.5148,0
117,0.001448613,110.6168,6.060162e-5,110.7979,0
118,0.001448613,110.9236,6.060162e-5,111.1084,0
119,0.001448613,111.2265,6.060162e-5,111.3985,0
120,0.001448613,111.5178,6.060162e-5,111.6932,0
121,0.001448613,111.8216,6.060162e-5,112.0228,0
122,0.001448613,112.1211,6.060162e-5,112.3066,0
123,0.001448613,112.4358,6.060162e-5,112.6213,0
124,0.001448613,112.7451,6.060162e-5,112.9168,0
125,0.001448613,113.0409,6.060162e-5,113.2222,0
126,0.001448613,113.3448,6.060162e-5,113.5156,0
127,0.001448613,113.6735,6.060162e-5,113.8501,0
128,0.001448613,113.9868,6.060162e-5,114.1712,0
129,0.001448613,114.2829,6.060162e-5,114.4735,0
130,0.001448613,114.6082,6.060162e-5,114.869,0
131,0.001448613,114.9824,6.060162e-5,115.2096,0
132,0.001448613,115.3517,6.060162e-5,115.5396,0
133,0.001448613,115.6765,6.060162e-5,115.8639,0
134,0.001448613,116.0058,6.060162e-5,116.2028,0
135,0.001448613,116.3346,6.060162e-5,116.5764,0
136,0.001448613,116.6538,6.060162e-5,116.829,0
137,0.001448613,116.95,6.060162e-5,117.156,0
138,0.001448613,117.2561,6.060162e-5,117.4432,0
139,0.001448613,117.5601,6.060162e-5,117.7453,0
140,0.001448613,117.8584,6.060162e-5,118.0347,0
141,0.001448613,118.1731,6.060162e-5,118.3945,0
142,0.001448613,118.4715,6.060162e-5,118.6656,0
143,0.001448613,118.7758,6.060162e-5,118.9571,0
144,0.001448613,119.0631,6.060162e-5,119.2372,0
145,0.001448613,119.3764,6.060162e-5,119.5595,0
146,0.001448613,119.6868,6.060162e-5,119.8928,0
147,0.001430538,120.0047,6.279277e-5,120.1881,0
148,0.001430538,120.3194,6.279277e-5,120.488,0
149,0.001430538,120.6167,6.279277e-5,120.8131,0
150,0.001412413,120.9205,6.218916e-5,121.1077,0
151,0.001412413,121.2103,6.218916e-5,121.389,0
152,0.001412413,121.4918,6.218916e-5,121.6721,0
153,0.001398451,121.7344,6.106249e-5,121.9343,0
154,0.00139423,121.8965,6.094281e-5,122.0779,0
155,0.00139423,122.0645,6.094281e-5,122.2365,0
156,0.0013853,122.2142,6.198228e-5,122.388,0
157,0.001378113,122.3837,6.198172e-5,122.567,0
158,0.001369108,122.542,6.173774e-5,122.7205,0
159,0.001369029,122.696,6.179298e-5,122.8811,0
160,0.001369029,122.8525,6.179298e-5,123.0366,0
161,0.001364964,122.9936,6.205134e-5,123.1766,0
162,0.001364964,123.1506,6.205134e-5,123.3283,0
163,0.001364964,123.2952,6.205134e-5,123.4911,0
164,0.001364916,123.4376,6.212027e-5,123.6287,0
165,0.001364903,123.5966,6.210658e-5,123.7922,0
166,0.001364832,123.7657,6.230129e-5,123.9543,0
167,0.001364832,123.9372,6.230129e-5,124.1188,0
168,0.001361735,124.1008,6.212952e-5,124.2972,0
169,0.001361721,124.2708,6.211583e-5,124.4433,0
170,0.001361721,124.5296,6.211583e-5,124.7129,0
171,0.001361603,124.808,6.237947e-5,124.9779,0
172,0.00136159,125.0524,6.236578e-5,125.2418,0
173,0.00136159,125.2938,6.236578e-5,125.4844,0
174,0.001361579,125.4551,6.213583e-5,125.6387,0
175,0.001361579,125.6069,6.213583e-5,125.7966,0
176,0.001361579,125.7605,6.213583e-5,125.9335,0
177,0.001361579,125.915,6.213583e-5,126.0995,0
178,0.001361579,126.0787,6.213583e-5,126.2642,0
179,0.001361579,126.2545,6.213583e-5,126.4508,0
180,0.001361571,126.43,6.208275e-5,126.614,0
181,0.001361571,126.5863,6.208275e-5,126.7755,0
182,0.001361571,126.7625,6.208275e-5,126.9456,0
183,0.001361571,126.9673,6.208275e-5,127.1577,0
184,0.001361571,127.173,6.208275e-5,127.4019,0
185,0.001361566,127.4279,6.231271e-5,127.6016,0
186,0.001361566,127.6376,6.231271e-5,127.8254,0
187,0.001361566,127.8749,6.231271e-5,128.0705,0
188,0.001361566,128.1554,6.231271e-5,128.342,0
189,0.001361566,128.4525,6.231271e-5,128.6435,0
190,0.001361566,128.7195,6.231271e-5,128.903,0
191,0.001361566,129.0057,6.231271e-5,129.1763,0
192,0.001361566,129.2107,6.231271e-5,129.4052,0
193,0.001361566,129.3598,6.231271e-5,129.5622,0
194,0.001361566,129.488,6.231271e-5,129.6882,0
195,0.001361566,129.6272,6.231271e-5,129.8061,0
196,0.001361566,129.8953,6.231271e-5,130.0691,0
197,0.001361566,130.047,6.231271e-5,130.2281,0
198,0.001361566,130.1999,6.231271e-5,130.3926,0
199,0.001361566,130.3425,6.231271e-5,130.5482,0
200,0.001361566,130.4949,6.231271e-5,130.6749,0
201,0.001361566,130.6236,6.231271e-5,130.8284,0
202,0.001361566,130.7605,6.231271e-5,130.942,0
203,0.001361566,130.8941,6.231271e-5,131.0779,0
204,0.001361566,131.031,6.231271e-5,131.2237,0
205,0.001361566,131.1709,6.231271e-5,131.3658,0
206,0.001361566,131.3098,6.231271e-5,131.4943,0
207,0.001361566,131.4415,6.231271e-5,131.6152,0
208,0.001361566,131.5714,6.231271e-5,131.778,0
209,0.001361566,131.7105,6.231271e-5,131.9055,0
210,0.001361566,131.8467,6.231271e-5,132.0378,0
211,0.001361566,131.9832,6.231271e-5,132.2194,0
212,0.001361566,132.1333,6.231271e-5,132.3161,0
213,0.001361566,132.2609,6.231271e-5,132.4392,0
214,0.001361566,132.4102,6.231271e-5,132.6072,0
215,0.001361566,132.5506,6.231271e-5,132.7289,0
216,0.001361566,132.6809,6.231271e-5,132.8602,0
217,0.001361566,132.8198,6.231271e-5,133.0039,0
218,0.001361566,132.9511,6.231271e-5,133.1226,0
219,0.001361566,133.0846,6.231271e-5,133.2982,0
220,0.001361566,133.2171,6.231271e-5,133.4104,0
221,0.001361566,133.3586,6.231271e-5,133.5384,0
222,0.001361566,133.4976,6.231271e-5,133.6886,0
223,0.001361566,133.628,6.231271e-5,133.8072,0
224,0.001361566,133.7699,6.231271e-5,133.9824,0
225,0.001361566,133.8982,6.231271e-5,134.0979,0
226,0.001361566,134.0324,6.231271e-5,134.2169,0
227,0.001361566,134.1794,6.231271e-5,134.3595,0
228,0.001361566,134.3118,6.231271e-5,134.4951,0
229,0.001361566,134.4488,6.231271e-5,134.6263,0
230,0.001361566,134.5908,6.231271e-5,134.7727,0
231,0.001361566,134.7572,6.231271e-5,134.9475,0
232,0.001361566,134.8764,6.231271e-5,135.1006,0
233,0.001361566,135.0038,6.231271e-5,135.2004,0
234,0.001361566,135.1353,6.231271e-5,135.3392,0
235,0.001361566,135.2694,6.231271e-5,135.4472,0
236,0.001361566,135.4057,6.231271e-5,135.6006,0
237,0.001361566,135.5376,6.231271e-5,135.7157,0
238,0.001361566,135.6761,6.231271e-5,135.8571,0
239,0.001361566,135.8096,6.231271e-5,135.9888,0
240,0.001361566,135.9464,6.231271e-5,136.1312,0
241,0.001361566,136.0764,6.231271e-5,136.264,0
242,0.001361566,136.2074,6.231271e-5,136.3819,0
243,0.001361566,136.3344,6.231271e-5,136.518,0
244,0.001361566,136.4594,6.231271e-5,136.6521,0
245,0.001361566,136.5894,6.231271e-5,136.7937,0
246,0.001361566,136.7228,6.231271e-5,136.9257,0
247,0.001361566,136.8539,6.231271e-5,137.0509,0
248,0.001361566,136.9831,6.231271e-5,137.1772,0
249,0.001361566,137.1108,6.231271e-5,137.3555,0
250,0.001361566,137.2519,6.231271e-5,137.4441,0
251,0.001361566,137.3881,6.231271e-5,137.6007,0
252,0.001361566,137.5166,6.231271e-5,137.7243,0
253,0.001361566,137.6584,6.231271e-5,137.8505,0
254,0.001361566,137.7946,6.231271e-5,138.0127,0
255,0.001361566,137.915,6.231271e-5,138.1064,0
256,0.001361566,138.0451,6.231271e-5,138.233,0
257,0.001361566,138.1728,6.231271e-5,138.3687,0
258,0.001361566,138.3002,6.231271e-5,138.4852,0
259,0.001361566,138.4282,6.231271e-5,138.6159,0
260,0.001361566,138.5491,6.231271e-5,138.7433,0
261,0.001361566,138.6889,6.231271e-5,138.8816,0
262,0.001361566,138.8208,6.231271e-5,139.0128,0
263,0.001361566,138.9502,6.231271e-5,139.165,0
264,0.001361566,139.0794,6.231271e-5,139.2906,0
265,0.001361566,139.2049,6.231271e-5,139.4042,0
266,0.001361566,139.3319,6.231271e-5,139.5268,0
267,0.001361566,139.4649,6.231271e-5,139.6517,0
268,0.001361566,139.5877,6.231271e-5,139.7799,0
269,0.001361566,139.7281,6.231271e-5,139.9401,0
270,0.001361566,139.8566,6.231271e-5,140.0417,0
271,0.001361566,139.9848,6.231271e-5,140.1623,0
272,0.001361566,140.113,6.231271e-5,140.3223,0
273,0.001361566,140.2595,6.231271e-5,140.4339,0
274,0.001361566,140.3844,6.231271e-5,140.5792,0
275,0.001361566,140.5134,6.231271e-5,140.7131,0
276,0.001361566,140.641,6.231271e-5,140.8203,0
277,0.001361566,140.7652,6.231271e-5,140.9588,0
278,0.001361566,140.89,6.231271e-5,141.0902,0
279,0.001361566,141.0155,6.231271e-5,141.2232,0
280,0.001361566,141.138,6.231271e-5,141.3179,0
281,0.001361566,141.2665,6.231271e-5,141.4605,0
282,0.001361566,141.4009,6.231271e-5,141.5901,0
283,0.001361566,141.5323,6.231271e-5,141.7185,0
284,0.001361566,141.6594,6.231271e-5,141.8378,0
285,0.001361566,141.7825,6.231271e-5,141.9566,0
286,0.001361566,141.9151,6.231271e-5,142.0907,0
287,0.001361566,142.0434,6.231271e-5,142.2255,0
288,0.001361566,142.1695,6.231271e-5,142.4121,0
289,0.001361566,142.3008,6.231271e-5,142.5008,0
290,0.001361566,142.4224,6.231271e-5,142.6019,0
291,0.001361566,142.5432,6.231271e-5,142.749,0
292,0.001361566,142.6728,6.231271e-5,142.8557,0
293,0.001361566,142.7994,6.231271e-5,142.9834,0
294,0.001361566,142.9226,6.231271e-5,143.115,0
295,0.001361566,143.0354,6.231271e-5,143.2276,0
296,0.001361566,143.1565,6.231271e-5,143.338,0
297,0.001361566,143.2778,6.231271e-5,143.4535,0
298,0.001361566,143.5624,6.231271e-5,143.7477,0
299,0.001361566,143.6888,6.231271e-5,143.8732,0
300,0.001361566,143.8076,6.231271e-5,143.9894,0
301,0.001361566,143.9394,6.231271e-5,144.1486,0
302,0.001361566,144.0664,6.231271e-5,144.2424,0
303,0.001361566,144.1892,6.231271e-5,144.383,0
304,0.001361566,144.3248,6.231271e-5,144.5124,0
305,0.001361566,144.4534,6.231271e-5,144.6347,0
306,0.001361566,144.5807,6.231271e-5,144.7693,0
307,0.001361566,144.7049,6.231271e-5,144.876,0
308,0.001361566,144.828,6.231271e-5,145.0065,0
309,0.001361566,144.9499,6.231271e-5,145.1652,0
310,0.001361566,145.0923,6.231271e-5,145.2762,0
311,0.001361566,145.2122,6.231271e-5,145.3847,0
312,0.001361566,145.3377,6.231271e-5,145.5257,0
313,0.001361566,145.4694,6.231271e-5,145.6659,0
314,0.001361566,145.5969,6.231271e-5,145.7801,0
315,0.001361566,145.7304,6.231271e-5,145.9265,0
316,0.001361566,145.8567,6.231271e-5,146.0423,0
317,0.001361566,145.9827,6.231271e-5,146.1746,0
318,0.001361566,146.1093,6.231271e-5,146.2881,0
319,0.001361566,146.2372,6.231271e-5,146.4346,0
320,0.001361566,146.3711,6.231271e-5,146.5476,0
321,0.001361566,146.5006,6.231271e-5,146.6731,0
322,0.001361566,146.629,6.231271e-5,146.8398,0
323,0.001361566,146.7507,6.231271e-5,146.9559,0
324,0.001361566,146.8787,6.231271e-5,147.0855,0
325,0.001361566,147.0108,6.231271e-5,147.1981,0
326,0.001361566,147.1293,6.231271e-5,147.3172,0
327,0.001361566,147.2573,6.231271e-5,147.449,0
328,0.001361566,147.3846,6.231271e-5,147.5633,0
329,0.001361566,147.5145,6.231271e-5,147.6959,0
330,0.001361566,147.638,6.231271e-5,147.8172,0
331,0.001361566,147.7617,6.231271e-5,147.946,0
332,0.001361566,147.8893,6.231271e-5,148.0719,0
333,0.001361566,148.0156,6.231271e-5,148.2063,0
334,0.001361566,148.1329,6.231271e-5,148.3188,0
335,0.001361566,148.2615,6.231271e-5,148.4644,0
336,0.001361566,148.3868,6.231271e-5,148.5949,0
337,0.001361566,148.5203,6.231271e-5,148.7246,0
338,0.001361566,148.6405,6.231271e-5,148.8567,0
339,0.001361566,148.7653,6.231271e-5,148.953,0
340,0.001361566,148.8913,6.231271e-5,149.0831,0
341,0.001361566,149.0305,6.231271e-5,149.2151,0
342,0.001361566,149.1492,6.231271e-5,149.3347,0
343,0.001361566,149.274,6.231271e-5,149.4529,0
344,0.001361566,149.3997,6.231271e-5,149.5952,0
345,0.001361566,149.5228,6.231271e-5,149.7147,0
346,0.001361566,149.6485,6.231271e-5,149.8341,0
347,0.001361566,149.7727,6.231271e-5,149.9568,0
348,0.001361566,149.8963,6.231271e-5,150.0921,0
349,0.001361566,150.0228,6.231271e-5,150.2146,0
350,0.001361566,150.1413,6.231271e-5,150.3338,0
351,0.001361566,150.269,6.231271e-5,150.446,0
352,0.001361566,150.3877,6.231271e-5,150.5687,0
353,0.001361566,150.5181,6.231271e-5,150.7029,0
354,0.001361566,150.6445,6.231271e-5,150.8465,0
355,0.001361566,150.773,6.231271e-5,150.9624,0
356,0.001361566,150.8989,6.231271e-5,151.0791,0
357,0.001361566,151.0402,6.231271e-5,151.2236,0
358,0.001361566,151.1784,6.231271e-5,151.3575,0
359,0.001361566,151.3016,6.231271e-5,151.4948,0
360,0.001361566,151.4197,6.231271e-5,151.588,0
361,0.001361566,151.5463,6.231271e-5,151.7482,0
362,0.001361566,151.6683,6.231271e-5,151.8527,0
363,0.001361566,151.7955,6.231271e-5,151.9661,0
364,0.001361566,151.9165,6.231271e-5,152.1033,0
365,0.001361566,152.0453,6.231271e-5,152.2304,0
366,0.001361566,152.1737,6.231271e-5,152.3656,0
367,0.001361566,152.2929,6.231271e-5,152.4732,0
368,0.001361566,152.4194,6.231271e-5,152.6118,0
369,0.001361566,152.5364,6.231271e-5,152.7297,0
370,0.001361566,152.6634,6.231271e-5,152.862,0
371,0.001361566,152.7883,6.231271e-5,152.971,0
372,0.001361566,152.9152,6.231271e-5,153.0942,0
373,0.001361566,153.0438,6.231271e-5,153.2189,0
374,0.001361566,153.1676,6.231271e-5,153.3509,0
375,0.001361566,153.2867,6.231271e-5,153.4805,0
376,0.001361566,153.4183,6.231271e-5,153.5979,0
377,0.001361566,153.553,6.231271e-5,153.7387,0
378,0.001361566,153.6706,6.231271e-5,153.8496,0
379,0.001361566,153.7907,6.231271e-5,153.9815,0
380,0.001361566,153.9189,6.231271e-5,154.1093,0
381,0.001361566,154.0544,6.231271e-5,154.2401,0
382,0.001361566,154.1816,6.231271e-5,154.3776,0
383,0.001361566,154.3034,6.231271e-5,154.5005,0
384,0.001361566,154.4303,6.231271e-5,154.6135,0
385,0.001361566,154.5514,6.231271e-5,154.7486,0
386,0.001361566,154.6897,6.231271e-5,154.8801,0
387,0.001361566,154.8169,6.231271e-5,155.0077,0
388,0.001361566,154.938,6.231271e-5,155.1138,0
389,0.001361566,155.0674,6.231271e-5,155.2552,0
390,0.001361566,155.1951,6.231271e-5,155.3846,0
391,0.001361566,155.3133,6.231271e-5,155.4943,0
392,0.001361566,155.4392,6.231271e-5,155.6409,0
393,0.001361566,155.573,6.231271e-5,155.767,0
394,0.001361566,155.6915,6.231271e-5,155.8767,0
395,0.001361566,155.8174,6.231271e-5,156.0038,0
396,0.001361566,155.9447,6.231271e-5,156.135,0
397,0.001361566,156.0687,6.231271e-5,156.2543,0
398,0.001361566,156.1995,6.231271e-5,156.3687,0
399,0.001361566,156.329,6.231271e-5,156.5406,0
400,0.001361566,156.457,6.231271e-5,156.6352,0
401,0.001361566,156.5874,6.231271e-5,156.7614,0
402,0.001361566,156.728,6.231271e-5,156.9109,0
403,0.001361566,156.855,6.231271e-5,157.0458,0
404,0.001361566,156.9827,6.231271e-5,157.1608,0
405,0.001361566,157.1095,6.231271e-5,157.2892,0
406,0.001361566,157.2421,6.231271e-5,157.447,0
407,0.001361566,157.3596,6.231271e-5,157.5348,0
408,0.001361566,157.4886,6.231271e-5,157.6698,0
409,0.001361566,157.6099,6.231271e-5,157.7843,0
410,0.001361566,157.7343,6.231271e-5,157.9136,0
411,0.001361566,157.8689,6.231271e-5,158.0437,0
412,0.001361566,157.9933,6.231271e-5,158.1728,0
413,0.001361566,158.1124,6.231271e-5,158.2962,0
414,0.001361566,158.2423,6.231271e-5,158.4238,0
415,0.001361566,158.3706,6.231271e-5,158.5798,0
416,0.001361566,158.4928,6.231271e-5,158.6815,0
417,0.001361566,158.621,6.231271e-5,158.7912,0
418,0.001361566,158.7495,6.231271e-5,158.9393,0
419,0.001361566,158.893,6.231271e-5,159.1063,0
420,0.001361566,159.0298,6.231271e-5,159.249,0
421,0.001361566,159.163,6.231271e-5,159.4472,0
422,0.001361566,159.3113,6.231271e-5,159.5364,0
423,0.001361566,159.483,6.231271e-5,159.761,0
424,0.001361566,159.6305,6.231271e-5,159.8107,0
425,0.001361566,159.7553,6.231271e-5,159.9713,0
426,0.001361566,159.8781,6.231271e-5,160.0607,0
427,0.001361566,160.005,6.231271e-5,160.2147,0
428,0.001361566,160.144,6.231271e-5,160.3562,0
429,0.001361566,160.2658,6.231271e-5,160.456,0
430,0.001361566,160.3874,6.231271e-5,160.5726,0
431,0.001361566,160.5045,6.231271e-5,160.6767,0
432,0.001361566,160.627,6.231271e-5,160.8213,0
433,0.001361566,160.7503,6.231271e-5,160.9336,0
434,0.001361566,160.8762,6.231271e-5,161.058,0
435,0.001361566,160.9939,6.231271e-5,161.1777,0
436,0.001361566,161.1215,6.231271e-5,161.3225,0
437,0.001361566,161.2427,6.231271e-5,161.4242,0
438,0.001361566,161.3623,6.231271e-5,161.5388,0
439,0.001361566,161.4886,6.231271e-5,161.6676,0
440,0.001361566,161.6109,6.231271e-5,161.7994,0
441,0.001361566,161.7377,6.231271e-5,161.9373,0
442,0.001361566,161.8667,6.231271e-5,162.0431,0
443,0.001361566,161.9943,6.231271e-5,162.1756,0
444,0.001361566,162.1072,6.231271e-5,162.2926,0
445,0.001361566,162.2254,6.231271e-5,162.415,0
446,0.001361566,162.36,6.231271e-5,162.5878,0
447,0.001361566,162.4843,6.231271e-5,162.6644,0
448,0.001361566,162.6057,6.231271e-5,162.7871,0
449,0.001361566,162.728,6.231271e-5,162.9192,0
450,0.001361566,162.8505,6.231271e-5,163.0571,0
451,0.001361566,162.9752,6.231271e-5,163.1592,0
452,0.001361566,163.0917,6.231271e-5,163.2937,0
453,0.001361566,163.2178,6.231271e-5,163.4,0
454,0.001361566,163.3376,6.231271e-5,163.5209,0
455,0.001361566,163.4698,6.231271e-5,163.654,0
456,0.001361566,163.5949,6.231271e-5,163.7777,0
457,0.001361566,163.7297,6.231271e-5,163.9118,0
458,0.001361566,163.8631,6.231271e-5,164.0708,0
459,0.001361566,163.9879,6.231271e-5,164.1753,0
460,0.001361566,164.1048,6.231271e-5,164.3028,0
461,0.001361566,164.2374,6.231271e-5,164.4127,0
462,0.001361566,164.3617,6.231271e-5,164.5524,0
463,0.001361566,164.4908,6.231271e-5,164.6742,0
464,0.001361566,164.6093,6.231271e-5,164.78,0
465,0.001361566,164.7302,6.231271e-5,164.9308,0
466,0.001361566,164.8552,6.231271e-5,165.0437,0
467,0.001361566,164.9795,6.231271e-5,165.1629,0
468,0.001361566,165.1007,6.231271e-5,165.2819,0
469,0.001361566,165.2215,6.231271e-5,165.3997,0
470,0.001361566,165.3454,6.231271e-5,165.5408,0
471,0.001361566,165.4736,6.231271e-5,165.6874,0
472,0.001361566,165.612,6.231271e-5,165.7962,0
473,0.001361566,165.7339,6.231271e-5,165.913,0
474,0.001361566,165.853,6.231271e-5,166.0516,0
475,0.001361566,165.9714,6.231271e-5,166.1463,0
476,0.001361566,166.0961,6.231271e-5,166.2865,0
477,0.001361566,166.2157,6.231271e-5,166.4131,0
478,0.001361566,166.3412,6.231271e-5,166.5183,0
479,0.001361566,166.4578,6.231271e-5,166.6327,0
480,0.001361566,166.583,6.231271e-5,166.7547,0
481,0.001361566,166.7329,6.231271e-5,166.9201,0
482,0.001361566,166.8577,6.231271e-5,167.036,0
483,0.001361566,166.9755,6.231271e-5,167.1688,0
484,0.001361566,167.114,6.231271e-5,167.3153,0
485,0.001361566,167.2344,6.231271e-5,167.4174,0
486,0.001361566,167.3587,6.231271e-5,167.5479,0
487,0.001361566,167.4758,6.231271e-5,167.6747,0
488,0.001361566,167.5914,6.231271e-5,167.771,0
489,0.001361566,167.7158,6.231271e-5,167.9006,0
490,0.001361566,167.8394,6.231271e-5,168.0324,0
491,0.001361566,167.9763,6.231271e-5,168.1751,0
492,0.001361566,168.0906,6.231271e-5,168.2715,0
493,0.001361566,168.2086,6.231271e-5,168.3852,0
494,0.001361566,168.3365,6.231271e-5,168.5285,0
495,0.001361566,168.4546,6.231271e-5,168.6417,0
496,0.001361566,168.5742,6.231271e-5,168.7789,0
497,0.001361566,168.7079,6.231271e-5,168.913,0
498,0.001361566,168.8269,6.231271e-5,169.0178,0
499,0.001361566,168.9523,6.231271e-5,169.1288,0
500,0.001361566,169.0693,6.231271e-5,169.2568,0
501,0.001361566,169.1872,6.231271e-5,169.3615,0
