generation,GA_MSE,GA_time,HA_MSE,HA_time,run_id
133,0.9599526,264.3367,0.5511195,264.5959,0
134,1.033006,264.9258,0.5511195,265.1824,0
135,0.9545145,265.5603,0.5571891,265.8132,0
136,0.9680796,266.1407,0.5571891,266.3954,0
137,0.9759482,266.7248,0.5571891,266.9769,0
138,0.9760298,267.3559,0.5480322,267.7359,0
139,0.9894625,267.9663,0.5571891,268.2055,0
140,0.9697288,268.5399,0.5571891,268.793,0
141,0.9568755,269.171,0.5571891,269.4189,0
142,0.9511297,269.8466,0.5571891,270.1051,0
143,0.9850767,270.4883,0.5571891,270.7382,0
144,1.015583,271.1142,0.5662066,271.3654,0
145,0.9632127,271.717,0.5571891,271.9549,0
146,0.9896626,272.3344,0.5605753,272.5904,0
147,0.985524,272.9226,0.5571891,273.1628,0
148,0.9570197,273.5731,0.5571891,273.8536,0
149,0.9529997,274.2629,0.5571891,274.5042,0
150,0.9950459,274.8749,0.5604904,275.1583,0
151,0.9578589,275.4783,0.5571891,275.7249,0
152,0.9537114,276.0941,0.5571891,276.3396,0
153,0.957764,276.7512,0.5571891,276.9859,0
154,0.966558,277.4013,0.5571891,277.6398,0
155,0.9570749,277.9806,0.5571891,278.2263,0
156,0.951448,278.5651,0.5571891,278.8108,0
157,0.9520648,279.2438,0.5571891,279.5148,0
158,0.956285,279.9144,0.5571891,280.1671,0
159,0.9906757,280.4909,0.5571891,280.7345,0
160,1.0113,281.0868,0.5611096,281.3407,0
161,0.9701899,281.6921,0.5571891,281.9348,0
162,1.013391,282.2631,0.5520384,282.7312,0
163,1.007625,282.9112,0.5571891,283.1631,0
164,0.9796146,283.4896,0.5571891,283.738,0
165,0.9603917,284.0934,0.5571891,284.3492,0
166,0.9582573,284.7264,0.5571891,285.0039,0
167,0.9552287,285.3796,0.5571891,285.6293,0
168,0.9734439,286.0568,0.5571891,286.3024,0
169,0.958312,286.6679,0.5571891,286.9161,0
170,0.9953631,287.3246,0.5571891,287.5738,0
171,1.043589,287.9557,0.5666011,288.2552,0
172,0.9554051,288.5853,0.5571891,288.8196,0
173,0.9534784,289.2323,0.5571891,289.497,0
174,0.954846,289.8672,0.5571891,290.1169,0
175,0.9574437,290.4986,0.5571891,290.7351,0
176,0.9941403,291.0572,0.5520977,291.3449,0
177,0.9550487,291.6584,0.5571891,291.9002,0
178,0.9802985,292.2264,0.5571891,292.4613,0
179,0.9522336,293.0031,0.5571891,293.2933,0
180,0.9544852,293.8801,0.5571891,294.2549,0
181,0.9772099,294.6282,0.5702531,294.8868,0
182,1.009016,295.3368,0.5571891,295.6022,0
183,0.956816,296.0517,0.5571891,296.4718,0
184,0.9614093,296.8314,0.5571891,297.1855,0
185,0.9533783,298.2491,0.5571891,298.861,0
186,0.9571561,299.2946,0.5571891,299.6422,0
187,0.9527143,300.1835,0.5571891,300.5558,0
188,0.9523614,300.9876,0.5571891,301.4345,0
189,0.9517331,301.7882,0.5571891,302.2527,0
190,0.956706,302.6607,0.5571891,302.9412,0
191,0.9704891,303.4567,0.5571891,303.7599,0
192,1.00787,304.1801,0.5582793,304.5512,0
193,0.9569764,305.1339,0.5571891,305.5373,0
194,0.9540501,306.1119,0.5571891,306.5073,0
195,0.9500657,306.8323,0.5571891,307.1721,0
196,0.9596873,307.6664,0.5571891,308.0936,0
197,0.9488895,308.6607,0.5571891,309.1095,0
198,0.9641184,309.3469,0.5571891,309.799,0
199,0.952242,310.306,0.5571891,310.6688,0
200,0.9761178,311.7424,0.5571891,312.2905,0
201,1.036777,312.7649,0.5677998,313.2731,0
202,0.9617098,313.4351,0.5571891,313.8515,0
203,0.9600069,314.1732,0.5571891,314.5617,0
204,0.9543055,314.9706,0.5571891,315.3331,0
205,0.9886192,315.6306,0.5571891,315.9023,0
206,0.9528827,316.2561,0.5571891,316.5401,0
207,0.9534864,316.8685,0.5571891,317.1233,0
208,0.9776135,317.5909,0.5571891,317.9232,0
209,0.9568192,318.2908,0.5571891,318.529,0
210,0.9537836,318.9192,0.5571891,319.1752,0
211,0.9545711,319.5583,0.5571891,319.8087,0
212,0.9516118,320.1925,0.5571891,320.4514,0
213,0.9529512,320.8186,0.5571891,321.0806,0
214,0.9581216,321.4902,0.5571891,321.7376,0
215,0.9634318,322.1117,0.5571891,322.37,0
216,0.953044,322.7824,0.5571891,323.0353,0
217,0.9604433,323.4211,0.5571891,323.6926,0
218,0.9525509,324.0907,0.5571891,324.3284,0
219,1.024391,324.706,0.5571891,325.0386,0
220,0.9511841,325.3061,0.5571891,325.5794,0
221,0.9544915,325.9517,0.5571891,326.2258,0
222,0.9578344,326.5777,0.5571891,326.8232,0
223,0.9582915,327.1775,0.5571891,327.4697,0
224,0.961785,328.0435,0.5571891,328.4465,0
225,0.9539035,328.6613,0.5571891,329.0472,0
226,0.9542974,329.8618,0.5571891,330.117,0
227,0.9626292,330.4776,0.5571891,330.7462,0
228,1.011447,331.0938,0.5571891,331.3479,0
229,0.9922562,331.7409,0.5571891,331.9887,0
230,0.9544729,332.4155,0.559678,332.6802,0
231,0.9531209,333.0385,0.5571891,333.2971,0
232,0.9560845,333.6394,0.5571891,333.9166,0
233,0.9507756,334.2705,0.5571891,334.5452,0
234,0.9575324,334.8847,0.5571891,335.1273,0
235,0.9737331,335.4985,0.5571891,335.7615,0
236,0.9969014,336.1102,0.565295,336.3975,0
237,0.9692499,336.7191,0.5571891,336.9673,0
238,0.9580152,337.3375,0.5650428,337.6101,0
239,0.9481052,338.0588,0.5571891,338.3522,0
240,0.9763817,338.9075,0.5571891,339.2764,0
241,0.9676667,339.5309,0.5571891,339.7917,0
242,0.9519697,340.1613,0.5571891,340.4217,0
243,0.9572269,340.7503,0.5571891,341.032,0
244,0.9758713,341.3935,0.5571891,341.7707,0
245,1.013647,342.0802,0.5613271,342.439,0
246,0.9529959,342.7557,0.5571891,343.0426,0
247,0.9512588,343.4365,0.5571891,343.7083,0
248,0.9629686,344.1054,0.5571891,344.3541,0
249,0.95504,344.7047,0.5571891,344.9694,0
250,0.9606103,345.3128,0.5571891,345.5982,0
251,0.9515351,345.949,0.5571891,346.2023,0
252,0.9794932,346.5991,0.5687769,347.0107,0
253,0.968279,347.1983,0.5571891,347.4348,0
254,0.9527237,347.8308,0.5571891,348.0926,0
255,1.009853,348.4159,0.5701497,348.6632,0
256,0.9613328,349.015,0.5571891,349.3298,0
257,0.9492641,349.6232,0.5571891,349.8661,0
258,0.9595192,350.1855,0.5571891,350.4576,0
259,1.032376,350.8102,0.5589398,351.2552,0
260,0.9617671,351.3917,0.5571891,351.6976,0
261,1.011062,352.0551,0.5548045,352.4744,0
262,0.9537076,352.6164,0.5571891,352.8804,0
263,0.9617656,353.3233,0.5571891,353.5994,0
264,0.9515156,353.887,0.5571891,354.1501,0
265,0.95272,354.4811,0.5571891,354.7247,0
266,0.9629383,355.0859,0.5571891,355.3703,0
267,0.9537157,355.6982,0.5571891,355.9412,0
268,1.003934,356.2883,0.5649499,356.5937,0
269,0.9555696,356.8603,0.5571891,357.0954,0
270,0.9549596,357.4725,0.5571891,357.7278,0
271,0.9548794,358.0963,0.5571891,358.3363,0
272,0.9564937,358.7169,0.5571891,358.9682,0
273,1.006592,359.3241,0.5672351,359.6748,0
274,0.9491008,360.0592,0.5571891,360.3039,0
275,0.9570282,360.6968,0.5571891,360.9467,0
276,0.9856431,361.2611,0.5571891,361.5589,0
277,0.9498587,361.8616,0.5571891,362.1142,0
278,1.01262,362.4703,0.5600134,362.7291,0
279,0.9668917,363.1198,0.5571891,363.3855,0
280,0.9574053,363.7382,0.5571891,363.981,0
281,0.9887131,364.382,0.5571891,364.6188,0
282,0.9652767,364.9646,0.5571891,365.2427,0
283,0.9561203,365.6061,0.5571891,365.8593,0
284,0.9731731,366.2343,0.5571891,366.4846,0
285,0.9525107,366.8808,0.5571891,367.1493,0
286,0.9562765,367.4451,0.5571891,367.6993,0
287,0.9553859,368.0373,0.5571891,368.327,0
288,0.951726,368.649,0.5571891,368.9083,0
289,0.9525562,369.3246,0.5571891,369.5908,0
290,0.9659248,369.9502,0.5614882,370.2163,0
291,0.9823419,370.6247,0.55327,370.8972,0
292,0.9653357,371.2005,0.5485952,371.4822,0
293,0.964535,371.8192,0.5571891,372.0643,0
294,0.9505291,372.4126,0.5571891,372.6437,0
295,0.9563912,373.0005,0.5571891,373.2532,0
296,0.9516005,373.6211,0.5571891,373.8781,0
297,0.9511824,374.217,0.5571891,374.4661,0
298,0.9550941,374.868,0.5571891,375.1173,0
299,0.9529711,375.4624,0.5571891,375.7133,0
300,0.9594508,376.0389,0.5571891,376.2939,0
301,0.9797617,376.6758,0.5571891,376.9361,0
302,0.9985619,377.3268,0.5726701,377.6842,0
303,0.9526866,377.8942,0.5571891,378.1517,0
304,0.9543619,378.5487,0.5571891,378.7967,0
305,0.9882381,379.135,0.5571891,379.3937,0
306,0.9561429,379.7322,0.5571891,379.9734,0
307,0.9609688,380.3826,0.5571891,380.6219,0
308,1.015621,380.9817,0.5585613,381.3052,0
309,0.9528343,381.5425,0.5571891,381.7925,0
310,0.9520073,382.1519,0.5571891,382.3966,0
311,0.9479103,382.7499,0.5571891,382.994,0
312,0.94795,383.317,0.5666812,383.5931,0
313,0.9733131,383.9337,0.5571891,384.1687,0
314,0.9524872,384.5488,0.5571891,384.7864,0
315,0.9562454,385.1389,0.5571891,385.3849,0
316,0.9532452,385.8079,0.5571891,386.0435,0
317,0.9839824,386.4366,0.5540245,386.7221,0
318,0.9547185,386.9952,0.5571891,387.2302,0
319,0.9556243,387.6099,0.5571891,387.871,0
320,0.9494355,388.2204,0.5571891,388.4638,0
321,0.9593345,388.8797,0.5571891,389.1405,0
322,0.9561093,389.4618,0.5571891,389.7163,0
323,0.9555019,390.0418,0.5571891,390.276,0
324,0.949211,390.6351,0.5571891,390.8908,0
325,0.9512568,391.2693,0.5571891,391.5207,0
326,0.9669015,391.9019,0.5504942,392.2389,0
327,0.967728,392.5189,0.5571891,392.7689,0
328,0.9525924,393.1377,0.5571891,393.3959,0
329,0.9615527,393.71,0.5571891,393.9739,0
330,0.972388,394.2856,0.5571891,394.5476,0
331,0.9725409,394.9103,0.5571891,395.149,0
332,0.9520835,395.5076,0.5571891,395.7465,0
333,0.9537938,396.0857,0.5571891,396.3338,0
334,0.9488665,396.6792,0.5571891,396.9299,0
335,0.9571117,397.3681,0.5571891,397.6641,0
336,0.9682594,397.9909,0.5571891,398.2563,0
337,0.9508568,398.6601,0.5571891,398.8965,0
338,0.9512096,399.2285,0.5571891,399.4688,0
339,0.9550965,399.8581,0.5571891,400.1058,0
340,0.960444,400.4305,0.5571891,400.7,0
341,0.9519969,401.0796,0.5571891,401.3831,0
342,1.010721,401.714,0.5666816,402.0074,0
343,0.9492698,402.3237,0.5571891,402.5708,0
344,0.9585795,402.9044,0.5571891,403.1394,0
345,0.9607642,403.4739,0.5571891,403.7119,0
346,0.9497627,404.0344,0.5571891,404.2761,0
347,0.984354,404.6436,0.5551575,404.8932,0
348,0.9792933,405.2581,0.5512273,405.5091,0
349,0.9777863,405.8726,0.5571891,406.1455,0
350,0.9511849,406.4483,0.5571891,406.6919,0
351,0.9590518,407.0985,0.5571891,407.3645,0
352,0.9554191,407.6939,0.5571891,408.014,0
353,0.9649656,408.2488,0.5571891,408.5282,0
354,0.9560822,408.8382,0.5571891,409.0789,0
355,0.9594982,409.432,0.5571891,409.6795,0
356,0.9526882,410.0296,0.5571891,410.269,0
357,0.9560537,410.6238,0.5733482,410.9443,0
358,1.000453,411.2423,0.5618706,411.4932,0
359,0.9768517,411.8556,0.5747082,412.1848,0
360,0.9537322,412.4932,0.5571891,412.7874,0
361,0.9521914,413.0909,0.559014,413.3757,0
362,0.9646003,413.6893,0.5571891,413.9306,0
363,0.9545407,414.3157,0.5571891,414.6163,0
364,0.9613476,414.8911,0.5571891,415.162,0
365,0.9570629,415.5079,0.5571891,415.7898,0
366,0.9534759,416.1545,0.5571891,416.3814,0
367,0.956441,416.7844,0.5571891,417.0441,0
368,0.9649796,417.3539,0.5571891,417.6063,0
369,0.9604972,417.9824,0.5571891,418.2409,0
370,0.984294,418.5508,0.5567382,418.8587,0
371,0.9518791,419.1961,0.5571891,419.4503,0
372,0.958132,419.7838,0.5571891,420.0409,0
373,0.9835836,420.4305,0.5571891,420.6813,0
374,0.9550832,421.0805,0.5571891,421.3307,0
375,0.9476851,421.7223,0.5642549,421.9828,0
376,0.9780379,422.356,0.5642549,422.6214,0
377,0.948896,422.9736,0.5642549,423.2658,0
378,0.9522479,423.5425,0.5642549,423.8192,0
379,0.9479224,424.0942,0.5642549,424.3707,0
380,1.008757,424.7118,0.550369,424.9945,0
381,0.992913,425.3289,0.5562286,425.5913,0
382,0.9505752,425.9423,0.5642549,426.21,0
383,0.9615232,426.5586,0.5612101,426.7878,0
384,0.950234,427.1339,0.5642549,427.4031,0
385,0.953168,427.7442,0.5642549,427.9991,0
386,0.9895655,428.3315,0.566873,428.5941,0
387,0.9491599,428.9548,0.5642549,429.214,0
388,0.9529809,429.569,0.5642549,429.8072,0
389,0.9826036,430.2086,0.5607549,430.4638,0
390,0.947485,430.7916,0.5642549,431.0646,0
391,0.9580628,431.3962,0.5642549,431.6642,0
392,0.9569368,431.9826,0.5642549,432.2776,0
393,0.9480835,432.6026,0.5642549,432.8516,0
394,0.9487514,433.2194,0.5642549,433.4786,0
395,0.9580261,433.874,0.5642549,434.1342,0
396,0.9474309,434.4571,0.5642549,434.7582,0
397,0.9585179,435.0557,0.5653794,435.324,0
398,0.9526271,435.6159,0.5642549,435.8596,0
399,0.9625666,436.1891,0.5642549,436.4601,0
400,0.9565464,436.7412,0.5642549,436.9872,0
401,0.9679179,437.3276,0.5642549,437.5837,0
402,0.9510022,437.9396,0.5642549,438.1941,0
403,0.9511878,438.5148,0.5642549,438.7569,0
404,0.94796,439.0986,0.5642549,439.3464,0
405,0.966808,439.6802,0.5642549,439.9359,0
406,0.9489604,440.2509,0.5642549,440.5059,0
407,0.9479143,440.8514,0.5642549,441.106,0
408,0.9475561,441.465,0.5642549,441.7278,0
409,0.9532871,442.041,0.5642549,442.3118,0
410,0.9491658,442.6153,0.5642549,442.8701,0
411,0.9511202,443.2379,0.5642549,443.4781,0
412,0.9626035,443.8235,0.5700828,444.0765,0
413,0.9519388,444.3764,0.5642549,444.6264,0
414,0.949051,444.9445,0.5642549,445.2005,0
415,0.9572977,445.6333,0.5642549,445.8783,0
416,0.9581252,446.225,0.5642549,446.4916,0
417,0.9492386,446.786,0.5642549,447.0551,0
418,0.9478016,447.3918,0.5642549,447.6353,0
419,0.9506716,447.9427,0.5642549,448.2177,0
420,0.9472306,448.5341,0.5642549,448.8103,0
421,0.9575782,449.1176,0.5642549,449.3596,0
422,0.949537,449.7503,0.5642549,450.0384,0
423,0.9685098,450.3573,0.5642549,450.6323,0
424,0.9508583,450.9791,0.5642549,451.2864,0
425,0.9491658,451.5777,0.5642549,451.8296,0
426,0.9521578,452.131,0.5642549,452.4391,0
427,0.9520585,452.7236,0.5642549,453.0042,0
428,0.9597765,453.3476,0.5542043,453.6319,0
429,0.9547633,453.9511,0.5642549,454.2314,0
430,0.9496608,454.6119,0.5642549,454.8535,0
431,0.9586193,455.24,0.5642549,455.4889,0
432,0.9716052,455.82,0.5642549,456.1121,0
433,0.9656404,456.3872,0.5642549,456.6981,0
434,0.9581488,457.0594,0.5642549,457.3066,0
435,0.9857851,457.6748,0.548736,458.0094,0
436,0.9524713,458.2689,0.5642549,458.5348,0
437,0.9555289,458.8694,0.5642549,459.1149,0
438,0.9597433,459.4232,0.5642549,459.6741,0
439,0.9780094,460.024,0.5642549,460.2884,0
440,0.9593722,460.6383,0.5642549,460.8826,0
441,0.9562795,461.2364,0.5642549,461.4737,0
442,0.9371508,461.7922,0.5611073,462.0805,0
443,0.941912,462.3536,0.5611073,462.6043,0
444,0.9391137,463.0042,0.5611073,463.2677,0
445,0.9422106,463.6163,0.5611073,463.8759,0
446,0.951495,464.2069,0.5611073,464.4534,0
447,0.9384161,464.8104,0.5611073,465.086,0
448,0.9464354,465.4423,0.5611073,465.7086,0
449,0.9410115,466.0817,0.5611073,466.3594,0
450,0.9426529,466.719,0.5611073,467.0317,0
451,0.9432984,467.3227,0.5611073,467.5853,0
452,0.9456394,467.9469,0.5611073,468.2121,0
453,0.9356335,468.5881,0.5611073,468.8753,0
454,0.9425465,469.1989,0.5611073,469.4612,0
455,0.9560258,469.8056,0.5611073,470.0614,0
456,0.9442568,470.4415,0.5611073,470.7059,0
457,0.9511015,471.0902,0.5611073,471.3486,0
458,0.9403972,471.6721,0.5611073,471.9674,0
459,0.9428746,472.2609,0.5611073,472.5048,0
460,0.9404272,472.8364,0.5611073,473.0837,0
461,0.9404297,473.41,0.5611073,473.6609,0
462,0.9468991,474.0317,0.5611073,474.292,0
463,0.9482794,474.6476,0.5611073,474.8935,0
464,0.9411912,475.2696,0.5611073,475.547,0
465,0.9378298,475.8924,0.5611073,476.1687,0
466,0.9356335,476.5065,0.5611073,476.8508,0
467,0.938247,477.1419,0.5611073,477.4535,0
468,0.9462686,477.774,0.5611073,478.0371,0
469,0.9370951,478.3874,0.5611073,478.6425,0
470,0.9471284,479.0577,0.5611073,479.3063,0
471,0.9418417,479.7383,0.5611073,480.0096,0
472,0.9512783,480.3284,0.5611073,480.6505,0
473,0.9399341,480.9035,0.5611073,481.1842,0
474,0.9367692,481.5047,0.5525938,481.7736,0
475,0.9419386,482.115,0.5611073,482.3724,0
476,0.9379047,482.7391,0.5611073,483.0065,0
477,0.9368043,483.3134,0.5611073,483.599,0
478,0.9469394,483.9115,0.5611073,484.1764,0
479,0.9413184,484.4998,0.5611073,484.7444,0
480,0.9370699,485.0831,0.5611073,485.3392,0
481,0.9429821,485.6633,0.5611073,485.9028,0
482,0.935959,486.238,0.5611073,486.495,0
483,0.9433436,486.8296,0.5611073,487.0816,0
484,0.9423889,487.4798,0.5611073,487.7498,0
485,0.9412845,488.0414,0.5611073,488.3058,0
486,0.9559043,488.5855,0.5611073,488.8354,0
487,0.9404517,489.1492,0.5611073,489.4017,0
488,0.9437548,489.7319,0.5611073,490.0183,0
489,0.9478634,490.3465,0.5611073,490.5946,0
490,0.9443275,490.9,0.5611073,491.1464,0
491,0.9411912,491.4767,0.5611073,491.7394,0
492,0.9444857,492.0817,0.5611073,492.3474,0
493,0.9446733,492.6385,0.5611073,492.8993,0
494,1.023285,493.233,0.5534009,493.5072,0
495,0.9393358,493.8001,0.5611073,494.0514,0
496,0.9400019,494.3571,0.5611073,494.6311,0
497,0.9379047,494.9368,0.5611073,495.2051,0
498,0.9348188,495.5017,0.5504159,495.7796,0
499,0.938496,496.0647,0.5504159,496.3103,0
500,0.9426719,496.6717,0.5564064,496.9424,0
501,0.9407206,497.2701,0.5504159,497.5307,0
502,0.9381723,497.8388,0.5504159,498.0735,0
503,0.9386563,498.4302,0.5504159,498.6877,0
504,0.9384871,499.0863,0.5504159,499.3512,0
505,0.9369963,499.6438,0.5504159,499.881,0
506,0.9419127,500.2327,0.5504159,500.4966,0
507,0.9334571,500.8091,0.5504159,501.0642,0
508,0.9363803,501.4168,0.5504159,501.6875,0
509,0.9373191,502.0003,0.5504159,502.2486,0
510,0.9414589,502.5888,0.5504159,502.8336,0
511,0.93798,503.233,0.5504159,503.502,0
512,0.9349051,503.8532,0.5504159,504.0936,0
513,0.9394291,504.5141,0.5504159,504.7755,0
514,0.9380275,505.1432,0.5504159,505.4196,0
515,0.9391348,505.6954,0.5504159,505.9298,0
516,0.937113,506.2482,0.5504159,506.4891,0
517,0.9367289,506.8059,0.5504159,507.067,0
518,0.9390389,507.3969,0.5504159,507.6362,0
519,0.950782,507.9935,0.5504159,508.2473,0
520,0.9504837,508.557,0.5504159,508.8093,0
521,0.9376688,509.1245,0.5504159,509.3918,0
522,0.934383,509.7456,0.5504159,510.0268,0
523,0.9362099,510.3484,0.5504159,510.6362,0
524,0.9372155,510.9815,0.5504159,511.2412,0
525,0.9412852,511.6101,0.5504159,511.8624,0
526,0.9355522,512.1749,0.5504159,512.4301,0
527,0.9492979,512.7837,0.5504159,513.0271,0
528,0.9367203,513.3575,0.5504159,513.6144,0
529,0.941534,513.9154,0.5545179,514.2198,0
530,0.9362969,514.5495,0.5504159,514.7834,0
531,0.937814,515.1436,0.5504159,515.4133,0
532,0.9390412,515.7346,0.5504159,515.9974,0
533,0.9353189,516.277,0.5504159,516.5147,0
534,0.9367815,516.8731,0.5504159,517.105,0
535,0.9384782,517.5027,0.5504159,517.7527,0
536,0.9397758,518.1015,0.5504159,518.3418,0
537,0.9356926,518.6996,0.5504159,518.944,0
538,0.9418348,519.3105,0.5504159,519.5757,0
539,0.9361389,519.8958,0.5504159,520.136,0
540,0.9411422,520.5149,0.5504159,520.7799,0
541,0.9616474,521.1297,0.5504159,521.432,0
542,0.9350242,521.7139,0.5504159,521.9573,0
543,0.9383473,522.2741,0.5504159,522.5454,0
544,0.9359548,522.8667,0.5545983,523.0999,0
