generation,GA_MSE,GA_time,HA_MSE,HA_time,run_id
80,0.0008451555,30.15151,8.784887e-5,30.23792,0
81,0.0008451555,30.37194,8.784887e-5,30.46005,0
82,0.0007412272,30.59202,8.791306e-5,30.67855,0
83,0.0007395811,30.80245,8.791306e-5,30.89725,0
84,0.0007410727,31.01902,8.791306e-5,31.10806,0
85,0.0007290141,31.22231,8.593535e-5,31.29634,0
86,0.0007288593,31.42942,8.593535e-5,31.51559,0
87,0.0007287488,31.65735,8.593535e-5,31.7398,0
88,0.0007290236,31.84561,8.593535e-5,31.93311,0
89,0.0007293084,32.05315,8.593535e-5,32.13763,0
90,0.0007287536,32.27876,8.593535e-5,32.36551,0
91,0.0007289915,32.49554,8.593535e-5,32.58268,0
92,0.0007289091,32.68566,8.593535e-5,32.77645,0
93,0.0007453128,32.91008,8.593535e-5,32.98968,0
94,0.0007288593,33.12406,8.593535e-5,33.2097,0
95,0.0007289091,33.31783,8.593535e-5,33.39102,0
96,0.0007287739,33.53879,8.593535e-5,33.61912,0
97,0.0006895855,33.76068,8.392474e-5,33.84796,0
98,0.0006903814,33.98506,8.392474e-5,34.06294,0
99,0.0006896809,34.20943,8.392474e-5,34.2818,0
100,0.0006496482,34.43093,8.994312e-5,34.52313,0
101,0.0006404306,34.63631,8.106759e-5,34.73007,0
102,0.0006436461,34.86189,8.106759e-5,34.94874,0
103,0.0006408314,35.08066,8.106759e-5,35.1708,0
104,0.000629296,35.28258,8.987026e-5,35.37006,0
105,0.0006496497,35.49825,8.987026e-5,35.58717,0
106,0.000629296,35.70098,8.987026e-5,35.79785,0
107,0.000629296,35.92208,8.987026e-5,36.00339,0
108,0.000629296,36.14064,8.987026e-5,36.23715,0
109,0.000629296,36.56894,8.987026e-5,36.73116,0
110,0.000588774,36.85465,8.046273e-5,36.9616,0
111,0.0005885311,37.21908,8.046273e-5,37.33706,0
112,0.0005885311,37.45649,8.046273e-5,37.58509,0
113,0.0005886417,37.77493,8.046273e-5,37.88849,0
114,0.000588774,38.02086,8.046273e-5,38.12317,0
115,0.000590863,38.24208,8.046273e-5,38.37129,0
116,0.000588774,38.4877,8.046273e-5,38.5859,0
117,0.000588774,38.71363,8.046273e-5,38.80745,0
118,0.0005887371,41.22208,8.046273e-5,41.55368,0
119,0.0005887371,41.56117,8.046273e-5,41.64155,0
120,0.0005890798,41.77747,8.046273e-5,41.85784,0
121,0.0005893821,42.05749,8.046273e-5,42.20851,0
122,0.0005887471,42.36528,8.046273e-5,42.47553,0
123,0.0005885361,42.63824,8.046273e-5,42.74959,0
124,0.0005885563,42.96519,8.046273e-5,43.11806,0
125,0.0005840779,43.22492,8.961995e-5,43.33119,0
126,0.0005840779,43.51206,8.961995e-5,43.63884,0
127,0.0005840779,43.82269,8.961995e-5,43.96757,0
128,0.0005670568,44.08223,8.199622e-5,44.20751,0
129,0.000550013,44.31816,8.573924e-5,44.41387,0
130,0.000550013,44.58813,8.573924e-5,44.70909,0
131,0.0005198069,44.84885,9.032132e-5,44.94616,0
132,0.0005197866,45.09044,9.032132e-5,45.17468,0
133,0.0005198069,45.31912,9.032132e-5,45.40087,0
134,0.0005194701,45.5668,9.032132e-5,45.67173,0
135,0.0005191718,45.81743,9.032132e-5,45.90045,0
136,0.0005199617,46.04664,9.032132e-5,46.15095,0
137,0.0005239724,46.28043,9.032132e-5,46.37132,0
138,0.0004698107,46.52058,9.338822e-5,46.63779,0
139,0.0004683989,46.79711,9.338822e-5,46.88935,0
140,0.0004727383,47.04965,9.338822e-5,47.12998,0
141,0.0004723535,47.28929,9.338822e-5,47.37394,0
142,0.0004733975,47.52739,9.338822e-5,47.60829,0
143,0.0004676909,47.76282,9.338822e-5,47.86375,0
144,0.0004625684,48.00945,9.338822e-5,48.10875,0
145,0.0004796089,48.24788,9.184137e-5,48.35145,0
146,0.0004795841,48.48356,9.338822e-5,48.57432,0
147,0.0004635569,48.7235,9.338822e-5,48.8051,0
148,0.0004698506,48.94253,9.338822e-5,49.024,0
149,0.000479153,49.20171,8.929765e-5,49.2944,0
150,0.0004372057,49.4432,9.727097e-5,49.52081,0
151,0.0004377654,49.68033,9.727097e-5,49.75782,0
152,0.0004377151,49.92084,9.727097e-5,50.00362,0
153,0.0004385556,50.15583,9.727097e-5,50.23338,0
154,0.0004420435,50.39475,9.727097e-5,50.47825,0
155,0.0004373163,50.62803,9.727097e-5,50.71077,0
156,0.0004368997,50.89201,9.40166e-5,50.97666,0
157,0.0004511543,51.11945,9.40166e-5,51.2258,0
158,0.0003998069,51.37524,9.814469e-5,51.48428,0
159,0.000399982,51.62431,9.814469e-5,51.70692,0
160,0.0003998371,51.87106,9.814469e-5,51.96539,0
161,0.0004000127,52.06142,9.814469e-5,52.1585,0
162,0.0003997321,52.31572,9.814469e-5,52.41751,0
163,0.0003945669,52.54535,8.12348e-5,52.63585,0
164,0.0003838937,52.79328,7.783598e-5,52.8749,0
165,0.0003838937,53.02306,7.783598e-5,53.10502,0
166,0.0003838937,53.2539,7.783598e-5,53.34573,0
167,0.0003838937,53.50087,7.783598e-5,53.58651,0
168,0.0003838937,53.73688,7.783598e-5,53.82717,0
169,0.0003838937,53.96638,7.783598e-5,54.0601,0
170,0.0003809023,54.20788,8.142208e-5,54.30171,0
171,0.0003827126,54.4578,8.142208e-5,54.54361,0
172,0.0003841665,54.69307,8.358868e-5,54.78622,0
173,0.0003809023,54.93048,8.142208e-5,55.02147,0
174,0.0003467389,55.18342,8.207038e-5,55.27275,0
175,0.0003458928,55.42385,8.207038e-5,55.50805,0
176,0.000345888,55.66385,8.207038e-5,55.7617,0
177,0.0003458878,55.91531,8.207038e-5,56.01198,0
178,0.0003458878,56.13382,8.207038e-5,56.22402,0
179,0.0003358158,56.36065,8.326768e-5,56.45645,0
180,0.0003332316,56.59663,8.045196e-5,56.69429,0
181,0.0003341982,56.82397,8.045196e-5,56.90845,0
182,0.0003173637,57.06479,8.370543e-5,57.14927,0
183,0.0003176387,57.29487,8.370543e-5,57.39318,0
184,0.0003173687,57.5257,8.370543e-5,57.61608,0
185,0.0003173637,57.76419,8.370543e-5,57.86066,0
186,0.0003173637,58.01195,8.370543e-5,58.11603,0
187,0.000320875,58.25512,8.370543e-5,58.35124,0
188,0.0003174743,58.49416,8.370543e-5,58.58924,0
189,0.0003173638,58.73675,8.370543e-5,58.83117,0
190,0.0002961371,58.96274,7.937497e-5,59.05325,0
191,0.0002964905,59.20895,7.937497e-5,59.30071,0
192,0.000296137,59.43641,7.937497e-5,59.52766,0
193,0.0002964372,59.68244,7.937497e-5,59.78891,0
194,0.0002892291,59.928,7.542597e-5,60.01485,0
195,0.0002898538,60.15024,7.542597e-5,60.23985,0
196,0.0002892289,60.39399,7.542597e-5,60.48525,0
197,0.0002892339,60.62899,7.542597e-5,60.7218,0
198,0.0002892289,60.85883,7.542597e-5,60.96958,0
199,0.0002856313,61.09473,7.763855e-5,61.17691,0
200,0.0002827356,61.32393,7.763855e-5,61.42696,0
201,0.0002827609,61.58005,7.763855e-5,61.6734,0
202,0.0002828961,61.81798,7.763855e-5,61.92544,0
203,0.0002758396,62.03815,8.077509e-5,62.12421,0
204,0.0002758396,62.27147,8.077509e-5,62.36856,0
205,0.0002758396,62.51241,8.077509e-5,62.60849,0
206,0.0002758396,62.75224,8.077509e-5,62.83822,0
207,0.0002721854,62.97731,7.380762e-5,63.06715,0
208,0.0002714413,63.20665,8.200855e-5,63.30141,0
209,0.0002693839,63.43804,7.88838e-5,63.52901,0
210,0.0002695919,63.68053,7.88838e-5,63.76944,0
211,0.0002804515,63.93218,7.88838e-5,64.03353,0
212,0.0002690394,64.1502,8.242946e-5,64.24768,0
213,0.0002669566,64.37492,8.560634e-5,64.4708,0
214,0.0002669566,64.61862,8.560634e-5,64.70037,0
215,0.0002630439,64.84195,8.397618e-5,64.93334,0
216,0.0002633189,65.08503,8.397618e-5,65.17409,0
217,0.0002493774,65.33938,7.454236e-5,65.42746,0
218,0.0002483027,65.56945,7.454236e-5,65.66078,0
219,0.0002483079,65.80697,7.454236e-5,65.90868,0
220,0.0002447781,66.04206,8.211185e-5,66.13138,0
221,0.0002447528,66.2797,8.211185e-5,66.37389,0
222,0.0002447528,66.51351,8.211185e-5,66.5947,0
223,0.0002427814,66.77092,8.25433e-5,66.873,0
224,0.0002414117,66.99831,8.25433e-5,67.08419,0
225,0.0002428351,67.24037,8.067293e-5,67.32874,0
226,0.0002452637,67.4849,8.004828e-5,67.57295,0
227,0.000252509,67.71184,8.25433e-5,67.79534,0
228,0.0002427814,67.94479,8.25433e-5,68.02861,0
229,0.0002414333,68.18212,8.25433e-5,68.26089,0
230,0.0002431025,68.42234,8.25433e-5,68.51261,0
231,0.0002415976,68.66503,8.25433e-5,68.75408,0
232,0.0002364117,68.93295,7.960285e-5,69.02805,0
233,0.0002371684,69.15578,7.960285e-5,69.25068,0
234,0.0002362764,69.38955,7.960285e-5,69.47682,0
235,0.0002340208,69.6317,8.125844e-5,69.72329,0
236,0.0002337806,69.85723,8.125844e-5,69.94785,0
237,0.0002337554,70.09236,8.125844e-5,70.18301,0
238,0.0002191618,70.33346,7.04936e-5,70.43019,0
239,0.0002191618,70.55731,7.04936e-5,70.64129,0
240,0.0002191618,70.77569,7.04936e-5,70.87787,0
241,0.0002191871,71.01688,7.04936e-5,71.10787,0
242,0.0002174325,71.26002,7.307355e-5,71.35033,0
243,0.0002147632,71.48429,7.037556e-5,71.59246,0
244,0.0002147581,71.73921,7.037556e-5,71.82712,0
245,0.0002147582,71.97126,7.037556e-5,72.06492,0
246,0.0002147581,72.20861,7.037556e-5,72.31404,0
247,0.0002115693,72.44917,7.7346e-5,72.52981,0
248,0.0002115693,72.67879,7.7346e-5,72.77261,0
249,0.0002095396,72.9134,8.030232e-5,72.99997,0
250,0.0002093693,73.14619,7.813935e-5,73.25226,0
251,0.0002100263,73.39324,7.813935e-5,73.49925,0
252,0.0002090884,73.61242,7.223445e-5,73.69787,0
253,0.0001997972,73.8358,7.72836e-5,73.92831,0
254,0.0001985932,74.06086,7.72836e-5,74.14695,0
255,0.0001990712,74.30912,7.72836e-5,74.40568,0
256,0.0001986253,74.54562,7.72836e-5,74.64321,0
257,0.0001990297,74.78173,7.72836e-5,74.86961,0
258,0.0001965846,75.00745,7.92964e-5,75.08794,0
259,0.0001965846,75.25215,7.92964e-5,75.34679,0
260,0.0001965846,75.49521,7.92964e-5,75.59161,0
261,0.0001949611,75.75424,7.426988e-5,75.86116,0
262,0.0001908585,76.00189,7.328979e-5,76.11217,0
263,0.0001908634,76.23888,7.328979e-5,76.33511,0
264,0.0001908585,76.48471,7.328979e-5,76.57713,0
265,0.0001908634,76.7091,7.328979e-5,76.79506,0
266,0.0001908585,76.92106,7.328979e-5,77.00775,0
267,0.0001908585,77.12728,7.328979e-5,77.2191,0
268,0.0001902055,77.36038,7.544745e-5,77.46055,0
269,0.0001882944,77.563,7.46116e-5,77.65838,0
270,0.0001866598,77.79395,7.751441e-5,77.89803,0
271,0.0001866598,78.02298,7.751441e-5,78.10563,0
272,0.00018263,78.2576,7.447829e-5,78.35507,0
273,0.0001805007,78.49445,7.380204e-5,78.58139,0
274,0.0001805007,78.74116,7.380204e-5,78.83432,0
275,0.0001805007,78.98755,7.380204e-5,79.08031,0
276,0.0001805007,79.2118,7.380204e-5,79.30192,0
277,0.0001805007,79.44813,7.380204e-5,79.55158,0
278,0.0001796538,79.69559,7.726521e-5,79.78148,0
279,0.0001796488,79.92121,7.726521e-5,80.03697,0
280,0.0001790727,80.15423,7.656799e-5,80.23805,0
281,0.0001780069,80.39465,7.200939e-5,80.48286,0
282,0.0001727829,80.60664,7.560032e-5,80.69622,0
283,0.000172783,80.83218,7.560032e-5,80.93027,0
284,0.0001725766,81.05805,7.546376e-5,81.15299,0
285,0.0001731545,81.29441,7.546376e-5,81.40019,0
286,0.0001725768,81.52525,7.546376e-5,81.6231,0
287,0.0001716359,81.76808,7.402231e-5,81.85903,0
288,0.0001713881,81.98647,7.304593e-5,82.07635,0
289,0.0001713881,82.25223,7.304593e-5,82.33313,0
290,0.0001710062,82.49036,7.508373e-5,82.57232,0
291,0.0001697775,82.7095,7.446029e-5,82.79574,0
292,0.0001687738,82.93062,7.335894e-5,83.0152,0
293,0.0001682123,83.20426,7.316843e-5,83.31663,0
294,0.0001678703,83.44275,7.46867e-5,83.54339,0
295,0.0001669699,83.67469,7.110007e-5,83.76633,0
296,0.0001664525,83.91979,6.964157e-5,84.01185,0
297,0.0001656448,84.13501,7.199923e-5,84.22645,0
298,0.0001650009,84.3828,7.343429e-5,84.478,0
299,0.0001647422,84.63658,7.217168e-5,84.72899,0
300,0.000163757,84.87094,7.009967e-5,84.9652,0
301,0.000163757,85.12101,7.009967e-5,85.22523,0
302,0.000163757,85.36645,7.009967e-5,85.45504,0
303,0.00016283,85.60209,7.387133e-5,85.699,0
304,0.00016283,85.82997,7.387133e-5,85.92668,0
305,0.00016283,86.07485,7.387133e-5,86.18301,0
306,0.00016283,86.3022,7.387133e-5,86.39737,0
307,0.0001619035,86.55168,7.067581e-5,86.64496,0
308,0.0001619035,86.81557,7.067581e-5,86.90534,0
309,0.0001619035,87.04728,7.067581e-5,87.13631,0
310,0.0001612492,87.2966,7.209076e-5,87.39162,0
311,0.0001608711,87.53425,6.99407e-5,87.62436,0
312,0.0001602335,87.77259,7.132943e-5,87.86597,0
313,0.0001599839,88.00015,7.111739e-5,88.10671,0
314,0.0001589976,88.244,7.001206e-5,88.32483,0
315,0.0001589976,88.47443,7.001206e-5,88.55844,0
316,0.0001589195,88.69474,6.887141e-5,88.78706,0
317,0.0001589195,88.92964,6.887141e-5,89.03668,0
318,0.0001589195,89.15784,6.887141e-5,89.24295,0
319,0.0001576533,89.36662,6.847411e-5,89.47814,0
320,0.0001572005,89.67083,6.968869e-5,89.75509,0
321,0.0001572005,89.89376,6.968869e-5,89.99088,0
322,0.0001572005,90.11904,6.968869e-5,90.20872,0
323,0.0001564529,90.37213,6.936909e-5,90.45675,0
324,0.0001563099,90.58801,7.038503e-5,90.67422,0
325,0.0001563099,90.80723,7.038503e-5,90.89884,0
326,0.0001563099,91.03222,7.038503e-5,91.12715,0
327,0.0001553863,91.25316,7.026559e-5,91.33606,0
328,0.000154932,91.46787,6.987706e-5,91.5627,0
329,0.0001544454,91.69168,6.941949e-5,91.78147,0
330,0.0001544454,91.90004,6.941949e-5,91.98379,0
331,0.0001533097,92.1343,6.977058e-5,92.22128,0
332,0.0001533097,92.35634,6.977058e-5,92.44646,0
333,0.0001533097,92.57898,6.977058e-5,92.66525,0
334,0.0001531387,92.79533,6.662905e-5,92.87859,0
335,0.000152111,93.00868,6.754386e-5,93.09949,0
336,0.000152111,93.23022,6.754386e-5,93.33088,0
337,0.0001520483,93.43233,6.663273e-5,93.51317,0
338,0.0001520344,93.66155,6.846952e-5,93.75334,0
339,0.0001501003,93.90891,6.853237e-5,93.99595,0
340,0.0001482259,94.12618,6.89058e-5,94.21202,0
341,0.0001482259,94.34772,6.89058e-5,94.43883,0
342,0.0001479355,94.56889,6.976816e-5,94.66149,0
343,0.0001474687,94.79759,6.789031e-5,94.8962,0
344,0.0001473658,95.02298,6.955299e-5,95.11476,0
345,0.0001469258,95.25721,6.717378e-5,95.34952,0
346,0.0001464224,95.48135,6.880763e-5,95.58051,0
347,0.0001459824,95.70121,6.590321e-5,95.79915,0
348,0.0001448523,95.92581,6.473069e-5,96.03659,0
349,0.0001448523,96.15923,6.473069e-5,96.25491,0
350,0.0001448523,96.39229,6.473069e-5,96.48206,0
351,0.0001422744,96.62327,6.659658e-5,96.70916,0
352,0.0001422744,96.85043,6.659658e-5,96.94708,0
353,0.0001420754,97.07271,6.521814e-5,97.15893,0
354,0.0001415499,97.28844,6.452166e-5,97.39588,0
355,0.0001415499,97.53955,6.452166e-5,97.64574,0
356,0.0001411781,97.77364,6.545082e-5,97.87196,0
357,0.0001411781,97.98953,6.545082e-5,98.09151,0
358,0.0001407496,98.21556,6.527838e-5,98.29624,0
359,0.0001405156,98.42023,6.545076e-5,98.50405,0
360,0.0001403234,98.64505,6.538856e-5,98.73299,0
361,0.0001402364,98.86493,6.562865e-5,98.95571,0
362,0.000139865,99.08812,6.503621e-5,99.18438,0
363,0.0001396764,99.30792,6.590735e-5,99.394,0
364,0.0001396764,99.53205,6.590735e-5,99.62036,0
365,0.0001393118,99.7434,6.394046e-5,99.83432,0
366,0.0001393118,99.96286,6.394046e-5,100.0583,0
367,0.0001391789,100.1846,6.407264e-5,100.285,0
368,0.0001388276,100.4191,6.41682e-5,100.5141,0
369,0.0001388269,100.6396,6.515166e-5,100.733,0
370,0.0001387953,100.8649,6.481536e-5,100.9464,0
371,0.0001385325,101.1033,6.523399e-5,101.1976,0
372,0.0001385325,101.3024,6.523399e-5,101.3879,0
373,0.0001384619,101.5145,6.52432e-5,101.6004,0
374,0.0001382188,101.7366,6.489737e-5,101.8334,0
375,0.0001378268,101.9462,6.411443e-5,102.0281,0
376,0.0001373762,102.1698,6.415914e-5,102.2558,0
377,0.0001373762,102.4062,6.415914e-5,102.5053,0
378,0.0001373418,102.6251,6.385734e-5,102.7119,0
379,0.0001372114,102.8426,6.485683e-5,102.9326,0
380,0.0001369717,103.0713,6.43849e-5,103.1774,0
381,0.0001369717,103.288,6.43849e-5,103.3736,0
382,0.0001369717,103.4958,6.43849e-5,103.5885,0
383,0.0001369717,103.7266,6.43849e-5,103.8256,0
384,0.0001368822,103.9411,6.449172e-5,104.0362,0
385,0.0001367636,104.1606,6.422417e-5,104.2419,0
386,0.0001367636,104.4057,6.422417e-5,104.5173,0
387,0.0001366393,104.6421,6.461255e-5,104.7241,0
388,0.0001365199,104.8551,6.559887e-5,104.9555,0
389,0.0001365199,105.0663,6.559887e-5,105.1698,0
390,0.00013641,105.2889,6.633925e-5,105.3697,0
391,0.0001363771,105.5027,6.380241e-5,105.6015,0
392,0.0001360077,105.7188,6.546392e-5,105.8077,0
393,0.000135867,105.9486,6.532548e-5,106.0357,0
394,0.0001357899,106.1601,6.42263e-5,106.25,0
395,0.0001357899,106.3761,6.42263e-5,106.4713,0
396,0.0001357899,106.5847,6.42263e-5,106.6855,0
397,0.000135721,106.8116,6.456169e-5,106.9009,0
398,0.000135721,107.0413,6.456169e-5,107.1329,0
399,0.0001356846,107.2785,6.419953e-5,107.3848,0
400,0.0001356832,107.5055,6.432479e-5,107.5911,0
401,0.0001356066,107.7278,6.391752e-5,107.8207,0
402,0.0001356066,107.9523,6.391752e-5,108.0421,0
403,0.0001355709,108.1726,6.38759e-5,108.2545,0
404,0.0001355656,108.3922,6.4204e-5,108.4836,0
405,0.0001355656,108.6099,6.4204e-5,108.6951,0
406,0.0001355182,108.828,6.445378e-5,108.9223,0
407,0.000135503,109.0451,6.387932e-5,109.1315,0
408,0.0001354701,109.2561,6.511792e-5,109.3377,0
409,0.0001352825,109.4832,6.431211e-5,109.5788,0
410,0.0001352562,109.7611,6.384744e-5,109.8342,0
411,0.0001352456,109.9895,6.384744e-5,110.1173,0
412,0.0001352436,110.2446,6.430543e-5,110.3405,0
413,0.0001352115,110.455,6.395901e-5,110.5587,0
414,0.0001352084,110.6661,6.395821e-5,110.7537,0
415,0.0001351938,110.8974,6.395562e-5,110.9795,0
416,0.0001351938,111.1277,6.395562e-5,111.224,0
417,0.0001351923,111.349,6.395562e-5,111.4552,0
418,0.0001351724,111.6038,6.394658e-5,111.7152,0
419,0.0001351562,111.8354,6.41205e-5,111.9276,0
420,0.0001351312,112.0447,6.386578e-5,112.1312,0
421,0.0001351153,112.2587,6.380493e-5,112.3509,0
422,0.0001351153,112.4927,6.380493e-5,112.5895,0
423,0.0001351123,112.7057,6.380493e-5,112.7928,0
424,0.0001351109,112.9121,6.491315e-5,113.0143,0
425,0.0001351062,113.1358,6.380451e-5,113.2323,0
426,0.0001351062,113.3472,6.380451e-5,113.4335,0
427,0.0001350965,113.5544,6.385674e-5,113.6619,0
428,0.0001350965,113.7699,6.385674e-5,113.8608,0
429,0.0001350897,113.9874,6.384524e-5,114.0775,0
430,0.0001350834,114.2014,6.372881e-5,114.29,0
431,0.0001350729,114.4268,6.385674e-5,114.5131,0
432,0.0001350548,114.6294,6.377652e-5,114.715,0
433,0.0001350529,114.855,6.377652e-5,114.9416,0
434,0.0001350427,115.1104,6.372542e-5,115.2203,0
435,0.000135041,115.3344,6.366495e-5,115.43,0
436,0.0001350402,115.5602,6.366495e-5,115.6461,0
437,0.0001350402,115.7691,6.366495e-5,115.8612,0
438,0.0001350377,115.9721,6.372542e-5,116.0626,0
439,0.0001350355,116.1838,6.377652e-5,116.2755,0
440,0.0001350263,116.3787,6.366495e-5,116.4659,0
441,0.0001350232,116.5992,6.366495e-5,116.698,0
442,0.0001350054,116.8265,6.375393e-5,116.9173,0
443,0.0001349008,117.0411,6.368642e-5,117.1288,0
444,0.0001349008,117.3057,6.368642e-5,117.3887,0
445,0.0001348888,117.622,6.353661e-5,117.7693,0
446,0.0001348807,117.8495,6.353661e-5,117.9418,0
447,0.0001348799,118.0612,6.353661e-5,118.1477,0
448,0.0001348799,118.2593,6.353661e-5,118.3402,0
449,0.0001348799,118.4758,6.353661e-5,118.5883,0
450,0.0001348771,118.71,6.353661e-5,118.8007,0
451,0.0001348771,118.9294,6.353661e-5,119.0257,0
452,0.0001348761,119.1432,6.353661e-5,119.2406,0
453,0.000134876,119.3668,6.353661e-5,119.4575,0
454,0.000134874,119.5805,6.353661e-5,119.6788,0
455,0.000134874,119.8038,6.353661e-5,119.8875,0
456,0.0001348738,120.0251,6.353661e-5,120.1212,0
457,0.0001348726,120.2397,6.353197e-5,120.3283,0
458,0.0001348676,120.4512,6.353197e-5,120.546,0
459,0.0001348676,120.664,6.353197e-5,120.7649,0
460,0.0001348676,120.876,6.353197e-5,120.9621,0
461,0.0001348676,121.1102,6.353197e-5,121.1998,0
462,0.0001348676,121.3351,6.353197e-5,121.4256,0
463,0.0001348676,121.5491,6.353197e-5,121.632,0
464,0.0001348676,121.7386,6.353197e-5,121.8365,0
465,0.0001348676,121.955,6.353197e-5,122.0567,0
466,0.0001348676,122.2042,6.353197e-5,122.3089,0
467,0.000134867,122.4295,6.353197e-5,122.5139,0
468,0.000134867,122.6567,6.353197e-5,122.7583,0
469,0.000134867,122.8754,6.353197e-5,122.9715,0
470,0.000134867,123.0974,6.353197e-5,123.1905,0
471,0.000134867,123.3229,6.353197e-5,123.4083,0
472,0.000134867,123.538,6.353197e-5,123.63,0
473,0.000134867,123.7614,6.353197e-5,123.8608,0
474,0.0001345102,123.9916,6.350463e-5,124.1535,0
475,0.0001344494,124.3318,6.347534e-5,124.4815,0
476,0.0001344494,124.7315,6.347534e-5,124.9335,0
477,0.0001344488,125.094,6.347534e-5,125.3066,0
478,0.0001344488,125.5286,6.347534e-5,125.7205,0
479,0.0001344488,125.977,6.347534e-5,126.1479,0
480,0.0001343143,126.4128,6.33408e-5,126.5684,0
481,0.0001343143,126.765,6.33408e-5,126.9047,0
482,0.0001343143,127.0562,6.33408e-5,127.1359,0
483,0.0001343143,127.2943,6.33408e-5,127.4214,0
484,0.0001343143,127.5988,6.33408e-5,127.7206,0
485,0.0001343143,127.8906,6.33408e-5,128.0911,0
